game_id,Season,Week,game_date,away_team,home_team,book,market,side,odds,pred_home_margin,pred_total,model_prob,implied_prob,edge
2019_2019-12-29_cardinals_at_rams,2019,Week 17,2019-12-29,Cardinals,Rams,testbook,moneyline,home,-110,9.917155129859438,59.45128517933517,0.8897027767362041,0.5238095238095238,0.3658932529266803
2017_2017-12-31_redskins_at_giants,2017,Week 17,2017-12-31,,Giants,testbook,moneyline,home,-110,11.882315841164331,32.22065667339196,0.8894931230842308,0.5238095238095238,0.36568359927470695
2018_2018-12-16_cardinals_at_falcons,2018,Week 15,2018-12-16,Cardinals,Falcons,testbook,moneyline,home,-110,17.825141515234268,56.07648490418898,0.8890006963801421,0.5238095238095238,0.3651911725706183
2017_2017-12-10_jets_at_broncos,2017,Week 14,2017-12-10,Jets,Broncos,testbook,moneyline,home,-110,22.259637159092406,23.35253107990937,0.8873587642205076,0.5238095238095238,0.3635492404109838
2021_2021-10-10_lions_at_vikings,2021,Week 5,2021-10-10,Lions,Vikings,testbook,moneyline,home,-110,5.567622724290352,34.062006920680886,0.8857390806997927,0.5238095238095238,0.36192955689026884
2019_2019-09-09_broncos_at_raiders,2019,Week 1,2019-09-09,Broncos,Raiders,testbook,moneyline,home,-110,8.622344804278383,40.95046228206194,0.8845484111476756,0.5238095238095238,0.36073888733815174
2017_2017-10-22_panthers_at_bears,2017,Week 7,2017-10-22,Panthers,Bears,testbook,moneyline,home,-110,12.358265064850013,21.606087805798477,0.8840795473983357,0.5238095238095238,0.3602700235888119
2017_2017-10-01_titans_at_texans,2017,Week 4,2017-10-01,Titans,Texans,testbook,moneyline,home,-110,25.688221150549865,69.46990809040459,0.8838977527751242,0.5238095238095238,0.36008822896560033
2019_2019-12-08_dolphins_at_jets,2019,Week 14,2019-12-08,Dolphins,Jets,testbook,moneyline,home,-110,1.4544125728539763,43.98795116482843,0.8838247034551907,0.5238095238095238,0.36001517964566687
2017_2017-12-03_chiefs_at_jets,2017,Week 13,2017-12-03,Chiefs,Jets,testbook,moneyline,home,-110,9.14706835349131,68.50954575623032,0.8835215835214126,0.5238095238095238,0.3597120597118888
2018_2018-10-21_bengals_at_chiefs,2018,Week 7,2018-10-21,Bengals,Chiefs,testbook,moneyline,home,-110,17.02743410346361,53.980136319485815,0.8819407244389746,0.5238095238095238,0.3581312006294508
2018_2018-09-30_49ers_at_chargers,2018,Week 4,2018-09-30,49ers,Chargers,testbook,moneyline,home,-110,2.943778709932376,50.107048160859605,0.8811326244394558,0.5238095238095238,0.357323100629932
2020_2021-01-24_bills_at_chiefs,2020,Conference Championships,2021-01-24,Bills,Chiefs,testbook,moneyline,home,-110,12.897059350942932,59.18029982133018,0.8809274716867189,0.5238095238095238,0.3571179478771951
2020_2020-11-01_49ers_at_seahawks,2020,Week 8,2020-11-01,49ers,Seahawks,testbook,moneyline,home,-110,8.662024868322442,64.57098125284797,0.8808806207115758,0.5238095238095238,0.35707109690205197
2018_2018-12-03_redskins_at_eagles,2018,Week 13,2018-12-03,,Eagles,testbook,moneyline,home,-110,12.103918054013931,43.200036470473975,0.8805329748589383,0.5238095238095238,0.3567234510494145
2021_2021-09-12_jets_at_panthers,2021,Week 1,2021-09-12,Jets,Panthers,testbook,moneyline,home,-110,11.474699993075806,27.39595330994108,0.8798260167028257,0.5238095238095238,0.35601649289330184
2017_2017-11-05_bengals_at_jaguars,2017,Week 9,2017-11-05,Bengals,Jaguars,testbook,moneyline,home,-110,13.67484846640822,28.23125285654906,0.8794576312490026,0.5238095238095238,0.3556481074394787
2019_2019-09-08_redskins_at_eagles,2019,Week 1,2019-09-08,,Eagles,testbook,moneyline,home,-110,8.50166212835108,48.08181560777763,0.8794381495426394,0.5238095238095238,0.3556286257331156
2018_2018-09-09_bills_at_ravens,2018,Week 1,2018-09-09,Bills,Ravens,testbook,moneyline,home,-110,18.262820408626823,51.57693945804303,0.8792778381343386,0.5238095238095238,0.35546831432481474
2019_2019-09-22_steelers_at_49ers,2019,Week 3,2019-09-22,Steelers,49ers,testbook,moneyline,home,-110,9.413027547956045,45.8508191542063,0.8790914158761486,0.5238095238095238,0.35528189206662475
2019_2019-12-05_cowboys_at_bears,2019,Week 14,2019-12-05,Cowboys,Bears,testbook,moneyline,home,-110,7.803499714139329,56.30134220973432,0.8784522040627042,0.5238095238095238,0.35464268025318035
2018_2018-09-16_eagles_at_buccaneers,2018,Week 2,2018-09-16,Eagles,Buccaneers,testbook,moneyline,home,-110,6.62166381633372,49.10332417991884,0.8782673723245662,0.5238095238095238,0.35445784851504236
2017_2017-12-03_colts_at_jaguars,2017,Week 13,2017-12-03,Colts,Jaguars,testbook,moneyline,home,-110,16.458083054790382,36.19938554894717,0.8779480649040079,0.5238095238095238,0.35413854109448406
2017_2017-12-03_eagles_at_seahawks,2017,Week 13,2017-12-03,Eagles,Seahawks,testbook,moneyline,home,-110,10.467447892663618,36.8286440874454,0.877856095744264,0.5238095238095238,0.3540465719347402
2018_2018-11-29_saints_at_cowboys,2018,Week 13,2018-11-29,Saints,Cowboys,testbook,moneyline,home,-110,6.60137638567748,23.48503319824174,0.8776789503202186,0.5238095238095238,0.35386942651069475
2020_2020-10-04_cardinals_at_panthers,2020,Week 4,2020-10-04,Cardinals,Panthers,testbook,moneyline,home,-110,10.194012355030392,53.06629329605543,0.8775477158789061,0.5238095238095238,0.3537381920693823
2020_2020-12-27_titans_at_packers,2020,Week 16,2020-12-27,Titans,Packers,testbook,moneyline,home,-110,20.922317413554765,54.1147092452783,0.8771449904403241,0.5238095238095238,0.3533354666308003
2020_2020-10-18_jets_at_dolphins,2020,Week 6,2020-10-18,Jets,Dolphins,testbook,moneyline,home,-110,17.309186206363865,24.835999818572542,0.8739253179203638,0.5238095238095238,0.35011579411083993
2019_2020-01-04_bills_at_texans,2019,Wild Card,2020-01-04,Bills,Texans,testbook,moneyline,home,-110,5.622956302253664,35.7994692209589,0.8722135304110471,0.5238095238095238,0.34840400660152326
2019_2019-10-20_eagles_at_cowboys,2019,Week 7,2019-10-20,Eagles,Cowboys,testbook,moneyline,home,-110,19.289334821054982,50.32081766869396,0.8718378779717139,0.5238095238095238,0.34802835416219
2019_2019-11-24_packers_at_49ers,2019,Week 12,2019-11-24,Packers,49ers,testbook,moneyline,home,-110,17.538756085360976,44.78018603792718,0.8699161365842449,0.5238095238095238,0.3461066127747211
2018_2018-09-30_jets_at_jaguars,2018,Week 4,2018-09-30,Jets,Jaguars,testbook,moneyline,home,-110,15.46868413618442,41.23678239016745,0.8696151602385364,0.5238095238095238,0.3458056364290125
2018_2018-09-23_broncos_at_ravens,2018,Week 3,2018-09-23,Broncos,Ravens,testbook,moneyline,home,-110,8.958115398430543,43.92009683005941,0.8693698768472115,0.5238095238095238,0.3455603530376876
2020_2020-10-05_falcons_at_packers,2020,Week 4,2020-10-05,Falcons,Packers,testbook,moneyline,home,-110,10.764713640102975,44.16766444636155,0.8688949966565616,0.5238095238095238,0.3450854728470377
2018_2018-10-07_titans_at_bills,2018,Week 5,2018-10-07,Titans,Bills,testbook,moneyline,home,-110,9.732945520417704,25.480275982465105,0.868329170668095,0.5238095238095238,0.34451964685857117
2020_2020-12-10_patriots_at_rams,2020,Week 14,2020-12-10,Patriots,Rams,testbook,moneyline,home,-110,16.000188939947137,26.969023525769742,0.8676361441334666,0.5238095238095238,0.34382662032394273
2020_2020-12-08_cowboys_at_ravens,2020,Week 13,2020-12-08,Cowboys,Ravens,testbook,moneyline,home,-110,11.827317777057566,51.68061172804824,0.8675277098036277,0.5238095238095238,0.34371818599410386
2017_2017-09-10_colts_at_rams,2017,Week 1,2017-09-10,Colts,Rams,testbook,moneyline,home,-110,22.75498275443615,50.27671969718449,0.8671058556972472,0.5238095238095238,0.34329633188772335
2018_2018-11-25_packers_at_vikings,2018,Week 12,2018-11-25,Packers,Vikings,testbook,moneyline,home,-110,5.541403871204724,43.42026138960052,0.8663801361114407,0.5238095238095238,0.3425706123019169
2019_2019-09-15_chargers_at_lions,2019,Week 2,2019-09-15,Chargers,Lions,testbook,moneyline,home,-110,3.854870919666072,24.487817049168147,0.866287081006806,0.5238095238095238,0.3424775571972821
2020_2020-09-13_dolphins_at_patriots,2020,Week 1,2020-09-13,Dolphins,Patriots,testbook,moneyline,home,-110,12.78647745932587,29.992024957595252,0.8662722081980573,0.5238095238095238,0.34246268438853344
2020_2021-01-03_cardinals_at_rams,2020,Week 17,2021-01-03,Cardinals,Rams,testbook,moneyline,home,-110,8.647045318641393,24.467973700107844,0.8653592203056831,0.5238095238095238,0.3415496964961593
2017_2017-12-31_texans_at_colts,2017,Week 17,2017-12-31,Texans,Colts,testbook,moneyline,home,-110,9.29183878162375,35.19071323524815,0.8649479764946223,0.5238095238095238,0.34113845268509846
2018_2018-10-28_browns_at_steelers,2018,Week 8,2018-10-28,Browns,Steelers,testbook,moneyline,home,-110,10.440732504540522,48.76996200402584,0.8642769839278762,0.5238095238095238,0.3404674601183524
2021_2021-10-10_eagles_at_panthers,2021,Week 5,2021-10-10,Eagles,Panthers,testbook,moneyline,home,-110,5.623801516672662,34.303720906777365,0.8636197277504785,0.5238095238095238,0.3398102039409546
2019_2020-01-11_vikings_at_49ers,2019,Divisional Playoffs,2020-01-11,Vikings,49ers,testbook,moneyline,home,-110,15.44074547347704,38.695354384051896,0.8629565542386751,0.5238095238095238,0.3391470304291513
2017_2018-01-07_bills_at_jaguars,2017,Wild Card,2018-01-07,Bills,Jaguars,testbook,moneyline,home,-110,11.527694578100157,14.446506730676964,0.861926983070665,0.5238095238095238,0.3381174592611411
2018_2019-01-12_colts_at_chiefs,2018,Divisional Playoffs,2019-01-12,Colts,Chiefs,testbook,moneyline,home,-110,11.506208578144848,42.55829751618159,0.8609820814454493,0.5238095238095238,0.33717255763592546
2019_2019-11-10_chiefs_at_titans,2019,Week 10,2019-11-10,Chiefs,Titans,testbook,moneyline,home,-110,4.267787253519366,65.48481255267565,0.8596021823280666,0.5238095238095238,0.3357926585185428
2017_2017-12-03_lions_at_ravens,2017,Week 13,2017-12-03,Lions,Ravens,testbook,moneyline,home,-110,16.12263604379946,61.8796931257596,0.857339844788673,0.5238095238095238,0.33353032097914914
2019_2019-12-15_bears_at_packers,2019,Week 15,2019-12-15,Bears,Packers,testbook,moneyline,home,-110,7.4693306040243534,35.0616499023628,0.8569019300508275,0.5238095238095238,0.33309240624130365
2019_2019-12-29_chargers_at_chiefs,2019,Week 17,2019-12-29,Chargers,Chiefs,testbook,moneyline,home,-110,11.31537151601862,54.44568803850113,0.8557659442504831,0.5238095238095238,0.3319564204409593
2018_2018-12-30_raiders_at_chiefs,2018,Week 17,2018-12-30,Raiders,Chiefs,testbook,moneyline,home,-110,23.97735539032047,39.27578368208523,0.8541361839520784,0.5238095238095238,0.3303266601425545
2021_2021-09-12_bears_at_rams,2021,Week 1,2021-09-12,Bears,Rams,testbook,moneyline,home,-110,17.55360953410411,51.59704453743712,0.8539294388434565,0.5238095238095238,0.3301199150339327
2018_2018-09-13_ravens_at_bengals,2018,Week 2,2018-09-13,Ravens,Bengals,testbook,moneyline,home,-110,10.479992226034463,57.729879508177184,0.8537858264080694,0.5238095238095238,0.3299763025985456
2020_2020-09-27_jets_at_colts,2020,Week 3,2020-09-27,Jets,Colts,testbook,moneyline,home,-110,24.38631420875079,40.163082665071954,0.8520396502028414,0.5238095238095238,0.3282301263933176
2017_2017-09-10_cardinals_at_lions,2017,Week 1,2017-09-10,Cardinals,Lions,testbook,moneyline,home,-110,13.145672796373288,47.72225589672132,0.8499395603202815,0.5238095238095238,0.32613003651075767
2018_2018-11-18_panthers_at_lions,2018,Week 11,2018-11-18,Panthers,Lions,testbook,moneyline,home,-110,5.4450616497140185,38.27640470413633,0.8492719405346244,0.5238095238095238,0.32546241672510057
2018_2018-11-18_titans_at_colts,2018,Week 11,2018-11-18,Titans,Colts,testbook,moneyline,home,-110,20.896486183490364,49.94955450966303,0.8471451122186862,0.5238095238095238,0.3233355884091623
2017_2017-12-24_lions_at_bengals,2017,Week 16,2017-12-24,Lions,Bengals,testbook,moneyline,home,-110,6.198333910985912,44.45758788289882,0.8466710268955832,0.5238095238095238,0.3228615030860593
2018_2018-10-28_packers_at_rams,2018,Week 8,2018-10-28,Packers,Rams,testbook,moneyline,home,-110,3.4348097246040767,53.76365419218921,0.8463096684401158,0.5238095238095238,0.32250014463059196
2020_2020-12-13_falcons_at_chargers,2020,Week 14,2020-12-13,Falcons,Chargers,testbook,moneyline,home,-110,8.133816604508713,38.70255857234572,0.8450175835349942,0.5238095238095238,0.3212080597254704
2017_2017-12-23_colts_at_ravens,2017,Week 16,2017-12-23,Colts,Ravens,testbook,moneyline,home,-110,4.0920561435328935,39.939543553575525,0.8448487417195741,0.5238095238095238,0.3210392179100503
2018_2018-10-28_buccaneers_at_bengals,2018,Week 8,2018-10-28,Buccaneers,Bengals,testbook,moneyline,home,-110,5.388471579646594,65.71316839391257,0.8407423733250713,0.5238095238095238,0.31693284951554745
2018_2018-12-09_falcons_at_packers,2018,Week 14,2018-12-09,Falcons,Packers,testbook,moneyline,home,-110,11.470598855080334,52.42589587519596,0.8405390106919826,0.5238095238095238,0.3167294868824587
2017_2017-10-29_chargers_at_patriots,2017,Week 8,2017-10-29,Chargers,Patriots,testbook,moneyline,home,-110,6.95566599870414,34.16164481506128,0.8400489368693033,0.5238095238095238,0.31623941305977943
2017_2017-12-07_saints_at_falcons,2017,Week 14,2017-12-07,Saints,Falcons,testbook,moneyline,home,-110,7.233496355919814,39.20035994814429,0.8382421911915915,0.5238095238095238,0.31443266738206765
2020_2020-10-25_panthers_at_saints,2020,Week 7,2020-10-25,Panthers,Saints,testbook,moneyline,home,-110,5.296947873100099,52.90012314973677,0.8381308136365697,0.5238095238095238,0.3143212898270459
2017_2017-09-17_49ers_at_seahawks,2017,Week 2,2017-09-17,49ers,Seahawks,testbook,moneyline,home,-110,3.912004164157586,20.357553311397357,0.8374370031880592,0.5238095238095238,0.3136274793785354
2017_2017-09-17_eagles_at_chiefs,2017,Week 2,2017-09-17,Eagles,Chiefs,testbook,moneyline,home,-110,6.663077581479165,47.71480049599274,0.8367558564697039,0.5238095238095238,0.31294633266018
2021_2021-09-26_colts_at_titans,2021,Week 3,2021-09-26,Colts,Titans,testbook,moneyline,home,-110,12.578970394743706,39.77954962890785,0.8364492560135942,0.5238095238095238,0.3126397322040704
2017_2017-12-31_raiders_at_chargers,2017,Week 17,2017-12-31,Raiders,Chargers,testbook,moneyline,home,-110,19.323946959741253,40.74577975046503,0.8360597378130761,0.5238095238095238,0.31225021400355224
2019_2019-12-01_patriots_at_texans,2019,Week 13,2019-12-01,Patriots,Texans,testbook,moneyline,home,-110,6.87088671552983,50.49903483858122,0.8358497190461449,0.5238095238095238,0.3120401952366211
2017_2017-10-08_49ers_at_colts,2017,Week 5,2017-10-08,49ers,Colts,testbook,moneyline,home,-110,3.3862947637213785,49.90507284994415,0.8353536953989095,0.5238095238095238,0.31154417158938563
2019_2019-12-29_raiders_at_broncos,2019,Week 17,2019-12-29,Raiders,Broncos,testbook,moneyline,home,-110,3.709778641315159,30.9731484947025,0.8345585901585731,0.5238095238095238,0.3107490663490493
2018_2018-09-09_titans_at_dolphins,2018,Week 1,2018-09-09,Titans,Dolphins,testbook,moneyline,home,-110,6.6612558657699,48.320835424317686,0.834542850041053,0.5238095238095238,0.31073332623152916
2019_2019-11-03_browns_at_broncos,2019,Week 9,2019-11-03,Browns,Broncos,testbook,moneyline,home,-110,3.2299047003200023,44.03827375348773,0.8321196164440623,0.5238095238095238,0.30831009263453846
2021_2021-10-10_giants_at_cowboys,2021,Week 5,2021-10-10,Giants,Cowboys,testbook,moneyline,home,-110,6.624438160212085,65.88396535901968,0.8319093430809404,0.5238095238095238,0.3080998192714166
2020_2020-09-13_jets_at_bills,2020,Week 1,2020-09-13,Jets,Bills,testbook,moneyline,home,-110,9.30053326081538,45.67656466493595,0.8308991452933578,0.5238095238095238,0.307089621483834
2021_2021-09-26_ravens_at_lions,2021,Week 3,2021-09-26,Ravens,Lions,testbook,moneyline,home,-110,2.70216167472233,40.18695268190103,0.8305420357046901,0.5238095238095238,0.30673251189516626
2018_2018-09-27_vikings_at_rams,2018,Week 4,2018-09-27,Vikings,Rams,testbook,moneyline,home,-110,8.744747059950914,67.85649164985125,0.8282279300086768,0.5238095238095238,0.30441840619915295
2020_2021-01-03_dolphins_at_bills,2020,Week 17,2021-01-03,Dolphins,Bills,testbook,moneyline,home,-110,16.318139467651932,81.67591466720408,0.8274975443836295,0.5238095238095238,0.3036880205741057
2017_2017-09-24_raiders_at_redskins,2017,Week 3,2017-09-24,Raiders,,testbook,moneyline,home,-110,10.555198032007455,34.49390282665178,0.8267172410478829,0.5238095238095238,0.3029077172383591
2019_2019-10-27_cardinals_at_saints,2019,Week 8,2019-10-27,Cardinals,Saints,testbook,moneyline,home,-110,15.23437575919711,42.77925395702839,0.82471110787306,0.5238095238095238,0.3009015840635362
2017_2017-10-29_colts_at_bengals,2017,Week 8,2017-10-29,Colts,Bengals,testbook,moneyline,home,-110,5.295060621004153,46.34724711311005,0.8245585763694142,0.5238095238095238,0.3007490525598904
2020_2020-12-06_jaguars_at_vikings,2020,Week 13,2020-12-06,Jaguars,Vikings,testbook,moneyline,home,-110,3.2605608652101337,43.63699228005823,0.8226848393590629,0.5238095238095238,0.29887531554953906
2018_2018-10-14_buccaneers_at_falcons,2018,Week 6,2018-10-14,Buccaneers,Falcons,testbook,moneyline,home,-110,7.301509374238699,62.31063108135839,0.8222697823027554,0.5238095238095238,0.29846025849323154
2019_2019-12-08_redskins_at_packers,2019,Week 14,2019-12-08,,Packers,testbook,moneyline,home,-110,5.943530642859412,38.67606495477131,0.8213167976296059,0.5238095238095238,0.297507273820082
2018_2018-12-22_redskins_at_titans,2018,Week 16,2018-12-22,,Titans,testbook,moneyline,home,-110,5.726710991387389,37.834676108731735,0.8207082015652754,0.5238095238095238,0.2968986777557515
2019_2019-12-21_bills_at_patriots,2019,Week 16,2019-12-21,Bills,Patriots,testbook,moneyline,home,-110,7.522480119842872,41.596460025219,0.8200481661177167,0.5238095238095238,0.29623864230819286
2021_2021-09-26_falcons_at_giants,2021,Week 3,2021-09-26,Falcons,Giants,testbook,moneyline,home,-110,4.55948664031312,27.254438124463444,0.8198876494223561,0.5238095238095238,0.2960781256128323
2020_2020-09-21_saints_at_raiders,2020,Week 2,2020-09-21,Saints,Raiders,testbook,moneyline,home,-110,5.159480619333927,58.40156239027787,0.8197474059996844,0.5238095238095238,0.2959378821901606
2019_2019-12-22_bengals_at_dolphins,2019,Week 16,2019-12-22,Bengals,Dolphins,testbook,moneyline,home,-110,6.654125187975405,71.1153111929458,0.8186410130368138,0.5238095238095238,0.29483148922728997
2018_2018-12-09_panthers_at_browns,2018,Week 14,2018-12-09,Panthers,Browns,testbook,moneyline,home,-110,3.5066740551748063,46.55533669454868,0.8178476349619982,0.5238095238095238,0.29403811115247436
2017_2018-01-13_titans_at_patriots,2017,Divisional Playoffs,2018-01-13,Titans,Patriots,testbook,moneyline,home,-110,13.99535405010767,53.79314108154406,0.8168340200263005,0.5238095238095238,0.2930244962167766
2020_2020-09-13_eagles_at_football_team,2020,Week 1,2020-09-13,Eagles,,testbook,moneyline,home,-110,8.439173849531532,41.727223734018814,0.8142038209747772,0.5238095238095238,0.29039429716525333
2019_2019-12-15_broncos_at_chiefs,2019,Week 15,2019-12-15,Broncos,Chiefs,testbook,moneyline,home,-110,12.614086333371088,24.24850131967968,0.8135691337346409,0.5238095238095238,0.28975960992511707
2017_2017-11-12_texans_at_rams,2017,Week 10,2017-11-12,Texans,Rams,testbook,moneyline,home,-110,15.744746639874716,42.13253485333682,0.8099788596281967,0.5238095238095238,0.2861693358186729
2018_2018-12-23_steelers_at_saints,2018,Week 16,2018-12-23,Steelers,Saints,testbook,moneyline,home,-110,3.652220330961221,57.6150214906465,0.8090012004775095,0.5238095238095238,0.2851916766679856
2019_2020-01-12_texans_at_chiefs,2019,Divisional Playoffs,2020-01-12,Texans,Chiefs,testbook,moneyline,home,-110,11.408763896032442,82.11076240565845,0.8074120470179517,0.5238095238095238,0.2836025232084278
2020_2020-11-29_chargers_at_bills,2020,Week 12,2020-11-29,Chargers,Bills,testbook,moneyline,home,-110,8.55029063902011,42.01160318121693,0.8073413031435309,0.5238095238095238,0.2835317793340071
2019_2019-12-15_dolphins_at_giants,2019,Week 15,2019-12-15,Dolphins,Giants,testbook,moneyline,home,-110,11.417223479444544,55.14431211351255,0.8066126423349556,0.5238095238095238,0.2828031185254317
2021_2021-10-24_falcons_at_dolphins,2021,Week 7,2021-10-24,Falcons,Dolphins,testbook,moneyline,home,-110,2.864299890041746,58.68212645157129,0.8062318334444326,0.5238095238095238,0.2824223096349088
2019_2019-09-15_vikings_at_packers,2019,Week 2,2019-09-15,Vikings,Packers,testbook,moneyline,home,-110,5.56153163808089,41.086217526778384,0.8055671560873771,0.5238095238095238,0.2817576322778532
2018_2018-11-18_buccaneers_at_giants,2018,Week 11,2018-11-18,Buccaneers,Giants,testbook,moneyline,home,-110,7.274127101248893,71.25257806908739,0.805501013057811,0.5238095238095238,0.28169148924828713
2019_2019-09-22_jets_at_patriots,2019,Week 3,2019-09-22,Jets,Patriots,testbook,moneyline,home,-110,12.34727971599841,41.91198006064973,0.8053359705006286,0.5238095238095238,0.2815264466911047
2021_2021-09-26_buccaneers_at_rams,2021,Week 3,2021-09-26,Buccaneers,Rams,testbook,moneyline,home,-110,10.10727313297192,58.89482091029885,0.8046468711027538,0.5238095238095238,0.28083734729322996
2018_2018-11-18_steelers_at_jaguars,2018,Week 11,2018-11-18,Steelers,Jaguars,testbook,moneyline,home,-110,4.967084198547431,36.43723691972505,0.8029711875867328,0.5238095238095238,0.27916166377720897
2017_2017-10-30_broncos_at_chiefs,2017,Week 8,2017-10-30,Broncos,Chiefs,testbook,moneyline,home,-110,6.2933170635131725,46.44058325527243,0.8018398492076154,0.5238095238095238,0.2780303253980916
2018_2018-12-02_bears_at_giants,2018,Week 13,2018-12-02,Bears,Giants,testbook,moneyline,home,-110,3.511642018054553,56.32774315776075,0.8013452457363024,0.5238095238095238,0.27753572192677856
2018_2018-09-23_colts_at_eagles,2018,Week 3,2018-09-23,Colts,Eagles,testbook,moneyline,home,-110,4.598881227155229,36.65289005399308,0.8000868452500549,0.5238095238095238,0.2762773214405311
2020_2020-11-15_chargers_at_dolphins,2020,Week 10,2020-11-15,Chargers,Dolphins,testbook,moneyline,home,-110,9.465861713414476,51.14351385652748,0.7999624934007936,0.5238095238095238,0.2761529695912698
2021_2021-10-10_dolphins_at_buccaneers,2021,Week 5,2021-10-10,Dolphins,Buccaneers,testbook,moneyline,home,-110,11.299372821618736,66.13800734447878,0.799066466553599,0.5238095238095238,0.2752569427440752
2020_2020-10-25_seahawks_at_cardinals,2020,Week 7,2020-10-25,Seahawks,Cardinals,testbook,moneyline,home,-110,4.364635763452798,77.05254093832507,0.7988613306753487,0.5238095238095238,0.27505180686582487
2020_2020-11-22_bengals_at_football_team,2020,Week 11,2020-11-22,Bengals,,testbook,moneyline,home,-110,9.9937370475751,31.801835726472547,0.7968633924863141,0.5238095238095238,0.27305386867679027
2020_2021-01-17_browns_at_chiefs,2020,Divisional Playoffs,2021-01-17,Browns,Chiefs,testbook,moneyline,home,-110,3.420159481677364,39.38923211521297,0.7954800161081975,0.5238095238095238,0.2716704922986737
2017_2017-10-23_redskins_at_eagles,2017,Week 7,2017-10-23,,Eagles,testbook,moneyline,home,-110,10.071849722325492,55.06649187649084,0.7948211401574702,0.5238095238095238,0.27101161634794635
2018_2018-12-16_lions_at_bills,2018,Week 15,2018-12-16,Lions,Bills,testbook,moneyline,home,-110,3.63661072523638,27.128067873496462,0.7927265980152305,0.5238095238095238,0.26891707420570665
2019_2019-09-29_redskins_at_giants,2019,Week 4,2019-09-29,,Giants,testbook,moneyline,home,-110,12.014248249355106,34.3312524836471,0.7916741540257984,0.5238095238095238,0.2678646302162746
2018_2018-11-04_lions_at_vikings,2018,Week 9,2018-11-04,Lions,Vikings,testbook,moneyline,home,-110,10.641415969006884,32.14264326643117,0.7914743335659383,0.5238095238095238,0.2676648097564145
2020_2020-10-18_football_team_at_giants,2020,Week 6,2020-10-18,,Giants,testbook,moneyline,home,-110,6.063491466044336,34.11289749229959,0.7909064081240783,0.5238095238095238,0.2670968843145545
2017_2017-10-01_colts_at_seahawks,2017,Week 4,2017-10-01,Colts,Seahawks,testbook,moneyline,home,-110,15.030995741191388,57.10219364210999,0.7892659995699673,0.5238095238095238,0.2654564757604435
2017_2017-11-26_buccaneers_at_falcons,2017,Week 12,2017-11-26,Buccaneers,Falcons,testbook,moneyline,home,-110,10.612293392254475,55.68448522529073,0.7888446586474198,0.5238095238095238,0.265035134837896
2019_2019-11-03_jets_at_dolphins,2019,Week 9,2019-11-03,Jets,Dolphins,testbook,moneyline,home,-110,6.004092981843554,42.86459162367809,0.787641162333964,0.5238095238095238,0.26383163852444014
2019_2019-12-01_raiders_at_chiefs,2019,Week 13,2019-12-01,Raiders,Chiefs,testbook,moneyline,home,-110,20.3335348972814,46.81564313247954,0.7861553722280721,0.5238095238095238,0.26234584841854824
2017_2018-01-14_saints_at_vikings,2017,Divisional Playoffs,2018-01-14,Saints,Vikings,testbook,moneyline,home,-110,4.5313922086771,55.71107184918865,0.7845512736172527,0.5238095238095238,0.2607417498077289
2020_2021-01-10_bears_at_saints,2020,Wild Card,2021-01-10,Bears,Saints,testbook,moneyline,home,-110,7.533394917286345,31.8498182198241,0.7835070721815593,0.5238095238095238,0.2596975483720355
2019_2019-10-13_falcons_at_cardinals,2019,Week 6,2019-10-13,Falcons,Cardinals,testbook,moneyline,home,-110,2.1627774362200487,66.5895231366823,0.7831357774698747,0.5238095238095238,0.2593262536603509
2019_2019-10-14_lions_at_packers,2019,Week 6,2019-10-14,Lions,Packers,testbook,moneyline,home,-110,2.2217612735773464,47.36740927654648,0.7831090557813818,0.5238095238095238,0.25929953197185795
2020_2020-12-19_panthers_at_packers,2020,Week 15,2020-12-19,Panthers,Packers,testbook,moneyline,home,-110,7.298150757420664,41.60229934529431,0.7828701702222248,0.5238095238095238,0.259060646412701
2017_2017-12-31_packers_at_lions,2017,Week 17,2017-12-31,Packers,Lions,testbook,moneyline,home,-110,14.530809288404392,42.682052970371785,0.7822283828360008,0.5238095238095238,0.258418859026477
2017_2017-12-17_jets_at_saints,2017,Week 15,2017-12-17,Jets,Saints,testbook,moneyline,home,-110,6.079930367048439,52.9805276159599,0.7821445700769284,0.5238095238095238,0.25833504626740456
2020_2020-09-20_panthers_at_buccaneers,2020,Week 2,2020-09-20,Panthers,Buccaneers,testbook,moneyline,home,-110,10.134199839528952,48.39936374956787,0.7818583434700405,0.5238095238095238,0.2580488196605166
2021_2021-10-18_bills_at_titans,2021,Week 6,2021-10-18,Bills,Titans,testbook,moneyline,home,-110,7.851725072325967,67.68262298644768,0.7805928283680756,0.5238095238095238,0.2567833045585518
2017_2017-10-08_bills_at_bengals,2017,Week 5,2017-10-08,Bills,Bengals,testbook,moneyline,home,-110,4.511608523259596,36.33249452819676,0.7797640172530619,0.5238095238095238,0.25595449344353804
2019_2019-12-01_49ers_at_ravens,2019,Week 13,2019-12-01,49ers,Ravens,testbook,moneyline,home,-110,5.25099702483647,37.72137588249399,0.7796601922812862,0.5238095238095238,0.2558506684717624
2017_2017-12-16_bears_at_lions,2017,Week 15,2017-12-16,Bears,Lions,testbook,moneyline,home,-110,9.986128045406032,31.464941902526625,0.7792457220496294,0.5238095238095238,0.25543619824010555
