game_id,Season,Week,game_date,game_date_str,season_type,week_sort,AwayTeam,HomeTeam,home_team,home_total_plays,home_offensive_plays,home_pass_plays,home_rush_plays,home_sacks,home_punts,home_field_goal_plays,home_turnovers,home_penalties,home_first_downs,home_touchdowns,home_scoring_plays,home_scoring_drives,home_red_zone_plays,home_explosive_passes,home_explosive_runs,home_drive_count,home_pass_rate,home_rush_rate,home_explosive_play_rate,home_scoring_drive_rate,home_home_or_away,away_team,away_total_plays,away_offensive_plays,away_pass_plays,away_rush_plays,away_sacks,away_punts,away_field_goal_plays,away_turnovers,away_penalties,away_first_downs,away_touchdowns,away_scoring_plays,away_scoring_drives,away_red_zone_plays,away_explosive_passes,away_explosive_runs,away_drive_count,away_pass_rate,away_rush_rate,away_explosive_play_rate,away_scoring_drive_rate,away_home_or_away,combined_offensive_plays,combined_total_plays,combined_drive_count,combined_turnovers,combined_penalties,combined_touchdowns,combined_scoring_plays,combined_red_zone_plays,combined_explosive_passes,combined_explosive_runs,combined_explosive_play_rate,combined_scoring_drive_rate,play_volume_diff,pass_rate_diff,rush_rate_diff,turnover_diff
2018_2018-12-02_browns_at_texans,2018,Week 13,2018-12-02,2018-12-02,regular,13.0,Browns,Texans,Texans,89.0,73.0,35.0,38.0,5.0,3.0,4.0,1.0,6.0,0.0,2.0,6.0,1.0,0.0,1.0,5.0,5.0,0.4794520547945205,0.5205479452054794,0.0821917808219178,0.2,home,Browns,76.0,60.0,48.0,12.0,0.0,2.0,1.0,3.0,7.0,0.0,4.0,6.0,1.0,0.0,8.0,2.0,6.0,0.8,0.2,0.16666666666666666,0.16666666666666666,away,133.0,165.0,11.0,4.0,13.0,6.0,12.0,0.0,9.0,7.0,0.12030075187969924,0.18181818181818182,13.0,-0.3205479452054795,0.3205479452054794,-2.0
2018_2018-12-02_cardinals_at_packers,2018,Week 13,2018-12-02,2018-12-02,regular,13.0,Cardinals,Packers,Packers,97.0,75.0,53.0,22.0,1.0,7.0,2.0,0.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,3.0,6.0,0.7066666666666667,0.29333333333333333,0.04,0.16666666666666666,home,Cardinals,82.0,61.0,32.0,29.0,2.0,6.0,2.0,0.0,10.0,0.0,3.0,6.0,1.0,0.0,3.0,4.0,7.0,0.5245901639344263,0.47540983606557374,0.11475409836065574,0.14285714285714285,away,136.0,179.0,13.0,0.0,14.0,5.0,11.0,0.0,3.0,7.0,0.07352941176470588,0.15384615384615385,14.0,0.1820765027322404,-0.1820765027322404,0.0
2018_2018-12-02_chargers_at_steelers,2018,Week 13,2018-12-02,2018-12-02,regular,13.0,Chargers,Steelers,Steelers,83.0,68.0,50.0,18.0,1.0,3.0,1.0,1.0,7.0,0.0,5.0,9.0,1.0,0.0,2.0,1.0,6.0,0.7352941176470589,0.2647058823529412,0.04411764705882353,0.16666666666666666,home,Chargers,79.0,62.0,40.0,22.0,2.0,4.0,2.0,0.0,5.0,0.0,3.0,6.0,1.0,0.0,2.0,2.0,7.0,0.6451612903225806,0.3548387096774194,0.06451612903225806,0.14285714285714285,away,130.0,162.0,13.0,1.0,12.0,8.0,15.0,0.0,4.0,3.0,0.05384615384615385,0.15384615384615385,6.0,0.09013282732447825,-0.09013282732447819,1.0
2018_2018-12-02_chiefs_at_raiders,2018,Week 13,2018-12-02,2018-12-02,regular,13.0,Chiefs,Raiders,Raiders,93.0,75.0,44.0,31.0,3.0,2.0,2.0,3.0,10.0,0.0,4.0,9.0,1.0,0.0,4.0,4.0,6.0,0.5866666666666667,0.41333333333333333,0.10666666666666667,0.16666666666666666,home,Chiefs,96.0,71.0,42.0,31.0,0.0,3.0,2.0,1.0,13.0,0.0,6.0,11.0,1.0,0.0,5.0,6.0,7.0,0.5915492957746479,0.43661971830985913,0.15492957746478872,0.14285714285714285,away,146.0,189.0,13.0,4.0,23.0,10.0,20.0,0.0,9.0,10.0,0.13013698630136986,0.15384615384615385,4.0,-0.004882629107981207,-0.023286384976525798,2.0
2018_2018-12-02_colts_at_jaguars,2018,Week 13,2018-12-02,2018-12-02,regular,13.0,Colts,Jaguars,Jaguars,73.0,58.0,31.0,27.0,4.0,7.0,2.0,1.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,6.0,0.5344827586206896,0.46551724137931033,0.034482758620689655,0.16666666666666666,home,Colts,91.0,75.0,59.0,16.0,4.0,6.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.7866666666666666,0.21333333333333335,0.02666666666666667,0.0,away,133.0,164.0,12.0,3.0,16.0,0.0,2.0,0.0,2.0,2.0,0.03007518796992481,0.08333333333333333,-17.0,-0.252183908045977,0.252183908045977,-1.0
2018_2018-12-02_jets_at_titans,2018,Week 13,2018-12-02,2018-12-02,regular,13.0,Jets,Titans,Titans,90.0,66.0,43.0,23.0,5.0,7.0,2.0,1.0,12.0,0.0,4.0,8.0,1.0,0.0,6.0,6.0,9.0,0.6515151515151515,0.3484848484848485,0.18181818181818182,0.1111111111111111,home,Jets,90.0,68.0,35.0,33.0,2.0,6.0,5.0,1.0,9.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,9.0,0.5147058823529411,0.4852941176470588,0.058823529411764705,0.1111111111111111,away,134.0,180.0,18.0,2.0,21.0,4.0,13.0,0.0,7.0,9.0,0.11940298507462686,0.1111111111111111,-2.0,0.13680926916221037,-0.1368092691622103,0.0
2018_2018-12-02_panthers_at_buccaneers,2018,Week 13,2018-12-02,2018-12-02,regular,13.0,Panthers,Buccaneers,Buccaneers,82.0,64.0,37.0,27.0,4.0,6.0,1.0,1.0,10.0,0.0,3.0,7.0,1.0,0.0,3.0,4.0,7.0,0.578125,0.421875,0.109375,0.14285714285714285,home,Panthers,84.0,69.0,50.0,19.0,4.0,2.0,1.0,4.0,6.0,0.0,3.0,5.0,1.0,0.0,4.0,7.0,8.0,0.7246376811594203,0.2753623188405797,0.15942028985507245,0.125,away,133.0,166.0,15.0,5.0,16.0,6.0,12.0,0.0,7.0,11.0,0.13533834586466165,0.13333333333333333,-5.0,-0.1465126811594203,0.1465126811594203,-3.0
2018_2018-12-02_rams_at_lions,2018,Week 13,2018-12-02,2018-12-02,regular,13.0,Rams,Lions,Lions,92.0,70.0,45.0,25.0,5.0,6.0,3.0,2.0,12.0,0.0,2.0,5.0,1.0,0.0,5.0,2.0,8.0,0.6428571428571429,0.35714285714285715,0.1,0.125,home,Rams,91.0,69.0,39.0,30.0,2.0,3.0,3.0,2.0,7.0,0.0,3.0,9.0,1.0,0.0,2.0,3.0,9.0,0.5652173913043478,0.43478260869565216,0.07246376811594203,0.1111111111111111,away,139.0,183.0,17.0,4.0,19.0,5.0,14.0,0.0,7.0,5.0,0.08633093525179857,0.11764705882352941,1.0,0.07763975155279512,-0.07763975155279501,0.0
2018_2018-12-02_ravens_at_falcons,2018,Week 13,2018-12-02,2018-12-02,regular,13.0,Ravens,Falcons,Falcons,69.0,54.0,38.0,16.0,4.0,5.0,1.0,0.0,11.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,6.0,0.7037037037037037,0.2962962962962963,0.05555555555555555,0.16666666666666666,home,Ravens,100.0,79.0,31.0,48.0,2.0,3.0,4.0,0.0,9.0,0.0,2.0,7.0,1.0,0.0,1.0,4.0,6.0,0.3924050632911392,0.6075949367088608,0.06329113924050633,0.16666666666666666,away,133.0,169.0,12.0,0.0,20.0,5.0,10.0,0.0,2.0,6.0,0.06015037593984962,0.16666666666666666,-25.0,0.3112986404125645,-0.3112986404125645,0.0
2018_2018-12-02_vikings_at_patriots,2018,Week 13,2018-12-02,2018-12-02,regular,13.0,Vikings,Patriots,Patriots,92.0,74.0,33.0,41.0,0.0,4.0,2.0,1.0,8.0,1.0,3.0,7.0,1.0,0.0,5.0,4.0,7.0,0.44594594594594594,0.5540540540540541,0.12162162162162163,0.14285714285714285,home,Vikings,76.0,61.0,47.0,14.0,2.0,5.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,6.0,0.7704918032786885,0.22950819672131148,0.08196721311475409,0.16666666666666666,away,135.0,168.0,13.0,3.0,12.0,4.0,10.0,0.0,7.0,7.0,0.1037037037037037,0.15384615384615385,13.0,-0.32454585733274255,0.32454585733274255,-1.0
2018_2018-12-03_redskins_at_eagles,2018,Week 13,2018-12-03,2018-12-03,regular,13.0,Redskins,Eagles,Eagles,88.0,74.0,42.0,32.0,1.0,2.0,2.0,1.0,6.0,0.0,3.0,7.0,1.0,0.0,4.0,4.0,8.0,0.5675675675675675,0.43243243243243246,0.10810810810810811,0.125,home,,,,,,,,,,,,,,,,,,,,,,,,74.0,88.0,8.0,1.0,6.0,3.0,7.0,0.0,4.0,4.0,0.10810810810810811,0.125,74.0,0.5675675675675675,0.43243243243243246,1.0
2018_2018-12-06_jaguars_at_titans,2018,Week 14,2018-12-06,2018-12-06,regular,14.0,Jaguars,Titans,Titans,74.0,59.0,26.0,33.0,1.0,2.0,1.0,1.0,5.0,0.0,4.0,8.0,1.0,0.0,2.0,5.0,6.0,0.4406779661016949,0.559322033898305,0.11864406779661017,0.16666666666666666,home,Jaguars,85.0,71.0,49.0,22.0,4.0,4.0,0.0,1.0,7.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,6.0,0.6901408450704225,0.30985915492957744,0.056338028169014086,0.16666666666666666,away,130.0,159.0,12.0,2.0,12.0,5.0,10.0,0.0,5.0,6.0,0.08461538461538462,0.16666666666666666,-12.0,-0.2494628789687276,0.2494628789687276,0.0
2018_2018-12-09_bengals_at_chargers,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Bengals,Chargers,Chargers,80.0,57.0,32.0,25.0,3.0,4.0,4.0,0.0,3.0,0.0,2.0,8.0,1.0,0.0,2.0,2.0,7.0,0.5614035087719298,0.43859649122807015,0.07017543859649122,0.14285714285714285,home,Bengals,84.0,68.0,36.0,32.0,4.0,3.0,3.0,0.0,8.0,0.0,3.0,5.0,1.0,0.0,2.0,4.0,7.0,0.5294117647058824,0.47058823529411764,0.08823529411764706,0.14285714285714285,away,125.0,164.0,14.0,0.0,11.0,5.0,13.0,0.0,4.0,6.0,0.08,0.14285714285714285,-11.0,0.031991744066047434,-0.03199174406604749,0.0
2018_2018-12-09_broncos_at_49ers,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Broncos,49ers,49ers,97.0,70.0,42.0,28.0,3.0,5.0,2.0,1.0,15.0,0.0,2.0,6.0,1.0,0.0,3.0,1.0,7.0,0.6,0.4,0.05714285714285714,0.14285714285714285,home,Broncos,88.0,74.0,47.0,27.0,2.0,6.0,0.0,0.0,8.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,8.0,0.6351351351351351,0.36486486486486486,0.06756756756756757,0.125,away,144.0,185.0,15.0,1.0,23.0,4.0,10.0,0.0,5.0,4.0,0.0625,0.13333333333333333,-4.0,-0.03513513513513511,0.035135135135135165,1.0
2018_2018-12-09_colts_at_texans,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Colts,Texans,Texans,91.0,72.0,47.0,25.0,6.0,8.0,0.0,1.0,12.0,1.0,3.0,6.0,1.0,0.0,3.0,4.0,7.0,0.6527777777777778,0.3472222222222222,0.09722222222222222,0.14285714285714285,home,Colts,89.0,67.0,44.0,23.0,2.0,6.0,1.0,1.0,6.0,0.0,3.0,7.0,1.0,0.0,6.0,1.0,8.0,0.6567164179104478,0.34328358208955223,0.1044776119402985,0.125,away,139.0,180.0,15.0,2.0,18.0,6.0,13.0,0.0,9.0,5.0,0.10071942446043165,0.13333333333333333,5.0,-0.003938640132669979,0.003938640132669979,0.0
2018_2018-12-09_eagles_at_cowboys,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Eagles,Cowboys,Cowboys,120.0,98.0,61.0,37.0,4.0,2.0,4.0,3.0,11.0,0.0,3.0,8.0,1.0,0.0,2.0,5.0,7.0,0.6224489795918368,0.37755102040816324,0.07142857142857142,0.14285714285714285,home,Eagles,71.0,52.0,37.0,15.0,4.0,6.0,1.0,1.0,7.0,0.0,4.0,6.0,1.0,0.0,3.0,1.0,6.0,0.7115384615384616,0.28846153846153844,0.07692307692307693,0.16666666666666666,away,150.0,191.0,13.0,4.0,18.0,7.0,14.0,0.0,5.0,6.0,0.07333333333333333,0.15384615384615385,46.0,-0.0890894819466248,0.0890894819466248,2.0
2018_2018-12-09_falcons_at_packers,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Falcons,Packers,Packers,90.0,65.0,40.0,25.0,4.0,4.0,2.0,0.0,13.0,0.0,3.0,8.0,1.0,0.0,2.0,5.0,6.0,0.6153846153846154,0.38461538461538464,0.1076923076923077,0.16666666666666666,home,Falcons,87.0,70.0,47.0,24.0,2.0,4.0,1.0,2.0,7.0,0.0,4.0,6.0,1.0,0.0,1.0,2.0,5.0,0.6714285714285714,0.34285714285714286,0.04285714285714286,0.2,away,135.0,177.0,11.0,2.0,20.0,7.0,14.0,0.0,3.0,7.0,0.07407407407407407,0.18181818181818182,-5.0,-0.056043956043955956,0.041758241758241776,-2.0
2018_2018-12-09_giants_at_redskins,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Giants,Redskins,,,,,,,,,,,,,,,,,,,,,,,,Giants,84.0,64.0,30.0,34.0,2.0,6.0,2.0,1.0,6.0,0.0,4.0,9.0,1.0,0.0,4.0,2.0,8.0,0.46875,0.53125,0.09375,0.125,away,64.0,84.0,8.0,1.0,6.0,4.0,9.0,0.0,4.0,2.0,0.09375,0.125,-64.0,-0.46875,-0.53125,-1.0
2018_2018-12-09_jets_at_bills,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Jets,Bills,Bills,97.0,75.0,45.0,30.0,3.0,1.0,5.0,4.0,10.0,0.0,2.0,7.0,1.0,0.0,4.0,5.0,6.0,0.6,0.4,0.12,0.16666666666666666,home,Jets,71.0,54.0,26.0,28.0,0.0,3.0,2.0,2.0,5.0,0.0,3.0,8.0,1.0,0.0,2.0,1.0,6.0,0.48148148148148145,0.5185185185185185,0.05555555555555555,0.16666666666666666,away,129.0,168.0,12.0,6.0,15.0,5.0,15.0,0.0,6.0,6.0,0.09302325581395349,0.16666666666666666,21.0,0.11851851851851852,-0.11851851851851847,2.0
2018_2018-12-09_lions_at_cardinals,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Lions,Cardinals,Cardinals,85.0,70.0,47.0,23.0,3.0,6.0,2.0,2.0,9.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,5.0,0.6714285714285714,0.32857142857142857,0.04285714285714286,0.2,home,Lions,75.0,60.0,28.0,32.0,2.0,7.0,1.0,1.0,11.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,4.0,0.4666666666666667,0.5333333333333333,0.08333333333333333,0.25,away,130.0,160.0,9.0,3.0,20.0,2.0,5.0,0.0,2.0,6.0,0.06153846153846154,0.2222222222222222,10.0,0.2047619047619047,-0.20476190476190476,1.0
2018_2018-12-09_panthers_at_browns,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Panthers,Browns,Browns,68.0,51.0,30.0,21.0,2.0,3.0,2.0,2.0,8.0,0.0,3.0,7.0,1.0,0.0,2.0,3.0,6.0,0.5882352941176471,0.4117647058823529,0.09803921568627451,0.16666666666666666,home,Panthers,93.0,73.0,47.0,26.0,2.0,4.0,2.0,3.0,11.0,1.0,3.0,6.0,1.0,0.0,5.0,2.0,6.0,0.6438356164383562,0.3561643835616438,0.0958904109589041,0.16666666666666666,away,124.0,161.0,12.0,5.0,19.0,6.0,13.0,0.0,7.0,5.0,0.0967741935483871,0.16666666666666666,-22.0,-0.055600322320709106,0.055600322320709106,-1.0
2018_2018-12-09_patriots_at_dolphins,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Patriots,Dolphins,Dolphins,69.0,48.0,27.0,21.0,5.0,6.0,0.0,0.0,4.0,0.0,5.0,9.0,1.0,0.0,3.0,5.0,6.0,0.5625,0.4375,0.16666666666666666,0.16666666666666666,home,Patriots,104.0,81.0,49.0,32.0,2.0,3.0,3.0,0.0,8.0,0.0,4.0,9.0,1.0,0.0,4.0,1.0,6.0,0.6049382716049383,0.3950617283950617,0.06172839506172839,0.16666666666666666,away,129.0,173.0,12.0,0.0,12.0,9.0,18.0,0.0,7.0,6.0,0.10077519379844961,0.16666666666666666,-33.0,-0.042438271604938294,0.042438271604938294,0.0
2018_2018-12-09_rams_at_bears,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Rams,Bears,Bears,92.0,70.0,32.0,38.0,1.0,5.0,3.0,3.0,8.0,0.0,2.0,4.0,1.0,0.0,0.0,6.0,6.0,0.45714285714285713,0.5428571428571428,0.08571428571428572,0.16666666666666666,home,Rams,80.0,63.0,50.0,13.0,3.0,3.0,3.0,4.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,6.0,0.7936507936507936,0.20634920634920634,0.047619047619047616,0.16666666666666666,away,133.0,172.0,12.0,7.0,14.0,2.0,6.0,0.0,1.0,8.0,0.06766917293233082,0.16666666666666666,7.0,-0.3365079365079365,0.3365079365079365,-1.0
2018_2018-12-09_ravens_at_chiefs,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Ravens,Chiefs,Chiefs,114.0,86.0,59.0,28.0,3.0,3.0,4.0,1.0,12.0,0.0,3.0,8.0,1.0,0.0,5.0,2.0,7.0,0.686046511627907,0.32558139534883723,0.08139534883720931,0.14285714285714285,home,Ravens,89.0,70.0,29.0,41.0,2.0,3.0,1.0,1.0,8.0,0.0,3.0,7.0,1.0,0.0,2.0,4.0,6.0,0.4142857142857143,0.5857142857142857,0.08571428571428572,0.16666666666666666,away,156.0,203.0,13.0,2.0,20.0,6.0,15.0,0.0,7.0,6.0,0.08333333333333333,0.15384615384615385,16.0,0.27176079734219266,-0.2601328903654485,0.0
2018_2018-12-09_saints_at_buccaneers,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Saints,Buccaneers,Buccaneers,91.0,70.0,46.0,24.0,4.0,6.0,2.0,1.0,14.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,6.0,0.6571428571428571,0.34285714285714286,0.07142857142857142,0.16666666666666666,home,Saints,82.0,63.0,32.0,31.0,1.0,3.0,2.0,2.0,5.0,0.0,3.0,7.0,1.0,0.0,2.0,3.0,7.0,0.5079365079365079,0.49206349206349204,0.07936507936507936,0.14285714285714285,away,133.0,173.0,13.0,3.0,19.0,5.0,11.0,0.0,4.0,6.0,0.07518796992481203,0.15384615384615385,7.0,0.14920634920634923,-0.14920634920634918,-1.0
2018_2018-12-09_steelers_at_raiders,2018,Week 14,2018-12-09,2018-12-09,regular,14.0,Steelers,Raiders,Raiders,85.0,67.0,41.0,26.0,4.0,4.0,1.0,1.0,10.0,0.0,3.0,7.0,1.0,0.0,4.0,0.0,6.0,0.6119402985074627,0.3880597014925373,0.05970149253731343,0.16666666666666666,home,Steelers,77.0,59.0,40.0,19.0,1.0,3.0,2.0,1.0,5.0,0.0,3.0,6.0,1.0,0.0,5.0,3.0,6.0,0.6779661016949152,0.3220338983050847,0.13559322033898305,0.16666666666666666,away,126.0,162.0,12.0,2.0,15.0,6.0,13.0,0.0,9.0,3.0,0.09523809523809523,0.16666666666666666,8.0,-0.06602580318745255,0.0660258031874526,0.0
2018_2018-12-10_vikings_at_seahawks,2018,Week 14,2018-12-10,2018-12-10,regular,14.0,Vikings,Seahawks,Seahawks,81.0,66.0,24.0,42.0,2.0,5.0,2.0,1.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0,5.0,0.36363636363636365,0.6363636363636364,0.10606060606060606,0.2,home,Vikings,71.0,58.0,37.0,21.0,2.0,5.0,1.0,0.0,6.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,6.0,0.6379310344827587,0.3620689655172414,0.06896551724137931,0.16666666666666666,away,124.0,152.0,11.0,1.0,10.0,3.0,6.0,0.0,3.0,8.0,0.08870967741935484,0.18181818181818182,8.0,-0.27429467084639503,0.274294670846395,1.0
2018_2018-12-13_chargers_at_chiefs,2018,Week 15,2018-12-13,2018-12-13,regular,15.0,Chargers,Chiefs,Chiefs,81.0,59.0,41.0,18.0,2.0,4.0,0.0,0.0,12.0,0.0,4.0,8.0,1.0,0.0,2.0,1.0,5.0,0.6949152542372882,0.3050847457627119,0.05084745762711865,0.2,home,Chargers,89.0,73.0,50.0,23.0,5.0,2.0,0.0,2.0,8.0,0.0,4.0,7.0,1.0,0.0,5.0,2.0,5.0,0.684931506849315,0.3150684931506849,0.0958904109589041,0.2,away,132.0,170.0,10.0,2.0,20.0,8.0,15.0,0.0,7.0,3.0,0.07575757575757576,0.2,-14.0,0.009983747387973141,-0.00998374738797303,-2.0
2018_2018-12-15_browns_at_broncos,2018,Week 15,2018-12-15,2018-12-15,regular,15.0,Browns,Broncos,Broncos,84.0,72.0,53.0,19.0,2.0,3.0,3.0,2.0,5.0,0.0,1.0,5.0,1.0,0.0,2.0,1.0,7.0,0.7361111111111112,0.2638888888888889,0.041666666666666664,0.14285714285714285,home,Browns,87.0,67.0,38.0,29.0,3.0,4.0,1.0,2.0,12.0,0.0,2.0,5.0,1.0,0.0,1.0,3.0,7.0,0.5671641791044776,0.43283582089552236,0.05970149253731343,0.14285714285714285,away,139.0,171.0,14.0,4.0,17.0,3.0,10.0,0.0,3.0,4.0,0.050359712230215826,0.14285714285714285,5.0,0.16894693200663358,-0.16894693200663347,0.0
2018_2018-12-15_texans_at_jets,2018,Week 15,2018-12-15,2018-12-15,regular,15.0,Texans,Jets,Jets,98.0,74.0,43.0,31.0,3.0,4.0,1.0,1.0,12.0,0.0,3.0,5.0,1.0,0.0,3.0,3.0,5.0,0.581081081081081,0.4189189189189189,0.08108108108108109,0.2,home,Texans,74.0,53.0,36.0,17.0,7.0,3.0,5.0,0.0,4.0,0.0,2.0,9.0,1.0,0.0,5.0,1.0,5.0,0.6792452830188679,0.32075471698113206,0.11320754716981132,0.2,away,127.0,172.0,10.0,1.0,16.0,5.0,14.0,0.0,8.0,4.0,0.09448818897637795,0.2,21.0,-0.09816420193778685,0.09816420193778685,1.0
2018_2018-12-16_buccaneers_at_ravens,2018,Week 15,2018-12-16,2018-12-16,regular,15.0,Buccaneers,Ravens,Ravens,93.0,75.0,27.0,48.0,3.0,3.0,2.0,1.0,8.0,0.0,2.0,6.0,1.0,0.0,1.0,6.0,6.0,0.36,0.64,0.09333333333333334,0.16666666666666666,home,Buccaneers,65.0,51.0,29.0,22.0,1.0,3.0,2.0,3.0,5.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,5.0,0.5686274509803921,0.43137254901960786,0.11764705882352941,0.2,away,126.0,158.0,11.0,4.0,13.0,3.0,9.0,0.0,4.0,9.0,0.10317460317460317,0.18181818181818182,24.0,-0.20862745098039215,0.20862745098039215,-2.0
2018_2018-12-16_cardinals_at_falcons,2018,Week 15,2018-12-16,2018-12-16,regular,15.0,Cardinals,Falcons,Falcons,86.0,66.0,40.0,26.0,2.0,6.0,2.0,0.0,7.0,0.0,5.0,9.0,1.0,0.0,2.0,6.0,7.0,0.6060606060606061,0.3939393939393939,0.12121212121212122,0.14285714285714285,home,Cardinals,90.0,68.0,45.0,23.0,7.0,7.0,0.0,3.0,10.0,0.0,4.0,5.0,1.0,0.0,2.0,2.0,8.0,0.6617647058823529,0.3382352941176471,0.058823529411764705,0.125,away,134.0,176.0,15.0,3.0,17.0,9.0,14.0,0.0,4.0,8.0,0.08955223880597014,0.13333333333333333,-2.0,-0.055704099821746844,0.055704099821746844,-3.0
2018_2018-12-16_cowboys_at_colts,2018,Week 15,2018-12-16,2018-12-16,regular,15.0,Cowboys,Colts,Colts,86.0,70.0,32.0,38.0,0.0,1.0,3.0,2.0,8.0,0.0,2.0,7.0,1.0,0.0,2.0,6.0,5.0,0.45714285714285713,0.5428571428571428,0.11428571428571428,0.2,home,Cowboys,78.0,68.0,46.0,22.0,3.0,2.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.6764705882352942,0.3235294117647059,0.04411764705882353,0.0,away,138.0,164.0,9.0,3.0,16.0,3.0,7.0,0.0,2.0,9.0,0.07971014492753623,0.1111111111111111,2.0,-0.21932773109243703,0.21932773109243692,1.0
2018_2018-12-16_dolphins_at_vikings,2018,Week 15,2018-12-16,2018-12-16,regular,15.0,Dolphins,Vikings,Vikings,85.0,68.0,28.0,40.0,2.0,3.0,2.0,1.0,11.0,0.0,6.0,13.0,1.0,0.0,3.0,5.0,7.0,0.4117647058823529,0.5882352941176471,0.11764705882352941,0.14285714285714285,home,Dolphins,75.0,53.0,33.0,20.0,9.0,7.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,7.0,0.6226415094339622,0.37735849056603776,0.07547169811320754,0.14285714285714285,away,121.0,160.0,14.0,1.0,15.0,7.0,16.0,0.0,3.0,9.0,0.09917355371900827,0.14285714285714285,15.0,-0.21087680355160932,0.21087680355160932,1.0
2018_2018-12-16_eagles_at_rams,2018,Week 15,2018-12-16,2018-12-16,regular,15.0,Eagles,Rams,Rams,96.0,76.0,58.0,18.0,2.0,3.0,3.0,2.0,4.0,0.0,3.0,7.0,1.0,0.0,4.0,2.0,7.0,0.7631578947368421,0.23684210526315788,0.07894736842105263,0.14285714285714285,home,Eagles,86.0,62.0,31.0,31.0,0.0,2.0,4.0,2.0,8.0,0.0,3.0,9.0,1.0,0.0,3.0,3.0,6.0,0.5,0.5,0.0967741935483871,0.16666666666666666,away,138.0,182.0,13.0,4.0,12.0,6.0,16.0,0.0,7.0,5.0,0.08695652173913043,0.15384615384615385,14.0,0.26315789473684215,-0.26315789473684215,0.0
2018_2018-12-16_lions_at_bills,2018,Week 15,2018-12-16,2018-12-16,regular,15.0,Lions,Bills,Bills,82.0,67.0,31.0,36.0,1.0,6.0,0.0,1.0,9.0,1.0,2.0,4.0,1.0,0.0,5.0,1.0,6.0,0.4626865671641791,0.5373134328358209,0.08955223880597014,0.16666666666666666,home,Lions,72.0,58.0,32.0,26.0,0.0,7.0,1.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,5.0,4.0,5.0,0.5517241379310345,0.4482758620689655,0.15517241379310345,0.2,away,125.0,154.0,11.0,1.0,12.0,5.0,7.0,0.0,10.0,5.0,0.12,0.18181818181818182,9.0,-0.08903757076685537,0.08903757076685537,1.0
2018_2018-12-16_packers_at_bears,2018,Week 15,2018-12-16,2018-12-16,regular,15.0,Packers,Bears,Bears,84.0,59.0,32.0,27.0,1.0,4.0,1.0,1.0,8.0,0.0,3.0,7.0,1.0,0.0,2.0,2.0,8.0,0.5423728813559322,0.4576271186440678,0.06779661016949153,0.125,home,Packers,85.0,67.0,49.0,18.0,5.0,5.0,3.0,1.0,4.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,8.0,0.7313432835820896,0.26865671641791045,0.08955223880597014,0.125,away,126.0,169.0,16.0,2.0,12.0,4.0,11.0,0.0,6.0,4.0,0.07936507936507936,0.125,-8.0,-0.18897040222615735,0.18897040222615735,0.0
2018_2018-12-16_patriots_at_steelers,2018,Week 15,2018-12-16,2018-12-16,regular,15.0,Patriots,Steelers,Steelers,77.0,64.0,38.0,26.0,2.0,2.0,2.0,2.0,6.0,0.0,2.0,5.0,1.0,0.0,6.0,7.0,5.0,0.59375,0.40625,0.203125,0.2,home,Patriots,79.0,63.0,40.0,23.0,1.0,5.0,1.0,1.0,12.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,5.0,0.6349206349206349,0.36507936507936506,0.09523809523809523,0.2,away,127.0,156.0,10.0,3.0,18.0,3.0,8.0,0.0,9.0,10.0,0.14960629921259844,0.2,1.0,-0.041170634920634885,0.04117063492063494,1.0
