game_id,Season,Week,game_date,game_date_str,AwayTeam,HomeTeam,season_type,week_sort,team,total_plays,offensive_plays,pass_plays,rush_plays,sacks,punts,field_goal_plays,turnovers,penalties,first_downs,touchdowns,scoring_plays,scoring_drives,red_zone_plays,explosive_passes,explosive_runs,drive_count,pass_rate,rush_rate,explosive_play_rate,scoring_drive_rate,home_or_away
2019_2019-10-27_giants_at_lions,2019,Week 8,2019-10-27,2019-10-27,Giants,Lions,regular,8.0,Giants,88,74,50,25,4,3,0,0,9,0,5,7,1,0,3,2,6,0.6756756756756757,0.33783783783783783,0.06756756756756757,0.16666666666666666,away
2019_2019-10-27_giants_at_lions,2019,Week 8,2019-10-27,2019-10-27,Giants,Lions,regular,8.0,Lions,80,62,36,26,4,2,2,2,3,0,3,7,1,0,3,2,7,0.5806451612903226,0.41935483870967744,0.08064516129032258,0.14285714285714285,home
2019_2019-10-27_jets_at_jaguars,2019,Week 8,2019-10-27,2019-10-27,Jets,Jaguars,regular,8.0,Jaguars,93,73,38,35,3,4,3,1,10,0,3,8,1,0,2,4,7,0.5205479452054794,0.4794520547945205,0.0821917808219178,0.14285714285714285,home
2019_2019-10-27_jets_at_jaguars,2019,Week 8,2019-10-27,2019-10-27,Jets,Jaguars,regular,8.0,Jets,76,57,43,14,8,5,0,3,10,0,2,3,1,0,2,1,7,0.7543859649122807,0.24561403508771928,0.05263157894736842,0.14285714285714285,away
2019_2019-10-27_packers_at_chiefs,2019,Week 8,2019-10-27,2019-10-27,Packers,Chiefs,regular,8.0,Chiefs,75,59,39,20,2,3,2,1,3,1,3,7,1,0,3,0,5,0.6610169491525424,0.3389830508474576,0.05084745762711865,0.2,home
2019_2019-10-27_packers_at_chiefs,2019,Week 8,2019-10-27,2019-10-27,Packers,Chiefs,regular,8.0,Packers,87,66,40,26,6,3,1,0,5,0,6,9,1,0,2,2,6,0.6060606060606061,0.3939393939393939,0.06060606060606061,0.16666666666666666,away
2019_2019-10-27_panthers_at_49ers,2019,Week 8,2019-10-27,2019-10-27,Panthers,49ers,regular,8.0,49ers,81,65,28,37,4,3,1,1,7,0,8,14,1,0,2,3,8,0.4307692307692308,0.5692307692307692,0.07692307692307693,0.125,home
2019_2019-10-27_panthers_at_49ers,2019,Week 8,2019-10-27,2019-10-27,Panthers,49ers,regular,8.0,Panthers,90,68,47,21,7,7,1,3,9,0,1,2,1,0,2,1,8,0.6911764705882353,0.3088235294117647,0.04411764705882353,0.125,away
2019_2019-10-27_raiders_at_texans,2019,Week 8,2019-10-27,2019-10-27,Raiders,Texans,regular,8.0,Raiders,75,55,31,24,0,6,1,0,5,0,3,7,1,0,3,2,7,0.5636363636363636,0.43636363636363634,0.09090909090909091,0.14285714285714285,away
2019_2019-10-27_raiders_at_texans,2019,Week 8,2019-10-27,2019-10-27,Raiders,Texans,regular,8.0,Texans,100,77,44,33,3,4,2,0,14,0,3,8,1,0,3,5,7,0.5714285714285714,0.42857142857142855,0.1038961038961039,0.14285714285714285,home
2019_2019-10-27_seahawks_at_falcons,2019,Week 8,2019-10-27,2019-10-27,Seahawks,Falcons,regular,8.0,Falcons,95,74,58,16,2,1,4,3,10,0,2,4,1,0,4,1,5,0.7837837837837838,0.21621621621621623,0.06756756756756757,0.2,home
2019_2019-10-27_seahawks_at_falcons,2019,Week 8,2019-10-27,2019-10-27,Seahawks,Falcons,regular,8.0,Seahawks,80,59,25,34,2,4,2,0,7,0,3,8,1,0,4,4,5,0.423728813559322,0.576271186440678,0.13559322033898305,0.2,away
2019_2019-10-28_dolphins_at_steelers,2019,Week 8,2019-10-28,2019-10-28,Dolphins,Steelers,regular,8.0,Dolphins,73,56,38,18,4,2,0,4,3,1,2,4,1,0,0,0,7,0.6785714285714286,0.32142857142857145,0.0,0.14285714285714285,away
2019_2019-10-28_dolphins_at_steelers,2019,Week 8,2019-10-28,2019-10-28,Dolphins,Steelers,regular,8.0,Steelers,94,73,42,31,2,3,3,2,14,0,3,8,1,0,3,5,6,0.5753424657534246,0.4246575342465753,0.1095890410958904,0.16666666666666666,home
2019_2019-10-31_49ers_at_cardinals,2019,Week 9,2019-10-31,2019-10-31,49ers,Cardinals,regular,9.0,49ers,97,70,39,31,1,5,0,1,9,1,5,8,1,0,4,2,6,0.5571428571428572,0.44285714285714284,0.08571428571428572,0.16666666666666666,away
2019_2019-10-31_49ers_at_cardinals,2019,Week 9,2019-10-31,2019-10-31,49ers,Cardinals,regular,9.0,Cardinals,71,55,32,23,4,5,1,0,10,0,3,6,1,0,3,4,5,0.5818181818181818,0.41818181818181815,0.12727272727272726,0.2,home
2019_2019-11-03_bears_at_eagles,2019,Week 9,2019-11-03,2019-11-03,Bears,Eagles,regular,9.0,Bears,61,43,24,19,3,8,0,0,6,0,3,4,1,0,2,2,6,0.5581395348837209,0.4418604651162791,0.09302325581395349,0.16666666666666666,away
2019_2019-11-03_bears_at_eagles,2019,Week 9,2019-11-03,2019-11-03,Bears,Eagles,regular,9.0,Eagles,111,81,46,35,4,5,3,1,13,0,2,6,1,0,1,3,7,0.5679012345679012,0.43209876543209874,0.04938271604938271,0.14285714285714285,home
2019_2019-11-03_browns_at_broncos,2019,Week 9,2019-11-03,2019-11-03,Browns,Broncos,regular,9.0,Broncos,66,47,25,22,3,4,1,1,11,0,3,7,1,0,1,3,7,0.5319148936170213,0.46808510638297873,0.0851063829787234,0.14285714285714285,home
2019_2019-11-03_browns_at_broncos,2019,Week 9,2019-11-03,2019-11-03,Browns,Broncos,regular,9.0,Browns,93,75,46,29,2,3,4,0,3,0,1,6,1,0,3,2,6,0.6133333333333333,0.38666666666666666,0.06666666666666667,0.16666666666666666,away
2019_2019-11-03_buccaneers_at_seahawks,2019,Week 9,2019-11-03,2019-11-03,Buccaneers,Seahawks,regular,9.0,Buccaneers,101,75,49,26,2,4,3,1,7,0,5,10,1,0,3,3,7,0.6533333333333333,0.3466666666666667,0.08,0.14285714285714285,away
2019_2019-11-03_buccaneers_at_seahawks,2019,Week 9,2019-11-03,2019-11-03,Buccaneers,Seahawks,regular,9.0,Seahawks,97,73,51,22,3,3,4,1,7,0,5,9,1,0,4,3,7,0.6986301369863014,0.3013698630136986,0.0958904109589041,0.14285714285714285,home
2019_2019-11-03_colts_at_steelers,2019,Week 9,2019-11-03,2019-11-03,Colts,Steelers,regular,9.0,Colts,86,70,39,31,5,3,2,3,9,0,4,6,1,0,3,2,7,0.5571428571428572,0.44285714285714284,0.07142857142857142,0.14285714285714285,away
2019_2019-11-03_colts_at_steelers,2019,Week 9,2019-11-03,2019-11-03,Colts,Steelers,regular,9.0,Steelers,77,62,37,25,1,1,4,2,5,0,1,6,1,0,3,1,7,0.5967741935483871,0.4032258064516129,0.06451612903225806,0.14285714285714285,home
2019_2019-11-03_jets_at_dolphins,2019,Week 9,2019-11-03,2019-11-03,Jets,Dolphins,regular,9.0,Dolphins,87,68,43,25,4,4,2,0,7,0,3,7,1,0,3,2,6,0.6323529411764706,0.36764705882352944,0.07352941176470588,0.16666666666666666,home
2019_2019-11-03_jets_at_dolphins,2019,Week 9,2019-11-03,2019-11-03,Jets,Dolphins,regular,9.0,Jets,89,66,46,21,3,4,4,1,11,0,2,5,1,0,3,2,6,0.696969696969697,0.3181818181818182,0.07575757575757576,0.16666666666666666,away
2019_2019-11-03_lions_at_raiders,2019,Week 9,2019-11-03,2019-11-03,Lions,Raiders,regular,9.0,Lions,86,67,46,21,2,2,1,2,10,0,3,7,1,0,7,4,6,0.6865671641791045,0.31343283582089554,0.16417910447761194,0.16666666666666666,away
2019_2019-11-03_lions_at_raiders,2019,Week 9,2019-11-03,2019-11-03,Lions,Raiders,regular,9.0,Raiders,90,69,35,34,1,2,2,0,7,0,4,9,1,0,7,2,6,0.5072463768115942,0.4927536231884058,0.13043478260869565,0.16666666666666666,home
2019_2019-11-03_packers_at_chargers,2019,Week 9,2019-11-03,2019-11-03,Packers,Chargers,regular,9.0,Chargers,91,71,32,39,2,1,5,0,5,0,2,8,1,0,3,3,5,0.4507042253521127,0.5492957746478874,0.08450704225352113,0.2,home
2019_2019-11-03_packers_at_chargers,2019,Week 9,2019-11-03,2019-11-03,Packers,Chargers,regular,9.0,Packers,66,50,39,12,3,5,1,0,7,0,1,2,1,0,1,0,5,0.78,0.24,0.02,0.2,away
2019_2019-11-03_patriots_at_ravens,2019,Week 9,2019-11-03,2019-11-03,Patriots,Ravens,regular,9.0,Patriots,88,67,49,18,2,4,2,3,4,0,3,7,1,0,3,1,7,0.7313432835820896,0.26865671641791045,0.05970149253731343,0.14285714285714285,away
2019_2019-11-03_patriots_at_ravens,2019,Week 9,2019-11-03,2019-11-03,Patriots,Ravens,regular,9.0,Ravens,83,66,25,41,1,2,1,1,7,0,4,8,1,0,1,5,7,0.3787878787878788,0.6212121212121212,0.09090909090909091,0.14285714285714285,home
2019_2019-11-03_redskins_at_bills,2019,Week 9,2019-11-03,2019-11-03,Redskins,Bills,regular,9.0,Bills,77,62,22,40,2,3,1,0,5,0,3,7,1,0,3,3,6,0.3548387096774194,0.6451612903225806,0.0967741935483871,0.16666666666666666,home
2019_2019-11-03_redskins_at_bills,2019,Week 9,2019-11-03,2019-11-03,Redskins,Bills,regular,9.0,Commanders,65,50,26,24,4,5,3,0,4,0,0,3,1,0,1,4,5,0.52,0.48,0.1,0.2,unknown
2019_2019-11-03_texans_at_jaguars,2019,Week 9,2019-11-03,2019-11-03,Texans,Jaguars,regular,9.0,Jaguars,78,67,52,15,4,3,1,4,3,0,0,1,1,0,4,2,6,0.7761194029850746,0.22388059701492538,0.08955223880597014,0.16666666666666666,home
2019_2019-11-03_texans_at_jaguars,2019,Week 9,2019-11-03,2019-11-03,Texans,Jaguars,regular,9.0,Texans,85,67,33,34,1,3,3,1,10,0,3,7,1,0,2,4,6,0.4925373134328358,0.5074626865671642,0.08955223880597014,0.16666666666666666,away
2019_2019-11-03_titans_at_panthers,2019,Week 9,2019-11-03,2019-11-03,Titans,Panthers,regular,9.0,Panthers,91,71,36,35,3,4,2,1,5,0,4,8,1,0,4,2,8,0.5070422535211268,0.49295774647887325,0.08450704225352113,0.125,home
2019_2019-11-03_titans_at_panthers,2019,Week 9,2019-11-03,2019-11-03,Titans,Panthers,regular,9.0,Titans,91,71,50,21,5,3,3,3,15,0,3,5,1,0,5,3,8,0.704225352112676,0.29577464788732394,0.11267605633802817,0.125,away
2019_2019-11-03_vikings_at_chiefs,2019,Week 9,2019-11-03,2019-11-03,Vikings,Chiefs,regular,9.0,Chiefs,81,58,40,18,5,5,4,1,4,0,2,8,1,0,2,0,7,0.6896551724137931,0.3103448275862069,0.034482758620689655,0.14285714285714285,home
2019_2019-11-03_vikings_at_chiefs,2019,Week 9,2019-11-03,2019-11-03,Vikings,Chiefs,regular,9.0,Vikings,91,69,42,27,1,8,1,0,7,1,3,6,1,0,4,2,6,0.6086956521739131,0.391304347826087,0.08695652173913043,0.16666666666666666,away
2019_2019-11-04_cowboys_at_giants,2019,Week 9,2019-11-04,2019-11-04,Cowboys,Giants,regular,9.0,Cowboys,89,68,38,30,0,2,4,3,11,0,4,9,1,0,2,4,6,0.5588235294117647,0.4411764705882353,0.08823529411764706,0.16666666666666666,away
2019_2019-11-04_cowboys_at_giants,2019,Week 9,2019-11-04,2019-11-04,Cowboys,Giants,regular,9.0,Giants,87,71,48,23,5,3,4,2,9,0,2,6,1,0,1,3,7,0.676056338028169,0.323943661971831,0.056338028169014086,0.14285714285714285,home
2019_2019-11-07_chargers_at_raiders,2019,Week 10,2019-11-07,2019-11-07,Chargers,Raiders,regular,10.0,Chargers,90,75,44,31,5,3,1,5,15,0,4,8,1,0,4,4,6,0.5866666666666667,0.41333333333333333,0.10666666666666667,0.16666666666666666,away
2019_2019-11-07_chargers_at_raiders,2019,Week 10,2019-11-07,2019-11-07,Chargers,Raiders,regular,10.0,Raiders,75,58,36,22,3,4,3,0,9,0,2,5,1,0,2,0,5,0.6206896551724138,0.3793103448275862,0.034482758620689655,0.2,home
2019_2019-11-10_bills_at_browns,2019,Week 10,2019-11-10,2019-11-10,Bills,Browns,regular,10.0,Bills,87,66,44,22,1,4,2,0,7,0,3,4,1,0,6,2,6,0.6666666666666666,0.3333333333333333,0.12121212121212122,0.16666666666666666,away
2019_2019-11-10_bills_at_browns,2019,Week 10,2019-11-10,2019-11-10,Bills,Browns,regular,10.0,Browns,86,69,43,26,2,3,2,1,5,0,3,5,1,0,1,5,6,0.6231884057971014,0.37681159420289856,0.08695652173913043,0.16666666666666666,home
2019_2019-11-10_cardinals_at_buccaneers,2019,Week 10,2019-11-10,2019-11-10,Cardinals,Buccaneers,regular,10.0,Buccaneers,103,82,56,26,5,3,3,3,12,0,3,9,1,0,4,5,7,0.6829268292682927,0.3170731707317073,0.10975609756097561,0.14285714285714285,home
2019_2019-11-10_cardinals_at_buccaneers,2019,Week 10,2019-11-10,2019-11-10,Cardinals,Buccaneers,regular,10.0,Cardinals,88,67,48,19,2,3,2,2,7,0,3,8,1,0,3,3,8,0.7164179104477612,0.2835820895522388,0.08955223880597014,0.125,away
2019_2019-11-10_chiefs_at_titans,2019,Week 10,2019-11-10,2019-11-10,Chiefs,Titans,regular,10.0,Chiefs,101,82,57,25,2,1,5,1,7,0,5,10,1,0,4,4,6,0.6951219512195121,0.3048780487804878,0.0975609756097561,0.16666666666666666,away
2019_2019-11-10_chiefs_at_titans,2019,Week 10,2019-11-10,2019-11-10,Chiefs,Titans,regular,10.0,Titans,68,49,23,26,4,4,0,1,10,0,5,7,1,0,3,8,6,0.46938775510204084,0.5306122448979592,0.22448979591836735,0.16666666666666666,home
2019_2019-11-10_dolphins_at_colts,2019,Week 10,2019-11-10,2019-11-10,Dolphins,Colts,regular,10.0,Colts,85,68,40,28,1,4,2,3,3,0,1,3,1,0,5,4,8,0.5882352941176471,0.4117647058823529,0.1323529411764706,0.125,home
2019_2019-11-10_dolphins_at_colts,2019,Week 10,2019-11-10,2019-11-10,Dolphins,Colts,regular,10.0,Dolphins,82,64,38,26,3,5,3,2,6,0,1,5,1,0,2,0,7,0.59375,0.40625,0.03125,0.14285714285714285,away
2019_2019-11-10_falcons_at_saints,2019,Week 10,2019-11-10,2019-11-10,Falcons,Saints,regular,10.0,Falcons,97,75,40,35,1,2,4,1,11,0,2,8,1,0,1,5,5,0.5333333333333333,0.4666666666666667,0.08,0.2,away
2019_2019-11-10_falcons_at_saints,2019,Week 10,2019-11-10,2019-11-10,Falcons,Saints,regular,10.0,Saints,84,66,55,11,6,4,3,0,8,0,0,3,1,0,1,1,6,0.8333333333333334,0.16666666666666666,0.030303030303030304,0.16666666666666666,home
2019_2019-11-10_giants_at_jets,2019,Week 10,2019-11-10,2019-11-10,Giants,Jets,regular,10.0,Giants,88,70,52,18,7,6,0,1,7,0,5,6,1,0,2,1,8,0.7428571428571429,0.2571428571428571,0.04285714285714286,0.125,away
2019_2019-11-10_giants_at_jets,2019,Week 10,2019-11-10,2019-11-10,Giants,Jets,regular,10.0,Jets,85,65,35,30,2,5,3,0,5,0,3,8,1,0,3,2,8,0.5384615384615384,0.46153846153846156,0.07692307692307693,0.125,home
2019_2019-11-10_lions_at_bears,2019,Week 10,2019-11-10,2019-11-10,Lions,Bears,regular,10.0,Bears,77,56,32,24,5,9,0,0,5,0,3,5,1,0,2,0,5,0.5714285714285714,0.42857142857142855,0.03571428571428571,0.2,home
2019_2019-11-10_lions_at_bears,2019,Week 10,2019-11-10,2019-11-10,Lions,Bears,regular,10.0,Lions,101,82,54,28,2,6,2,1,13,0,1,4,1,0,1,5,6,0.6585365853658537,0.34146341463414637,0.07317073170731707,0.16666666666666666,away
2019_2019-11-10_panthers_at_packers,2019,Week 10,2019-11-10,2019-11-10,Panthers,Packers,regular,10.0,Packers,86,64,37,27,2,4,1,0,11,0,4,7,1,0,4,5,5,0.578125,0.421875,0.140625,0.2,home
2019_2019-11-10_panthers_at_packers,2019,Week 10,2019-11-10,2019-11-10,Panthers,Packers,regular,10.0,Panthers,87,71,49,22,3,3,1,2,6,0,2,4,1,0,3,2,4,0.6901408450704225,0.30985915492957744,0.07042253521126761,0.25,away
2019_2019-11-10_rams_at_steelers,2019,Week 10,2019-11-10,2019-11-10,Rams,Steelers,regular,10.0,Rams,95,75,51,25,4,8,2,2,12,0,1,2,1,0,3,2,9,0.68,0.3333333333333333,0.06666666666666667,0.1111111111111111,away
2019_2019-11-10_rams_at_steelers,2019,Week 10,2019-11-10,2019-11-10,Rams,Steelers,regular,10.0,Steelers,93,71,44,27,3,9,1,2,10,0,2,4,1,0,2,0,8,0.6197183098591549,0.38028169014084506,0.028169014084507043,0.125,home
2019_2019-11-10_ravens_at_bengals,2019,Week 10,2019-11-10,2019-11-10,Ravens,Bengals,regular,10.0,Bengals,93,73,33,40,2,1,2,2,7,0,3,6,1,0,2,3,5,0.4520547945205479,0.547945205479452,0.0684931506849315,0.2,home
