game_id,open_home_ml,open_away_ml,closing_home_ml,closing_away_ml,open_home_books,open_away_books,closing_home_books,closing_away_books,open_favorite_side,closing_favorite_side,open_favorite_odds,closing_favorite_odds,open_dog_odds,closing_dog_odds,open_favorite_strength,closing_favorite_strength,favorite_strength_delta,favorite_flip,home_ml_move,away_ml_move,home_implied_move,away_implied_move,market_pressure_side
2024_17_Lions_49ers,144.0,-171.0,170.0,-200.0,10,10,10,10,away,away,-171.0,-200.0,144.0,170.0,0.22116024438932913,0.2962962962962963,0.07513605190696715,0.0,26.0,-29.0,-0.03946569520340015,0.035670356703567,away
2024_17_Packers_Vikings,-125.0,102.0,-115.0,-105.0,9,9,9,9,home,home,-125.0,-115.0,102.0,-105.0,0.060506050605060535,0.022688598979012986,-0.03781745162604755,0.0,10.0,-207.0,-0.02067183462532307,0.017145617000724478,away
2024_17_Panthers_Buccaneers,-400.0,320.0,-549.5,410.0,10,10,10,10,home,home,-400.0,-549.5,320.0,410.0,0.5619047619047619,0.6499569804827243,0.08805221857796242,0.0,-149.5,90.0,0.04603541185527327,-0.042016806722689065,home
2024_17_Raiders_Saints,-132.5,112.5,110.0,-130.0,10,10,10,10,home,away,-132.5,-130.0,112.5,110.0,0.09930423782416198,0.08902691511387162,-0.01027732271029036,1.0,242.5,-242.5,-0.09370199692780345,0.09462915601023014,away
2024_17_Ravens_Texans,152.5,-183.5,225.0,-277.5,10,10,10,10,away,away,-183.5,-277.5,152.5,225.0,0.25122670997258456,0.42740703005603664,0.17618032008345208,0.0,72.5,-94.0,-0.08834729626808835,0.08783302381536373,away
2024_17_Seahawks_Bears,132.5,-160.0,179.0,-215.0,10,10,10,10,away,away,-160.0,-215.0,132.5,179.0,0.18527708850289498,0.3241167434715822,0.13883965496868722,0.0,46.5,-55.0,-0.07168458781362008,0.06715506715506714,away
2024_17_Titans_Jaguars,-116.5,-105.0,-113.0,-106.0,10,10,10,10,home,home,-116.5,-113.0,-105.0,-106.0,0.0259111136146003,0.015953325128766127,-0.009957788485834174,0.0,3.5,-1.0,-0.007589803640937198,0.0023679848448969754,away
2024_18_49ers_Cardinals,-105.0,-115.0,-222.5,184.0,10,10,10,10,away,home,-115.0,-222.5,-105.0,184.0,0.022688598979012986,0.33780980456381704,0.31512120558480405,1.0,-117.5,299.0,0.17772735866893552,-0.1827710448738945,home
2024_18_Bears_Packers,-395.0,309.0,-457.5,360.0,10,10,10,10,home,home,-395.0,-457.5,309.0,360.0,0.5534810204736855,0.6032364983427569,0.04975547786907142,0.0,-62.5,51.0,0.022648004710784986,-0.027107473158286377,home
2024_18_Bengals_Steelers,128.0,-150.0,120.0,-140.0,10,10,10,10,away,away,-150.0,-140.0,128.0,120.0,0.16140350877192983,0.12878787878787884,-0.03261562998405099,0.0,-8.0,10.0,0.01594896331738438,-0.016666666666666607,home
2024_18_Bills_Patriots,128.0,-149.5,158.5,-190.0,10,10,10,10,away,away,-149.5,-190.0,128.0,158.5,0.16060190556551707,0.2683252184352698,0.10772331286975273,0.0,30.5,-40.5,-0.05174929587023652,0.05597401699951621,away
2024_18_Browns_Ravens,-1800.0,950.0,-3125.0,1250.0,10,10,10,10,home,home,-1800.0,-3125.0,950.0,1250.0,0.8521303258145363,0.8949181739879414,0.042787848173405085,0.0,-1325.0,300.0,0.021623827009383922,-0.021164021164021163,home
2024_18_Chargers_Raiders,202.5,-246.5,260.0,-325.0,10,10,10,10,away,away,-246.5,-325.0,202.5,260.0,0.38082119900301714,0.48692810457516333,0.10610690557214619,0.0,57.5,-78.5,-0.052800734618916434,0.05330617095322976,away
2024_18_Chiefs_Broncos,-500.0,380.0,-625.0,462.5,10,10,10,10,home,home,-500.0,-625.0,380.0,462.5,0.625,0.6842911877394635,0.05929118773946351,0.0,-125.0,82.5,0.028735632183907955,-0.030555555555555558,home
2024_18_Commanders_Cowboys,136.5,-160.0,257.5,-312.5,10,10,10,10,away,away,-160.0,-312.5,136.5,257.5,0.19255163441209955,0.47785547785547783,0.2853038434433783,0.0,121.0,-152.5,-0.14311270125223613,0.14219114219114215,away
2024_18_Dolphins_Jets,119.0,-140.0,-115.5,-105.5,10,10,10,10,away,home,-140.0,-115.5,119.0,-105.5,0.12671232876712335,0.022580881896342442,-0.10413144687078091,1.0,-234.5,34.5,0.07934187246395241,-0.06995133819951338,home
2024_18_Giants_Eagles,-176.5,149.0,-140.0,120.0,10,10,10,10,home,home,-176.5,-140.0,149.0,120.0,0.2367299214942955,0.12878787878787884,-0.10794204270641666,0.0,36.5,-29.0,-0.055003013863773376,0.05293902884264329,away
2024_18_Jaguars_Colts,-225.0,185.0,-190.0,157.0,10,10,10,10,home,home,-225.0,-190.0,185.0,157.0,0.34143049932523617,0.26606735542734467,-0.0753631438978915,0.0,35.0,-28.0,-0.037135278514588865,0.03822786538330264,away
2024_18_Panthers_Falcons,-420.0,326.5,-400.0,310.0,10,10,10,10,home,home,-420.0,-400.0,326.5,310.0,0.5732257191811705,0.5560975609756098,-0.017128158205560684,0.0,20.0,-16.5,-0.007692307692307665,0.009435850513253075,away
2024_18_Saints_Buccaneers,-1107.5,665.0,-1300.0,767.5,10,10,10,10,home,home,-1107.5,-1300.0,665.0,767.5,0.786465310761986,0.8132976533552903,0.026832342593304248,0.0,-192.5,102.5,0.011387163561076608,-0.015445179032227696,home
2024_18_Seahawks_Rams,124.5,-150.0,279.0,-350.0,10,10,10,10,away,away,-150.0,-350.0,124.5,279.0,0.15456570155902,0.5139255350337144,0.3593598334746944,0.0,154.5,-200.0,-0.18158205569691666,0.1777777777777778,away
2024_18_Texans_Titans,-210.0,175.0,-130.0,110.0,10,10,10,10,home,home,-210.0,-130.0,175.0,110.0,0.313782991202346,0.08902691511387162,-0.22475607608847437,0.0,80.0,-65.0,-0.11220196353436185,0.11255411255411252,away
2024_18_Vikings_Lions,-151.5,128.5,-155.0,130.0,10,10,10,10,home,home,-151.5,-155.0,128.5,130.0,0.1647489243967269,0.17306052855924975,0.008311604162522856,0.0,-3.5,1.5,0.005457451370210031,-0.002854152792312825,home
2024_19_Broncos_Bills,-480.0,355.0,-452.5,352.5,10,10,10,10,home,home,-480.0,-452.5,355.0,352.5,0.6078059871163319,0.5980100497487563,-0.009795937367575669,0.0,27.5,-2.5,-0.008581682009673908,0.0012142553579017612,away
2024_19_Chargers_Texans,135.0,-160.0,130.0,-155.0,10,10,10,10,away,away,-160.0,-155.0,135.0,130.0,0.1898527004909984,0.17306052855924975,-0.016792171931748645,0.0,-5.0,5.0,0.009250693802035137,-0.007541478129713508,home
2024_19_Commanders_Buccaneers,-175.0,150.0,-161.0,135.5,10,10,10,10,home,home,-175.0,-161.0,150.0,135.5,0.23636363636363633,0.19222978744173558,-0.044133848921900753,0.0,14.0,-14.5,-0.019505398815743646,0.024628450106157107,away
2024_19_Packers_Eagles,-250.0,205.0,-260.0,211.0,10,10,10,10,home,home,-250.0,-260.0,205.0,211.0,0.38641686182669793,0.4006788138620936,0.014261952035395653,0.0,-10.0,6.0,0.007936507936507908,-0.006325444098887745,home
2024_19_Steelers_Ravens,-550.0,400.0,-528.0,395.5,10,10,10,10,home,home,-550.0,-528.0,400.0,395.5,0.6461538461538461,0.6389479840860741,-0.007205862067771962,0.0,22.0,-4.5,-0.005389514943655027,0.001816347124117046,away
2024_19_Vikings_Rams,110.0,-132.0,121.5,-143.0,10,10,10,10,away,away,-132.0,-143.0,110.0,121.5,0.09277504105090317,0.1370100976321192,0.044235056581216015,0.0,11.5,-11.0,-0.024723207567451333,0.01951184901376468,away
2024_1_Broncos_Seahawks,-242.5,200.0,-279.0,230.0,10,10,10,10,home,home,-242.5,-279.0,200.0,230.0,0.3746958637469587,0.4331174542256337,0.05842159047867501,0.0,-36.5,30.0,0.028118560175644736,-0.030303030303030276,home
2024_1_Cardinals_Bills,-266.0,220.0,-305.0,247.0,10,10,10,10,home,home,-266.0,-305.0,220.0,247.0,0.41427595628415304,0.4649019817127406,0.05062602542858757,0.0,-39.0,27.0,0.0263104634689334,-0.024315561959654175,home
2024_1_Commanders_Buccaneers,-176.5,150.0,-195.0,165.0,10,10,10,10,home,home,-176.5,-195.0,150.0,165.0,0.23833634719710672,0.2836584585865046,0.0453221113893979,0.0,-18.5,15.0,0.022680601955435642,-0.02264150943396226,home
2024_1_Cowboys_Browns,-142.0,120.0,-130.5,110.0,10,10,10,10,home,home,-142.0,-130.5,120.0,110.0,0.13223140495867775,0.08997004441689915,-0.04226136054177859,0.0,11.5,-10.0,-0.02061633889675696,0.021645021645021634,away
2024_1_Jaguars_Dolphins,-168.0,141.5,-179.0,150.0,10,10,10,10,home,home,-168.0,-179.0,141.5,150.0,0.2127869966935509,0.24157706093189957,0.028790064238348678,0.0,-11.0,8.5,0.014711389290108512,-0.014078674948240166,home
2024_1_Jets_49ers,-192.5,164.0,-210.0,175.0,10,10,10,10,home,home,-192.5,-210.0,164.0,175.0,0.27933177933177933,0.313782991202346,0.034451211870566656,0.0,-17.5,11.0,0.019299696719051518,-0.015151515151515138,home
2024_1_Packers_Eagles,-145.0,125.0,-130.0,109.5,10,10,10,10,home,home,-145.0,-130.0,125.0,109.5,0.14739229024943312,0.08789042233060079,-0.05950186791883233,0.0,15.0,-15.5,-0.02661934338952976,0.03288252452930257,away
2024_1_Panthers_Saints,-210.0,175.0,-191.0,163.5,10,10,10,10,home,home,-210.0,-191.0,175.0,163.5,0.313782991202346,0.2768507469499273,-0.0369322442524187,0.0,19.0,-11.5,-0.02106196652255843,0.01587027772986027,away
2024_1_Patriots_Bengals,-417.5,326.5,-400.0,315.0,10,10,10,10,home,home,-417.5,-400.0,326.5,315.0,0.5722966965130174,0.5590361445783133,-0.013260551934704101,0.0,17.5,-11.5,-0.006763285024154575,0.006497266910549582,away
2024_1_Raiders_Chargers,-170.0,145.5,-155.5,132.5,10,10,10,10,home,home,-170.0,-155.5,145.5,132.5,0.22229765406954816,0.1785030406329567,-0.04379461343659147,0.0,14.5,-13.0,-0.021019062114952525,0.022775551321638943,away
2024_1_Rams_Lions,-181.0,151.0,-219.0,182.5,10,10,10,10,home,home,-181.0,-219.0,151.0,182.5,0.24572173937701158,0.33253807529059287,0.08681633591358129,0.0,-38.0,31.5,0.042392262296545025,-0.044424073617036264,home
2024_1_Ravens_Chiefs,-152.0,126.5,-149.0,125.0,10,10,10,10,home,home,-152.0,-149.0,126.5,125.0,0.16167349942184378,0.15394912985274434,-0.007724369569099443,0.0,3.0,-1.5,-0.004781028877414384,0.002943340691685059,away
2024_1_Steelers_Falcons,-155.0,130.0,-200.0,170.0,10,10,10,10,home,home,-155.0,-200.0,130.0,170.0,0.17306052855924975,0.2962962962962963,0.12323576773704653,0.0,-45.0,40.0,0.05882352941176472,-0.06441223832528181,home
2024_1_Texans_Colts,121.0,-142.5,136.5,-160.0,10,10,10,10,away,away,-142.5,-160.0,121.0,136.5,0.13514017819657603,0.19255163441209955,0.057411456215523515,0.0,15.5,-17.5,-0.02965570681028956,0.027755749405233954,away
2024_1_Titans_Bears,-205.0,170.0,-204.5,170.0,10,10,10,10,home,home,-205.0,-204.5,170.0,170.0,0.3017607771706132,0.3012224046706805,-0.0005383724999327155,0.0,0.5,0.0,-0.0005383724999327155,0.0,none_or_unclear
2024_1_Vikings_Giants,100.0,-120.0,-102.0,-119.0,10,10,10,10,away,away,-120.0,-119.0,100.0,-102.0,0.045454545454545414,0.038428500384285025,-0.007026045070260389,0.0,-202.0,1.0,0.004950495049504955,-0.0020755500207554345,home
2024_20_Commanders_Lions,-500.0,382.5,-517.5,390.0,10,10,10,10,home,home,-500.0,-517.5,382.5,390.0,0.6260794473229707,0.6339750475088821,0.0078956001859114,0.0,-17.5,7.5,0.004723346828609976,-0.003172253357301452,home
2024_20_Rams_Eagles,-265.0,225.0,-317.5,260.0,10,10,10,10,home,home,-265.0,-317.5,225.0,260.0,0.4183350895679663,0.4827012641383899,0.0643661745704236,0.0,-52.5,35.0,0.034451644655893676,-0.02991452991452992,home
2024_20_Ravens_Bills,-108.5,-111.5,-0.5,-119.0,10,10,10,10,away,away,-111.5,-119.0,-108.5,-0.5,0.006803068183750871,0.5384038710556805,0.5316008028719297,0.0,108.0,-7.5,-0.5154085686674541,0.016192234204475575,away
2024_20_Texans_Chiefs,-457.5,347.5,-512.5,392.5,10,10,10,10,home,home,-457.5,-512.5,347.5,392.5,0.597164115539745,0.6336890085983633,0.03652489305861828,0.0,-55.0,45.0,0.016106891186968064,-0.02041800187165016,home
2024_21_Bills_Chiefs,-125.0,105.0,-130.0,109.0,10,10,10,10,home,home,-125.0,-130.0,105.0,109.0,0.0677506775067751,0.08674849178281668,0.01899781427604158,0.0,-5.0,4.0,0.009661835748792202,-0.009335978527249378,home
2024_21_Commanders_Eagles,-252.5,212.5,-285.0,230.0,10,10,10,10,home,home,-252.5,-285.0,212.5,230.0,0.3963120567375887,0.43722943722943725,0.040917380491848565,0.0,-32.5,17.5,0.023947683522151597,-0.016969696969696968,home
2024_22_Chiefs_Eagles,107.5,-127.5,-102.0,-115.5,10,10,10,10,away,away,-127.5,-115.5,107.5,-102.0,0.07851184959618696,0.031012381980657477,-0.04749946761552948,0.0,-209.5,12.0,0.023022784206131464,-0.024476683409398015,home
2024_2_49ers_Vikings,225.0,-285.5,187.5,-225.0,10,10,10,10,away,away,-285.5,-225.0,225.0,187.5,0.43290432006385315,0.34448160535117056,-0.08842271471268259,0.0,-37.5,60.5,0.04013377926421402,-0.04828893544846857,home
2024_2_Bears_Texans,-197.5,165.0,-270.0,220.0,10,10,10,10,home,home,-197.5,-270.0,165.0,220.0,0.2865070556524496,0.4172297297297297,0.1307226740772801,0.0,-72.5,55.0,0.06586418351124235,-0.06485849056603776,home
2024_2_Bengals_Chiefs,-196.0,159.0,-285.0,235.0,10,10,10,10,home,home,-196.0,-285.0,159.0,235.0,0.27606177606177607,0.44175227757317315,0.16569050151139708,0.0,-89.0,76.0,0.07809757809757811,-0.08759292341381897,home
2024_2_Bills_Dolphins,-120.0,-1.5,-144.5,122.0,10,10,10,10,home,home,-120.0,-144.5,-1.5,122.0,0.5306762203313927,0.1405515945393246,-0.39012462579206814,0.0,-24.5,123.5,0.04554749953522963,0.43567212532729777,home
2024_2_Browns_Jaguars,-132.0,110.0,-166.5,142.0,10,10,10,10,home,home,-132.0,-166.5,110.0,142.0,0.09277504105090317,0.2115423379281472,0.11876729687724402,0.0,-34.5,32.0,0.05579996118263564,-0.06296733569460838,home
2024_2_Buccaneers_Lions,-291.0,237.5,-370.0,287.5,10,10,10,10,home,home,-291.0,-370.0,237.5,287.5,0.44794922800037895,0.5291695264241593,0.08122029842378031,0.0,-79.0,50.0,0.042988518256516284,-0.03823178016726403,home
2024_2_Chargers_Panthers,147.5,-185.0,194.0,-231.5,10,10,10,10,away,away,-185.0,-231.5,147.5,194.0,0.24508240297713985,0.3582048203896943,0.11312241741255447,0.0,46.5,-46.5,-0.06390434961863534,0.04921806779391913,away
2024_2_Colts_Packers,-200.5,164.0,119.0,-140.0,10,10,10,10,home,away,-200.5,-140.0,164.0,119.0,0.2884334190490596,0.12671232876712335,-0.16172109028193626,1.0,319.5,-304.0,-0.21060029327072838,0.20454545454545459,away
2024_2_Falcons_Eagles,-198.5,164.0,-250.0,204.0,10,10,10,10,home,home,-198.5,-250.0,164.0,204.0,0.286203746002741,0.38533834586466165,0.09913459986192064,0.0,-51.5,40.0,0.049294089495094506,-0.04984051036682613,home
2024_2_Giants_Commanders,-142.5,120.0,-123.5,103.0,10,10,10,10,home,home,-142.5,-123.5,120.0,103.0,0.13308341143392693,0.059961869496699405,-0.07312154193722753,0.0,19.0,-17.0,-0.035056159044258406,0.038065382892969124,away
2024_2_Jets_Titans,164.5,-196.5,167.5,-202.5,10,10,10,10,away,away,-196.5,-202.5,164.5,167.5,0.28466003818971813,0.2955897119023712,0.010929673712653076,0.0,3.0,-6.0,-0.004240057947458631,0.0066896157651944455,away
2024_2_Raiders_Ravens,-425.0,322.5,-450.0,342.5,10,10,10,10,home,home,-425.0,-450.0,322.5,342.5,0.5728374189912652,0.5921931176168465,0.019355698625581286,0.0,-25.0,20.0,0.008658008658008698,-0.010697689967572616,home
2024_2_Rams_Cardinals,108.5,-130.5,-110.0,-110.0,10,10,10,10,away,pick,-130.5,-110.0,108.5,-110.0,0.08654421365293885,0.0,-0.08654421365293885,1.0,-218.5,20.5,0.04419321685508737,-0.04235099679785148,home
2024_2_Saints_Cowboys,-276.5,225.0,-285.0,235.0,10,10,10,10,home,home,-276.5,-285.0,225.0,235.0,0.4267034426396976,0.44175227757317315,0.01504883493347553,0.0,-8.5,10.0,0.005863989927734958,-0.009184845005740572,home
2024_2_Seahawks_Patriots,140.0,-167.5,141.0,-167.5,10,10,10,10,away,away,-167.5,-167.5,140.0,141.0,0.2095015576323987,0.21123046496296577,0.0017289073305670755,0.0,1.0,0.0,-0.0017289073305670755,0.0,none_or_unclear
2024_2_Steelers_Broncos,130.0,-154.5,127.0,-150.0,10,10,10,10,away,away,-154.5,-150.0,130.0,127.0,0.17229008285641073,0.15947136563876652,-0.012818717217644215,0.0,-3.0,4.5,0.0057460256655813,-0.007072691552062915,home
2024_3_49ers_Rams,230.0,-290.0,232.5,-280.0,10,10,10,10,away,away,-290.0,-280.0,230.0,232.5,0.4405594405594406,0.43609022556390975,-0.004469214995530824,0.0,2.5,10.0,-0.002278423331054935,-0.006747638326585759,none_or_unclear
2024_3_Bears_Colts,-122.5,102.5,-125.0,105.0,10,10,10,10,home,home,-122.5,-125.0,102.5,105.0,0.05673463725898187,0.0677506775067751,0.011016040247793235,0.0,-2.5,2.5,0.004993757802746579,-0.006022282445046656,home
2024_3_Broncos_Buccaneers,-265.5,214.5,-272.5,219.0,10,10,10,10,home,home,-265.5,-272.5,214.5,219.0,0.40843716493511295,0.41806400033662244,0.009626835401509493,0.0,-7.0,4.5,0.005141435378584136,-0.0044854000229253566,home
2024_3_Chargers_Steelers,-129.0,108.0,-144.0,123.5,10,10,10,10,home,home,-129.0,-144.0,108.0,123.5,0.08254954652334562,0.14273664136135256,0.06018709483800694,0.0,-15.0,15.5,0.026845157133653097,-0.03334193770435384,home
2024_3_Chiefs_Falcons,160.0,-180.0,140.0,-163.5,10,10,10,10,away,away,-180.0,-163.5,160.0,140.0,0.25824175824175827,0.2038266919671094,-0.05441506627464887,0.0,-20.0,16.5,0.03205128205128205,-0.022363784223366823,home
2024_3_Commanders_Bengals,-370.0,292.5,-357.5,285.0,10,10,10,10,home,home,-370.0,-357.5,292.5,285.0,0.5324569724894972,0.5216805052870627,-0.010776467202434525,0.0,12.5,-7.5,-0.005813277525869132,0.004963189676565449,away
2024_3_Dolphins_Seahawks,-250.0,205.0,-202.5,170.0,10,10,10,10,home,home,-250.0,-202.5,205.0,170.0,0.38641686182669793,0.2990511172329354,-0.0873657445937625,0.0,47.5,-35.0,-0.044864226682408526,0.04250151791135398,away
2024_3_Eagles_Saints,122.5,-147.5,-142.0,120.0,10,10,10,10,away,home,-147.5,-142.0,122.5,120.0,0.1465213937124049,0.13223140495867775,-0.014289988753727167,1.0,-264.5,267.5,0.13733865725694128,-0.14141414141414138,home
2024_3_Giants_Browns,-290.0,237.5,-287.5,240.0,10,10,10,10,home,home,-290.0,-287.5,237.5,240.0,0.44729344729344733,0.4478178368121442,0.0005243895186968772,0.0,2.5,2.5,-0.0016542597187758634,-0.0021786492374727406,none_or_unclear
2024_3_Jaguars_Bills,-250.0,210.0,-250.0,207.5,10,10,10,10,home,home,-250.0,-250.0,210.0,207.5,0.391705069124424,0.389082462253194,-0.0026226068712300044,0.0,0.0,-2.5,0.0,0.0026226068712300044,away
2024_3_Lions_Cardinals,151.5,-177.5,130.0,-155.0,10,10,10,10,away,away,-177.5,-155.0,151.5,130.0,0.24202532552433148,0.17306052855924975,-0.06896479696508173,0.0,-21.5,22.5,0.037168294580343986,-0.031796502384737746,home
2024_3_Packers_Titans,-150.0,124.5,-161.0,133.5,10,10,10,10,home,home,-150.0,-161.0,124.5,133.5,0.15456570155902,0.18859271292262503,0.03402701136360503,0.0,-11.0,9.0,0.01685823754789273,-0.0171687738157123,home
2024_3_Panthers_Raiders,-275.0,226.5,-247.5,202.5,10,10,10,10,home,home,-275.0,-247.5,226.5,202.5,0.42705461970393055,0.3816517034306439,-0.04540291627328663,0.0,27.5,-24.0,-0.02110311750599514,0.02429979876729149,away
2024_3_Patriots_Jets,-305.0,251.5,-278.0,225.0,10,10,10,10,home,home,-305.0,-278.0,251.5,225.0,0.4685913984159598,0.42775742775742776,-0.04083397065853206,0.0,27.0,-26.5,-0.01763668430335097,0.02319728635518109,away
2024_3_Ravens_Cowboys,-105.0,-115.0,100.5,-120.0,10,10,10,10,away,away,-115.0,-120.0,-105.0,100.5,0.022688598979012986,0.04670142824756285,0.024012829268549862,0.0,205.5,-5.0,-0.013442004744236957,0.010570824524312905,away
2024_3_Texans_Vikings,137.5,-165.5,107.0,-127.0,10,10,10,10,away,away,-165.5,-127.0,137.5,107.0,0.2022995341460997,0.07637957819915303,-0.12591995594694666,0.0,-30.5,38.5,0.06203915586066616,-0.0638808000862805,home
2024_4_Bengals_Panthers,198.0,-245.0,187.0,-225.0,10,10,10,10,away,away,-245.0,-225.0,198.0,187.0,0.3745744577375742,0.34387563655856335,-0.03069882117901085,0.0,-11.0,20.0,0.01286158595047121,-0.01783723522853964,home
2024_4_Bills_Ravens,-137.5,115.0,-143.5,120.0,10,10,10,10,home,home,-137.5,-143.5,115.0,120.0,0.11383108935128522,0.1347769273847303,0.020945838033445074,0.0,-6.0,5.0,0.01037501350913217,-0.010570824524312905,home
2024_4_Broncos_Jets,-335.0,260.0,-400.0,320.0,10,10,10,10,home,home,-335.0,-400.0,260.0,320.0,0.4923371647509578,0.5619047619047619,0.06956759715380412,0.0,-65.0,60.0,0.029885057471264465,-0.03968253968253971,home
2024_4_Browns_Raiders,100.0,-120.0,123.5,-145.0,10,10,10,10,away,away,-120.0,-145.0,100.0,123.5,0.045454545454545414,0.1444094416290006,0.09895489617445519,0.0,23.5,-25.0,-0.05257270693512306,0.04638218923933213,away
2024_4_Chiefs_Chargers,202.5,-251.0,280.0,-355.0,10,10,10,10,away,away,-251.0,-355.0,202.5,280.0,0.3845212027030209,0.5170618854829381,0.13254068277991715,0.0,77.5,-104.0,-0.06742061765985213,0.06512006512006507,away
2024_4_Commanders_Cardinals,-182.5,160.0,-179.0,150.0,10,10,10,10,home,home,-182.5,-179.0,160.0,150.0,0.2614023144996596,0.24157706093189957,-0.01982525356776005,0.0,3.5,-10.0,-0.004440638183144663,0.015384615384615385,away
2024_4_Cowboys_Giants,177.5,-215.0,206.0,-250.0,10,10,10,10,away,away,-215.0,-250.0,177.5,206.0,0.3221793221793222,0.38748832866479926,0.06530900648547705,0.0,28.5,-35.0,-0.033562974739445306,0.031746031746031744,away
2024_4_Eagles_Buccaneers,109.0,-129.0,-1.0,-119.0,10,10,10,10,away,away,-129.0,-119.0,109.0,-1.0,0.0848498777710453,0.5334780053347801,0.44862812756373477,0.0,-110.0,10.0,-0.4685679094225212,-0.01993978185878642,home
2024_4_Jaguars_Texans,-233.0,184.5,-250.0,210.0,10,10,10,10,home,home,-233.0,-250.0,184.5,210.0,0.3482058508420547,0.391705069124424,0.0434992182823693,0.0,-17.0,25.5,0.014586014586014606,-0.028913203696354695,home
2024_4_Patriots_49ers,-526.0,415.0,-599.5,440.0,10,10,10,10,home,home,-526.0,-599.5,415.0,440.0,0.6460808337727597,0.6718555582029493,0.025774724430189577,0.0,-73.5,25.0,0.016785152333821274,-0.00898957209636822,home
2024_4_Rams_Bears,-145.0,125.0,-162.0,137.0,10,10,10,10,home,home,-145.0,-162.0,125.0,137.0,0.14739229024943312,0.19637968241698073,0.048987392167547605,0.0,-17.0,12.0,0.02648387599314539,-0.022503516174402216,home
2024_4_Saints_Falcons,-125.0,105.0,-143.5,122.0,10,10,10,10,home,home,-125.0,-143.5,105.0,122.0,0.0677506775067751,0.13887193147973437,0.07112125397295926,0.0,-18.5,17.0,0.033766826374629244,-0.03735442759833002,home
2024_4_Seahawks_Lions,-205.5,175.0,-210.0,175.0,10,10,10,10,home,home,-205.5,-210.0,175.0,175.0,0.30903139413777714,0.313782991202346,0.0047515970645688466,0.0,-4.5,0.0,0.0047515970645688466,0.0,home
2024_4_Steelers_Colts,-7.5,-113.5,123.0,-145.0,10,10,10,10,away,away,-113.5,-145.0,-7.5,123.0,0.4618484831980829,0.14340624142033492,-0.318442241777748,0.0,130.5,-31.5,0.3786630514130775,0.0602208096353295,away
2024_4_Titans_Dolphins,-120.0,100.0,-145.5,123.0,10,10,10,10,home,home,-120.0,-145.5,100.0,123.0,0.045454545454545414,0.1442375311663759,0.09878298571183047,0.0,-25.5,23.0,0.04721347898537309,-0.05156950672645738,home
2024_4_Vikings_Packers,-137.0,115.0,-144.0,121.5,10,10,10,10,home,home,-137.0,-144.0,115.0,121.5,0.11294279266019042,0.13869666580320467,0.02575387314301425,0.0,-7.0,6.5,0.012104862696271645,-0.013649010446742604,home
2024_5_Bills_Texans,-105.0,-115.0,-120.0,100.0,10,10,10,10,away,home,-115.0,-120.0,-105.0,100.0,0.022688598979012986,0.045454545454545414,0.022765946475532428,1.0,-15.0,215.0,0.03325942350332589,-0.03488372093023251,home
2024_5_Browns_Commanders,-140.5,16.0,-160.0,135.0,10,10,10,10,home,home,-140.5,-160.0,16.0,135.0,0.27786938131765715,0.1898527004909984,-0.08801668082665876,0.0,-19.5,119.0,0.031185031185031242,-0.4365370506236243,home
2024_5_Buccaneers_Falcons,-147.0,125.0,-127.5,107.0,10,10,10,10,home,home,-147.0,-127.5,125.0,107.0,0.15069725596041383,0.07734777299994694,-0.0733494829604669,0.0,19.5,-18.0,-0.03470213996529781,0.03864734299516909,away
2024_5_Cardinals_49ers,-342.5,270.0,-355.0,280.0,10,10,10,10,home,home,-342.5,-355.0,270.0,280.0,0.5037410291647579,0.5170618854829381,0.013320856318180141,0.0,-12.5,10.0,0.006208480784752002,-0.007112375533428195,home
2024_5_Colts_Jaguars,-145.0,123.0,-190.0,159.0,10,10,10,10,home,home,-145.0,-190.0,123.0,159.0,0.14340624142033492,0.2690720276927173,0.1256657862723824,0.0,-45.0,36.0,0.06333567909922588,-0.06233010717315651,home
2024_5_Cowboys_Steelers,-132.0,110.0,-145.0,123.0,10,10,10,10,home,home,-132.0,-145.0,110.0,123.0,0.09277504105090317,0.14340624142033492,0.05063120036943175,0.0,-13.0,13.0,0.022871217452498205,-0.027759982916933545,home
2024_5_Dolphins_Patriots,-103.5,-116.5,105.0,-125.0,10,10,10,10,away,away,-116.5,-125.0,-103.5,105.0,0.02950672696631118,0.0677506775067751,0.03824395054046392,0.0,208.5,-8.5,-0.020794630550728166,0.017449319989735756,away
2024_5_Giants_Seahawks,-262.5,213.5,-322.5,260.0,10,10,10,10,home,home,-262.5,-322.5,213.5,260.0,0.40515866468679534,0.48553583168967784,0.0803771670028825,0.0,-60.0,46.5,0.03917567843297287,-0.04120148856990963,home
2024_5_Jets_Vikings,-122.5,1.5,-140.0,118.0,10,10,10,10,home,home,-122.5,-140.0,1.5,118.0,0.4346598771240383,0.12461773700305812,-0.3100421401209802,0.0,-17.5,116.5,0.03277153558052437,-0.526506078546572,home
2024_5_Packers_Rams,155.0,-180.0,140.0,-165.0,10,10,10,10,away,away,-180.0,-165.0,155.0,140.0,0.25070028011204487,0.20597484276729555,-0.04472543734474932,0.0,-15.0,15.0,0.02450980392156865,-0.020215633423180668,home
2024_5_Panthers_Bears,-197.5,165.0,-205.0,168.0,10,10,10,10,home,home,-197.5,-205.0,165.0,168.0,0.2865070556524496,0.2989968191827746,0.012489763530324993,0.0,-7.5,3.0,0.008265601322496208,-0.0042241622078287855,home
