game_id,Season,Week,game_date,away_team,home_team,side,closing_odds,model_prob_raw,model_prob_adj,implied_prob,edge_raw,edge,actual_win,profit,books_used
2024_2_Colts_Packers,2024,2,2024-09-15,Colts,Packers,home,119.0,0.8028846918701225,0.6643792169485574,0.45662100456621,0.34626368730391244,0.20775821238234737,1,1.19,10
2025_5_Texans_Ravens,2025,5,2025-10-05,Texans,Ravens,home,115.0,0.7595494324466165,0.6417761710958769,0.46511627906976744,0.2944331533768491,0.1766598920261095,0,-1.0,11
2024_3_Eagles_Saints,2024,3,2024-09-22,Eagles,Saints,away,120.0,0.7357356762256105,0.6232595875535482,0.45454545454545453,0.281190221680156,0.16871413300809363,1,1.2,10
2025_4_Commanders_Falcons,2025,4,2025-09-28,Commanders,Falcons,away,125.0,0.6558258227741827,0.5712732714422873,0.4444444444444444,0.21138137832973825,0.12682882699784293,0,-1.0,11
2025_7_Falcons_49ers,2025,7,2025-10-19,Falcons,49ers,home,-120.0,0.7508515006187405,0.6686927185530624,0.5454545454545454,0.2053969551641951,0.12323817309851703,1,0.8333333333333334,11
2025_2_Falcons_Vikings,2025,2,2025-09-14,Falcons,Vikings,home,-165.0,0.8273624993430936,0.745474103379441,0.6226415094339622,0.20472098990913135,0.12283259394547874,0,-1.0,11
2024_14_Bears_49ers,2024,14,2024-12-08,Bears,49ers,home,-165.5,0.8262663830548392,0.7451006961229223,0.623352165725047,0.2029142173297922,0.12174853039787525,1,0.6042296072507553,10
2025_17_Broncos_Chiefs,2025,17,2025-12-25,Broncos,Chiefs,home,686.0,0.3256057417777208,0.24625403030836276,0.1272264631043257,0.19837927867339508,0.11902756720403707,0,-1.0,11
2025_7_Eagles_Vikings,2025,7,2025-10-19,Eagles,Vikings,away,-135.0,0.761968984561805,0.6869686247796362,0.574468085106383,0.18750089945542192,0.11250053967325313,1,0.7407407407407407,11
2024_12_Ravens_Chargers,2024,12,2024-11-25,Ravens,Chargers,away,-149.0,0.7818808794450104,0.7084859573858817,0.5983935742971888,0.18348730514782163,0.11009238308869296,1,0.6711409395973155,10
2025_9_Jaguars_Raiders,2025,9,2025-11-02,Jaguars,Raiders,away,-140.0,0.766230191500313,0.6930714482335212,0.5833333333333334,0.18289685816697965,0.10973811490018781,1,0.7142857142857143,11
2025_16_Bengals_Dolphins,2025,16,2025-12-21,Bengals,Dolphins,home,168.0,0.5551756938202952,0.4823591476354607,0.373134328358209,0.1820413654620862,0.10922481927725175,0,-1.0,11
2024_11_Browns_Saints,2024,11,2024-11-17,Browns,Saints,home,105.0,0.6685876459720749,0.596274538802757,0.4878048780487805,0.1807827679232944,0.10846966075397657,1,1.05,10
2024_18_Bengals_Steelers,2024,18,2025-01-04,Bengals,Steelers,away,-140.0,0.7629276409307634,0.6910899178917914,0.5833333333333334,0.17959430759743,0.10775658455845805,1,0.7142857142857143,10
2025_9_49ers_Giants,2025,9,2025-11-02,49ers,Giants,away,-145.0,0.7697164627581828,0.6985645715324607,0.5918367346938775,0.1778797280643053,0.10672783683858311,1,0.6896551724137931,11
2025_14_Eagles_Chargers,2025,14,2025-12-08,Eagles,Chargers,away,-136.0,0.7539176599401425,0.6828590705403567,0.576271186440678,0.1776464734994645,0.10658788409967868,0,-1.0,11
2024_6_Buccaneers_Saints,2024,6,2024-10-13,Buccaneers,Saints,home,158.0,0.5646424759657754,0.49382424526938773,0.3875968992248062,0.1770455767409692,0.1062273460445815,0,-1.0,10
2025_4_Colts_Rams,2025,4,2025-09-28,Colts,Rams,home,-190.0,0.8308895873549909,0.7606027179302359,0.6551724137931034,0.17571717356188743,0.1054303041371325,1,0.5263157894736842,11
2024_18_Texans_Titans,2024,18,2025-01-05,Texans,Titans,home,-130.0,0.7404692050575741,0.6703684795562835,0.5652173913043478,0.1752518137532263,0.10515108825193575,0,-1.0,10
2024_17_Falcons_Commanders,2024,17,2024-12-29,Falcons,Commanders,home,-185.0,0.8227725173671436,0.7533126332273037,0.6491228070175439,0.17364971034959975,0.1041898262097598,1,0.5405405405405406,10
2024_16_Saints_Packers,2024,16,2024-12-23,Saints,Packers,away,765.0,0.2855221268492349,0.2175560506760149,0.11560693641618497,0.16991519043304992,0.10194911425982994,0,-1.0,10
2024_17_Chiefs_Steelers,2024,17,2024-12-25,Chiefs,Steelers,away,-143.5,0.7573870686626517,0.690161193969665,0.5893223819301848,0.16806468673246688,0.1008388120394802,1,0.6968641114982579,10
2024_7_Broncos_Saints,2024,7,2024-10-17,Broncos,Saints,home,127.0,0.6036596839146522,0.5384072640932847,0.44052863436123346,0.16313104955341873,0.09787862973205119,0,-1.0,10
2025_12_Seahawks_Titans,2025,12,2025-11-23,Seahawks,Titans,home,613.0,0.3031868445005644,0.23801308846751953,0.1402524544179523,0.16293439008261207,0.09776063404956722,0,-1.0,11
2025_12_Eagles_Cowboys,2025,12,2025-11-23,Eagles,Cowboys,away,-162.0,0.7804389909225206,0.7155916388283214,0.6183206106870229,0.16211838023549763,0.09727102814129851,0,-1.0,11
2024_18_Browns_Ravens,2024,18,2025-01-04,Browns,Ravens,away,1250.0,0.2344898835846201,0.1703235597804017,0.07407407407407407,0.16041580951054604,0.09624948570632763,0,-1.0,10
2024_7_Eagles_Giants,2024,7,2024-10-20,Eagles,Giants,away,-163.5,0.7798996208384377,0.716137115956573,0.6204933586337761,0.1594062622046616,0.09564375732279695,1,0.6116207951070336,10
2024_18_Giants_Eagles,2024,18,2025-01-05,Giants,Eagles,home,-140.0,0.7426960798175002,0.6789509812238335,0.5833333333333334,0.15936274648416682,0.09561764789050009,1,0.7142857142857143,10
2024_1_Panthers_Saints,2024,1,2024-09-08,Panthers,Saints,home,-191.0,0.8145467460170586,0.7512710029366956,0.6563573883161512,0.15818935770090736,0.09491361462054437,1,0.5235602094240838,10
2024_11_Jaguars_Lions,2024,11,2024-11-17,Jaguars,Lions,away,645.0,0.292163345183191,0.22898928227769982,0.1342281879194631,0.1579351572637279,0.09476109435823674,0,-1.0,10
2024_8_Bills_Seahawks,2024,8,2024-10-27,Bills,Seahawks,away,-160.0,0.7732615791658232,0.7101107936533401,0.6153846153846154,0.15787696378120775,0.09472617826872465,1,0.625,10
2025_2_Broncos_Colts,2025,2,2025-09-14,Broncos,Colts,away,-120.0,0.7026161686291715,0.6397515193593211,0.5454545454545454,0.15716162317462612,0.09429697390477565,0,-1.0,11
2025_2_Eagles_Chiefs,2025,2,2025-09-14,Eagles,Chiefs,home,100.0,0.6537566133174851,0.592253967990491,0.5,0.15375661331748514,0.09225396799049101,0,-1.0,11
2025_3_Rams_Eagles,2025,3,2025-09-21,Rams,Eagles,home,-198.0,0.8181683199543682,0.7566728040531578,0.6644295302013423,0.1537387897530259,0.09224327385181552,1,0.5050505050505051,11
2024_10_Jets_Cardinals,2024,10,2024-11-10,Jets,Cardinals,home,108.5,0.633101468548558,0.5717074039109094,0.47961630695443647,0.1534851615941215,0.09209109695647288,1,1.085,10
2025_4_Panthers_Patriots,2025,4,2025-09-28,Panthers,Patriots,home,-245.0,0.8625309753151983,0.8015765562036117,0.7101449275362319,0.15238604777896636,0.09143162866737975,1,0.40816326530612246,11
2024_15_Packers_Seahawks,2024,15,2024-12-15,Packers,Seahawks,away,-143.5,0.7409840966386406,0.6803194107552584,0.5893223819301848,0.1516617147084558,0.09099702882507354,1,0.6968641114982579,10
2024_18_Jaguars_Colts,2024,18,2025-01-05,Jaguars,Colts,home,-190.0,0.805451080199592,0.7453396136369965,0.6551724137931034,0.15027866640648857,0.0901671998438931,1,0.5263157894736842,10
2025_6_Cowboys_Panthers,2025,6,2025-10-12,Cowboys,Panthers,away,-160.0,0.7654815233511681,0.705442760164547,0.6153846153846154,0.15009690796655273,0.09005814477993157,0,-1.0,11
2024_6_Bills_Jets,2024,6,2024-10-14,Bills,Jets,away,-119.0,0.6907473106951285,0.6317999845905931,0.54337899543379,0.14736831526133853,0.08842098915680308,1,0.8403361344537815,10
2025_4_Jaguars_49ers,2025,4,2025-09-28,Jaguars,49ers,home,-175.0,0.7831284253881514,0.7244225097783454,0.6363636363636364,0.14676478902451506,0.08805887341470908,0,-1.0,11
2025_7_Commanders_Cowboys,2025,7,2025-10-19,Commanders,Cowboys,away,105.0,0.633674550881302,0.5753266817482934,0.4878048780487805,0.1458696728325215,0.0875218036995129,0,-1.0,11
2024_7_Jets_Steelers,2024,7,2024-10-20,Jets,Steelers,home,119.0,0.6021694565915459,0.5439500757814115,0.45662100456621,0.14554845202533584,0.0873290712152015,1,1.19,10
2025_14_Dolphins_Jets,2025,14,2025-12-07,Dolphins,Jets,away,-145.0,0.7368515545174992,0.6788456265880505,0.5918367346938775,0.14501481982362163,0.08700889189417294,0,-1.0,11
2024_15_Ravens_Giants,2024,15,2024-12-15,Ravens,Giants,home,925.0,0.2422547163842757,0.18437722007446786,0.0975609756097561,0.1446937407745196,0.08681624446471176,0,-1.0,10
2025_5_Broncos_Eagles,2025,5,2025-10-05,Broncos,Eagles,home,-225.0,0.8353958307068257,0.7781605753471723,0.6923076923076923,0.14308813839913337,0.08585288303948002,0,-1.0,11
2025_16_Falcons_Cardinals,2025,16,2025-12-21,Falcons,Cardinals,home,130.0,0.5778669123775161,0.5206331909047706,0.43478260869565216,0.14308430368186392,0.0858505822091184,0,-1.0,11
2024_3_Lions_Cardinals,2024,3,2024-09-22,Lions,Cardinals,away,-155.0,0.7508573965165304,0.693651692811879,0.6078431372549019,0.14301425926162847,0.08580855555697708,1,0.6451612903225806,10
2025_8_Titans_Colts,2025,8,2025-10-26,Titans,Colts,away,870.0,0.2452895073497115,0.18841081781188873,0.10309278350515463,0.14219672384455687,0.0853180343067341,0,-1.0,11
2025_14_Texans_Chiefs,2025,14,2025-12-07,Texans,Chiefs,home,-210.0,0.8179610773508917,0.7617443883460189,0.6774193548387096,0.1405417225121821,0.08432503350730924,0,-1.0,11
2025_8_Packers_Steelers,2025,8,2025-10-26,Packers,Steelers,away,-155.0,0.7480250685916435,0.6919522960569469,0.6078431372549019,0.14018193133674162,0.08410915880204495,1,0.6451612903225806,11
2024_2_Steelers_Broncos,2024,2,2024-09-15,Steelers,Broncos,away,-150.0,0.7396819835502368,0.6838091901301421,0.6,0.13968198355023687,0.0838091901301421,1,0.6666666666666666,10
2024_12_Eagles_Rams,2024,12,2024-11-24,Eagles,Rams,away,-152.5,0.7421620134048525,0.6868813664587531,0.6039603960396039,0.1382016173652486,0.08292097041914914,1,0.6557377049180327,10
2025_4_Saints_Bills,2025,4,2025-09-28,Saints,Bills,away,817.0,0.2469738448830615,0.1918048085656057,0.10905125408942203,0.1379225907936395,0.08275355447618367,0,-1.0,11
2025_2_Jaguars_Bengals,2025,2,2025-09-14,Jaguars,Bengals,home,-190.0,0.7929573601326437,0.7378433815968276,0.6551724137931034,0.1377849463395403,0.08267096780372418,1,0.5263157894736842,11
2025_13_Vikings_Seahawks,2025,13,2025-11-30,Vikings,Seahawks,away,550.0,0.2916104471891603,0.23650472985195772,0.15384615384615385,0.13776429334300644,0.08265857600580387,0,-1.0,11
2025_16_Chiefs_Titans,2025,16,2025-12-21,Chiefs,Titans,away,-170.0,0.7669388661241014,0.7120151715263128,0.6296296296296297,0.1373092364944718,0.08238554189668312,0,-1.0,11
2024_15_Steelers_Eagles,2024,15,2024-12-15,Steelers,Eagles,home,-250.0,0.8513722797749825,0.7965376535792752,0.7142857142857143,0.13708656548926823,0.0822519392935609,1,0.4,10
2024_8_Falcons_Buccaneers,2024,8,2024-10-27,Falcons,Buccaneers,home,105.0,0.6236540722381446,0.569314394562399,0.4878048780487805,0.13584919418936414,0.08150951651361849,0,-1.0,10
2025_17_Saints_Titans,2025,17,2025-12-28,Saints,Titans,away,-125.0,0.6911298315028623,0.6369001211239397,0.5555555555555556,0.13557427594730675,0.0813445655683841,0,-1.0,11
2024_8_Cowboys_49ers,2024,8,2024-10-27,Cowboys,49ers,home,-229.0,0.831010170413929,0.7770255551358953,0.6960486322188449,0.13496153819508405,0.08097692291705039,1,0.4366812227074236,10
2025_15_Falcons_Buccaneers,2025,15,2025-12-11,Falcons,Buccaneers,home,-250.0,0.8491881035794087,0.7952271478619308,0.7142857142857143,0.13490238929369436,0.08094143357621653,0,-1.0,11
2024_5_Saints_Chiefs,2024,5,2024-10-07,Saints,Chiefs,home,-242.5,0.8428705824435224,0.7889340282982302,0.708029197080292,0.13484138536323043,0.08090483121793823,1,0.41237113402061853,10
2024_13_Cardinals_Vikings,2024,13,2024-12-01,Cardinals,Vikings,home,-174.0,0.7693131723511412,0.7156025019508307,0.635036496350365,0.1342766760007762,0.08056600560046578,1,0.5747126436781609,10
2024_16_Rams_Jets,2024,16,2024-12-22,Rams,Jets,away,-161.0,0.7501974754584007,0.6968617802941974,0.6168582375478927,0.13333923791050795,0.08000354274630472,1,0.6211180124223602,10
2025_8_Bears_Ravens,2025,8,2025-10-26,Bears,Ravens,home,-148.0,0.7300722080990937,0.6767530022788111,0.5967741935483871,0.13329801455070656,0.07997880873042396,1,0.6756756756756757,11
2025_13_Bills_Steelers,2025,13,2025-11-30,Bills,Steelers,away,-170.0,0.7610520743730779,0.7084830964756985,0.6296296296296297,0.13142244474344822,0.07885346684606886,0,-1.0,11
2024_19_Packers_Eagles,2024,19,2025-01-12,Packers,Eagles,home,-260.0,0.8530993923055802,0.800748524272237,0.7222222222222222,0.13087717008335797,0.07852630205001476,1,0.38461538461538464,10
2025_5_49ers_Rams,2025,5,2025-10-02,49ers,Rams,away,350.0,0.3501603632342417,0.2989851068294339,0.2222222222222222,0.1279381410120195,0.0767628846072117,1,3.5,11
2024_18_Saints_Buccaneers,2024,18,2025-01-05,Saints,Buccaneers,away,767.5,0.242681190483961,0.19171822437683192,0.11527377521613832,0.12740741526782268,0.0764444491606936,0,-1.0,10
2024_3_Chiefs_Falcons,2024,3,2024-09-22,Chiefs,Falcons,away,-163.5,0.7478266723230279,0.6968933468473272,0.6204933586337761,0.12733331368925183,0.0763999882135511,1,0.6116207951070336,10
2025_6_Bengals_Packers,2025,6,2025-10-12,Bengals,Packers,away,750.0,0.2447942556262984,0.1939353769051908,0.11764705882352941,0.12714719680276898,0.0762883180816614,0,-1.0,11
2024_13_Colts_Patriots,2024,13,2024-12-01,Colts,Patriots,away,-140.0,0.7103742509729324,0.6595578839170928,0.5833333333333334,0.12704091763959902,0.07622455058375943,1,0.7142857142857143,10
2024_18_Chiefs_Broncos,2024,18,2025-01-05,Chiefs,Broncos,away,462.5,0.3047531255596038,0.2539629864468734,0.17777777777777778,0.12697534778182604,0.07618520866909559,0,-1.0,10
2025_2_49ers_Saints,2025,2,2025-09-14,49ers,Saints,away,-160.0,0.7417484265131586,0.6912029020617414,0.6153846153846154,0.12636381112854322,0.07581828667712598,1,0.625,11
2024_14_Chargers_Chiefs,2024,14,2024-12-08,Chargers,Chiefs,home,-210.0,0.8033719420752656,0.7529909071806432,0.6774193548387096,0.125952587236556,0.07557155234193358,1,0.47619047619047616,10
2025_16_Raiders_Texans,2025,16,2025-12-21,Raiders,Texans,away,744.0,0.2438836456513224,0.1937235523197034,0.11848341232227488,0.1254002333290475,0.07524013999742851,0,-1.0,11
2025_9_Seahawks_Commanders,2025,9,2025-11-02,Seahawks,Commanders,away,-158.0,0.7374872176360181,0.6874535708916883,0.6124031007751938,0.12508411686082432,0.07505047011649457,1,0.6329113924050633,11
2025_1_Chiefs_Chargers,2025,1,2025-09-05,Chiefs,Chargers,away,-167.0,0.7500377790608899,0.700209933354137,0.6254681647940075,0.1245696142668824,0.07474176856012948,0,-1.0,11
2024_7_Dolphins_Colts,2024,7,2024-10-20,Dolphins,Colts,home,-155.0,0.7315877798008806,0.6820899227824891,0.6078431372549019,0.12374464254597872,0.07424678552758723,1,0.6451612903225806,10
2025_3_Raiders_Commanders,2025,3,2025-09-21,Raiders,Commanders,home,-154.0,0.7295573627075667,0.6802541026639101,0.6062992125984252,0.12325815010914143,0.07395489006548484,1,0.6493506493506493,11
2024_6_Chargers_Broncos,2024,6,2024-10-13,Chargers,Broncos,away,-155.0,0.7308921351642153,0.6816725360004899,0.6078431372549019,0.12304899790931334,0.07382939874558803,1,0.6451612903225806,10
2025_12_Giants_Lions,2025,12,2025-11-23,Giants,Lions,away,625.0,0.2606672417562278,0.21157275884684013,0.13793103448275862,0.12273620727346918,0.0736417243640815,0,-1.0,11
2025_7_Rams_Jaguars,2025,7,2025-10-19,Rams,Jaguars,away,-165.0,0.7443201477915193,0.6956486924484965,0.6226415094339622,0.1216786383575571,0.07300718301453424,1,0.6060606060606061,11
2025_1_Steelers_Jets,2025,1,2025-09-07,Steelers,Jets,away,-164.0,0.7421773498948768,0.6937912584217746,0.6212121212121212,0.12096522868275561,0.07257913720965337,1,0.6097560975609756,11
2025_5_Chiefs_Jaguars,2025,5,2025-10-06,Chiefs,Jaguars,away,-200.0,0.786497047980173,0.7385648954547703,0.6666666666666666,0.11983038131350632,0.0718982287881037,0,-1.0,11
2024_3_Jaguars_Bills,2024,3,2024-09-23,Jaguars,Bills,home,-250.0,0.8339040220406226,0.7860566989386593,0.7142857142857143,0.11961830775490834,0.07177098465294496,1,0.4,10
2025_15_Colts_Seahawks,2025,15,2025-12-14,Colts,Seahawks,away,700.0,0.2445092591160136,0.19670555546960816,0.125,0.1195092591160136,0.07170555546960816,0,-1.0,11
2024_8_Packers_Jaguars,2024,8,2024-10-27,Packers,Jaguars,away,-190.0,0.7741701572203201,0.7265710598494335,0.6551724137931034,0.1189977434272167,0.07139864605633006,1,0.5263157894736842,10
2024_6_Cardinals_Packers,2024,6,2024-10-13,Cardinals,Packers,home,-242.5,0.8260336417127648,0.7788318638597757,0.708029197080292,0.11800444463247284,0.07080266677948366,1,0.41237113402061853,10
2025_9_Falcons_Patriots,2025,9,2025-11-02,Falcons,Patriots,home,-245.0,0.8275371185478902,0.7805802421432269,0.7101449275362319,0.11739219101165832,0.07043531460699493,1,0.40816326530612246,11
2025_12_Jets_Ravens,2025,12,2025-11-23,Jets,Ravens,away,700.0,0.2417032579952317,0.19502195479713902,0.125,0.11670325799523171,0.07002195479713902,0,-1.0,11
2025_15_Jets_Jaguars,2025,15,2025-12-14,Jets,Jaguars,away,700.0,0.2416575705359409,0.19499454232156455,0.125,0.11665757053594089,0.06999454232156455,0,-1.0,11
2024_6_49ers_Seahawks,2024,6,2024-10-10,49ers,Seahawks,away,-190.0,0.7714392850865102,0.7249325365691475,0.6551724137931034,0.11626687129340674,0.06976012277604404,1,0.5263157894736842,10
2024_5_Packers_Rams,2024,5,2024-10-06,Packers,Rams,away,-165.0,0.7387614872845184,0.6923134961442959,0.6226415094339622,0.11611997785055617,0.0696719867103337,1,0.6060606060606061,10
2025_6_Seahawks_Jaguars,2025,6,2025-10-12,Seahawks,Jaguars,home,-105.0,0.6281991190091895,0.5817975201860015,0.5121951219512195,0.11600399705796993,0.06960239823478198,0,-1.0,11
2025_12_Colts_Chiefs,2025,12,2025-11-23,Colts,Chiefs,home,-190.0,0.7710395283335872,0.7246926825173937,0.6551724137931034,0.11586711454048382,0.06952026872429029,0,-1.0,11
2025_3_Cowboys_Bears,2025,3,2025-09-21,Cowboys,Bears,home,103.5,0.6070737949152131,0.5608044735093244,0.4914004914004914,0.11567330351472166,0.06940398210883297,1,1.035,10
2024_4_Browns_Raiders,2024,4,2024-09-29,Browns,Raiders,home,123.5,0.5628750518706963,0.5166959483483685,0.44742729306487694,0.11544775880581937,0.06926865528349158,1,1.235,10
2025_9_Bears_Bengals,2025,9,2025-11-02,Bears,Bengals,home,130.0,0.5499169409207347,0.5038632080307017,0.43478260869565216,0.11513433222508257,0.06908059933504956,0,-1.0,11
2025_15_Bills_Patriots,2025,15,2025-12-14,Bills,Patriots,home,115.0,0.579737589252126,0.5338890651791826,0.46511627906976744,0.1146213101823586,0.06877278610941512,0,-1.0,11
2025_13_Chiefs_Cowboys,2025,13,2025-11-27,Chiefs,Cowboys,away,-185.0,0.7617819691407876,0.7167183042914901,0.6491228070175439,0.11265916212324367,0.0675954972739462,0,-1.0,11
2025_10_Browns_Jets,2025,10,2025-11-09,Browns,Jets,home,110.0,0.5881864456783036,0.5433880578831727,0.47619047619047616,0.11199596948782742,0.06719758169269652,1,1.1,11
2024_16_Titans_Colts,2024,16,2024-12-22,Titans,Colts,home,-198.5,0.7758539311989937,0.7315090086356442,0.6649916247906198,0.11086230640837391,0.06651738384502437,1,0.5037783375314862,10
2024_17_Dolphins_Browns,2024,17,2024-12-29,Dolphins,Browns,away,-180.0,0.7536928126823649,0.7093585447522761,0.6428571428571429,0.11083566982522197,0.0665014018951332,1,0.5555555555555556,10
2025_11_Cowboys_Raiders,2025,11,2025-11-17,Cowboys,Raiders,away,-190.0,0.7658684990803917,0.7215900649654764,0.6551724137931034,0.11069608528728825,0.06641765117237297,1,0.5263157894736842,11
2025_13_Texans_Colts,2025,13,2025-11-30,Texans,Colts,home,-162.0,0.7288121499410147,0.684615534239418,0.6183206106870229,0.1104915392539918,0.06629492355239508,0,-1.0,11
2024_6_Bengals_Giants,2024,6,2024-10-13,Bengals,Giants,away,-190.0,0.7654162838834051,0.7213187358472845,0.6551724137931034,0.11024387009030168,0.06614632205418103,1,0.5263157894736842,10
2024_3_Texans_Vikings,2024,3,2024-09-22,Texans,Vikings,away,-127.0,0.6694551615205195,0.6254616431678184,0.5594713656387665,0.109983795881753,0.06599027752905184,0,-1.0,10
2025_1_Ravens_Bills,2025,1,2025-09-07,Ravens,Bills,home,100.0,0.6098480111648793,0.5659088066989275,0.5,0.1098480111648793,0.06590880669892751,1,1.0,11
2024_20_Commanders_Lions,2024,20,2025-01-18,Commanders,Lions,away,390.0,0.3138489588032494,0.26994202834317416,0.20408163265306123,0.1097673261501882,0.06586039569011293,1,3.9,10
2024_4_Seahawks_Lions,2024,4,2024-09-30,Seahawks,Lions,home,-210.0,0.7870239874310844,0.7431821343941345,0.6774193548387096,0.10960463259237474,0.06576277955542487,1,0.47619047619047616,10
2024_6_Steelers_Raiders,2024,6,2024-10-13,Steelers,Raiders,away,-176.5,0.7478945822038089,0.704071288201128,0.6383363471971067,0.10955823500670214,0.06573494100402122,1,0.56657223796034,10
2024_8_Colts_Texans,2024,8,2024-10-27,Colts,Texans,home,-234.5,0.8105459564511573,0.7667461089977496,0.7010463378176383,0.10949961863351909,0.06569977118011139,1,0.42643923240938164,10
2025_9_Saints_Rams,2025,9,2025-11-02,Saints,Rams,away,750.0,0.2265758876828656,0.18300435613913113,0.11764705882352941,0.10892882885933619,0.06535729731560172,0,-1.0,11
2024_1_Titans_Bears,2024,1,2024-09-08,Titans,Bears,home,-204.5,0.7797424194148257,0.7364825616653158,0.6715927750410509,0.10814964437377483,0.06488978662426492,1,0.4889975550122249,10
2024_5_Panthers_Bears,2024,5,2024-10-06,Panthers,Bears,home,-205.0,0.7796265710386173,0.7366284016395638,0.6721311475409836,0.10749542349763375,0.0644972540985802,1,0.4878048780487805,10
2024_6_Lions_Cowboys,2024,6,2024-10-13,Lions,Cowboys,away,-175.0,0.74315416532851,0.7004379537425606,0.6363636363636364,0.10679052896487362,0.06407431737892422,1,0.5714285714285714,10
2024_13_Dolphins_Packers,2024,13,2024-11-28,Dolphins,Packers,home,-180.0,0.7495564769313402,0.7068767433016613,0.6428571428571429,0.1066993340741973,0.06401960044451838,1,0.5555555555555556,10
2025_4_Vikings_Steelers,2025,4,2025-09-28,Vikings,Steelers,home,118.0,0.5648153194711354,0.5223754302147914,0.45871559633027525,0.10609972314086014,0.06365983388451613,1,1.18,11
2024_14_Panthers_Eagles,2024,14,2024-12-08,Panthers,Eagles,away,645.0,0.2398236432745644,0.19758546113252387,0.1342281879194631,0.10559545535510131,0.06335727321306078,0,-1.0,10
2024_4_Steelers_Colts,2024,4,2024-09-29,Steelers,Colts,home,123.0,0.553087067454512,0.5112244377821242,0.4484304932735426,0.10465657418096935,0.06279394450858161,1,1.23,10
2024_4_Broncos_Jets,2024,4,2024-09-29,Broncos,Jets,away,320.0,0.3415207177070866,0.30015052586234714,0.23809523809523808,0.1034254796118485,0.06205528776710906,1,3.2,10
2024_11_Rams_Patriots,2024,11,2024-11-17,Rams,Patriots,away,-206.5,0.7764676207831509,0.7353748628450945,0.6737357259380098,0.10273189484514111,0.06163913690708467,1,0.48426150121065376,10
2025_15_Titans_49ers,2025,15,2025-12-14,Titans,49ers,away,600.0,0.2448765193583218,0.2040687687578502,0.14285714285714285,0.10201937650117895,0.06121162590070736,0,-1.0,11
2025_7_Giants_Broncos,2025,7,2025-10-19,Giants,Broncos,away,330.0,0.3338614476976436,0.29334012443253965,0.23255813953488372,0.10130330816275987,0.06078198489765593,0,-1.0,11
2024_1_Raiders_Chargers,2024,1,2024-09-08,Raiders,Chargers,home,-155.5,0.7098605906107321,0.6693605813723101,0.6086105675146771,0.10125002309605502,0.06075001385763301,1,0.6430868167202572,10
2024_10_Bills_Colts,2024,10,2024-11-10,Bills,Colts,away,-220.0,0.7877850513994713,0.7476710308396828,0.6875,0.1002850513994713,0.06017103083968278,1,0.45454545454545453,10
2025_11_Buccaneers_Bills,2025,11,2025-11-16,Buccaneers,Bills,home,-285.0,0.8405148025735274,0.8004127776480126,0.7402597402597403,0.10025506231378711,0.06015303738827227,1,0.3508771929824561,11
2025_9_Panthers_Packers,2025,9,2025-11-02,Panthers,Packers,away,624.0,0.2381849704093778,0.19815960103015706,0.13812154696132597,0.10006342344805183,0.06003805406883109,1,6.24,11
2025_6_Chargers_Dolphins,2025,6,2025-10-12,Chargers,Dolphins,away,-200.0,0.7666984334727731,0.7266857267503305,0.6666666666666666,0.10003176680610648,0.06001906008366387,1,0.5,11
2025_3_Lions_Ravens,2025,3,2025-09-22,Lions,Ravens,home,-234.0,0.7999321706855201,0.7601988233693959,0.7005988023952096,0.09933336829031059,0.059600020974186374,0,-1.0,11
2024_14_Falcons_Vikings,2024,14,2024-12-08,Falcons,Vikings,home,-282.5,0.8363931555124409,0.7972607299087717,0.738562091503268,0.09783106400917285,0.05869863840550371,1,0.35398230088495575,10
2024_12_Cardinals_Seahawks,2024,12,2024-11-24,Cardinals,Seahawks,home,-112.0,0.6258618228051265,0.586837848400057,0.5283018867924528,0.09755993601267365,0.058535961607604214,1,0.8928571428571429,7
2025_1_Buccaneers_Falcons,2025,1,2025-09-07,Buccaneers,Falcons,away,-110.0,0.6211183089291649,0.5821947948813084,0.5238095238095238,0.09730878511964103,0.058385271071784595,1,0.9090909090909091,11
2024_15_Colts_Broncos,2024,15,2024-12-15,Colts,Broncos,home,-215.0,0.7788358285917103,0.7403173701708992,0.6825396825396826,0.09629614605202774,0.0577776876312166,1,0.46511627906976744,10
2025_5_Vikings_Browns,2025,5,2025-10-05,Vikings,Browns,away,-199.0,0.761401051344014,0.7230613665923615,0.6655518394648829,0.09584921187913109,0.05750952712747859,1,0.5025125628140703,11
2025_15_Raiders_Eagles,2025,15,2025-12-14,Raiders,Eagles,away,586.0,0.241511956936929,0.20321621206303203,0.1457725947521866,0.09573936218474241,0.057443617310845435,0,-1.0,11
2025_10_Steelers_Chargers,2025,10,2025-11-09,Steelers,Chargers,home,-150.0,0.695672327567569,0.6574033965405415,0.6,0.09567232756756905,0.057403396540541496,1,0.6666666666666666,11
2024_15_Jets_Jaguars,2024,15,2024-12-15,Jets,Jaguars,away,-175.0,0.7308677371674173,0.6930660968459049,0.6363636363636364,0.09450410080378091,0.05670246048226857,1,0.5714285714285714,10
2025_4_Bengals_Broncos,2025,4,2025-09-29,Bengals,Broncos,away,350.0,0.3165586090670723,0.27882405432913226,0.2222222222222222,0.09433638684485007,0.056601832106910055,0,-1.0,11
