game_id,Season,week_num,Date,AwayTeam,HomeTeam,home_score,away_score,margin,total_points,home_win,away_win,PostSeason
2019_5_Jaguars_Panthers,2019,5,10/06,Jaguars,Panthers,34.0,27.0,7.0,61.0,1,0,0
2019_5_Cardinals_Bengals,2019,5,10/06,Cardinals,Bengals,23.0,26.0,-3.0,49.0,0,1,0
2019_5_Falcons_Texans,2019,5,10/06,Falcons,Texans,53.0,32.0,21.0,85.0,1,0,0
2019_5_Buccaneers_Saints,2019,5,10/06,Buccaneers,Saints,31.0,24.0,7.0,55.0,1,0,0
2019_5_Vikings_Giants,2019,5,10/06,Vikings,Giants,10.0,28.0,-18.0,38.0,0,1,0
2019_5_Bears_Raiders,2019,5,10/06,Bears,Raiders,24.0,21.0,3.0,45.0,1,0,0
2019_5_Jets_Eagles,2019,5,10/06,Jets,Eagles,31.0,6.0,25.0,37.0,1,0,0
2019_5_Ravens_Steelers,2019,5,10/06,Ravens,Steelers,23.0,26.0,-3.0,49.0,0,1,0
2019_5_Bills_Titans,2019,5,10/06,Bills,Titans,7.0,14.0,-7.0,21.0,0,1,0
2019_5_Patriots_Redskins,2019,5,10/06,Patriots,Redskins,7.0,33.0,-26.0,40.0,0,1,0
2019_5_Broncos_Chargers,2019,5,10/06,Broncos,Chargers,13.0,20.0,-7.0,33.0,0,1,0
2019_5_Packers_Cowboys,2019,5,10/06,Packers,Cowboys,24.0,34.0,-10.0,58.0,0,1,0
2019_5_Colts_Chiefs,2019,5,10/06,Colts,Chiefs,13.0,19.0,-6.0,32.0,0,1,0
2019_5_Browns_49ers,2019,5,10/07,Browns,49ers,31.0,3.0,28.0,34.0,1,0,0
2019_6_Giants_Patriots,2019,6,10/10,Giants,Patriots,35.0,14.0,21.0,49.0,1,0,0
2019_6_Panthers_Buccaneers,2019,6,10/13,Panthers,Buccaneers,26.0,37.0,-11.0,63.0,0,1,0
2019_6_Bengals_Ravens,2019,6,10/13,Bengals,Ravens,23.0,17.0,6.0,40.0,1,0,0
2019_6_Seahawks_Browns,2019,6,10/13,Seahawks,Browns,28.0,32.0,-4.0,60.0,0,1,0
2019_6_Saints_Jaguars,2019,6,10/13,Saints,Jaguars,6.0,13.0,-7.0,19.0,0,1,0
2019_6_Texans_Chiefs,2019,6,10/13,Texans,Chiefs,24.0,31.0,-7.0,55.0,0,1,0
2019_6_Redskins_Dolphins,2019,6,10/13,Redskins,Dolphins,16.0,17.0,-1.0,33.0,0,1,0
2019_6_Eagles_Vikings,2019,6,10/13,Eagles,Vikings,38.0,20.0,18.0,58.0,1,0,0
2019_6_Falcons_Cardinals,2019,6,10/13,Falcons,Cardinals,34.0,33.0,1.0,67.0,1,0,0
2019_6_49ers_Rams,2019,6,10/13,49ers,Rams,7.0,20.0,-13.0,27.0,0,1,0
2019_6_Titans_Broncos,2019,6,10/13,Titans,Broncos,16.0,0.0,16.0,16.0,1,0,0
2019_6_Cowboys_Jets,2019,6,10/13,Cowboys,Jets,24.0,22.0,2.0,46.0,1,0,0
2019_6_Steelers_Chargers,2019,6,10/13,Steelers,Chargers,17.0,24.0,-7.0,41.0,0,1,0
2019_6_Lions_Packers,2019,6,10/14,Lions,Packers,23.0,22.0,1.0,45.0,1,0,0
2019_7_Chiefs_Broncos,2019,7,10/17,Chiefs,Broncos,6.0,30.0,-24.0,36.0,0,1,0
2019_7_Rams_Falcons,2019,7,10/20,Rams,Falcons,10.0,37.0,-27.0,47.0,0,1,0
2019_7_Dolphins_Bills,2019,7,10/20,Dolphins,Bills,31.0,21.0,10.0,52.0,1,0,0
2019_7_Jaguars_Bengals,2019,7,10/20,Jaguars,Bengals,17.0,27.0,-10.0,44.0,0,1,0
2019_7_Vikings_Lions,2019,7,10/20,Vikings,Lions,30.0,42.0,-12.0,72.0,0,1,0
2019_7_Raiders_Packers,2019,7,10/20,Raiders,Packers,42.0,24.0,18.0,66.0,1,0,0
2019_7_Texans_Colts,2019,7,10/20,Texans,Colts,30.0,23.0,7.0,53.0,1,0,0
2019_7_Cardinals_Giants,2019,7,10/20,Cardinals,Giants,21.0,27.0,-6.0,48.0,0,1,0
2019_7_49ers_Redskins,2019,7,10/20,49ers,Redskins,0.0,9.0,-9.0,9.0,0,1,0
2019_7_Chargers_Titans,2019,7,10/20,Chargers,Titans,23.0,20.0,3.0,43.0,1,0,0
2019_7_Saints_Bears,2019,7,10/20,Saints,Bears,25.0,36.0,-11.0,61.0,0,1,0
2019_7_Ravens_Seahawks,2019,7,10/20,Ravens,Seahawks,16.0,30.0,-14.0,46.0,0,1,0
2019_7_Eagles_Cowboys,2019,7,10/20,Eagles,Cowboys,37.0,10.0,27.0,47.0,1,0,0
2019_7_Patriots_Jets,2019,7,10/21,Patriots,Jets,0.0,33.0,-33.0,33.0,0,1,0
2019_8_Redskins_Vikings,2019,8,10/24,Redskins,Vikings,19.0,9.0,10.0,28.0,1,0,0
2019_8_Seahawks_Falcons,2019,8,10/27,Seahawks,Falcons,20.0,27.0,-7.0,47.0,0,1,0
2019_8_Eagles_Bills,2019,8,10/27,Eagles,Bills,13.0,31.0,-18.0,44.0,0,1,0
2019_8_Chargers_Bears,2019,8,10/27,Chargers,Bears,16.0,17.0,-1.0,33.0,0,1,0
2019_8_Giants_Lions,2019,8,10/27,Giants,Lions,31.0,26.0,5.0,57.0,1,0,0
2019_8_Jets_Jaguars,2019,8,10/27,Jets,Jaguars,29.0,15.0,14.0,44.0,1,0,0
2019_8_Bengals_Rams,2019,8,10/27,Bengals,Rams,24.0,10.0,14.0,34.0,1,0,0
2019_8_Cardinals_Saints,2019,8,10/27,Cardinals,Saints,31.0,9.0,22.0,40.0,1,0,0
2019_8_Buccaneers_Titans,2019,8,10/27,Buccaneers,Titans,27.0,23.0,4.0,50.0,1,0,0
2019_8_Broncos_Colts,2019,8,10/27,Broncos,Colts,15.0,13.0,2.0,28.0,1,0,0
2019_8_Panthers_49ers,2019,8,10/27,Panthers,49ers,51.0,13.0,38.0,64.0,1,0,0
2019_8_Raiders_Texans,2019,8,10/27,Raiders,Texans,27.0,24.0,3.0,51.0,1,0,0
2019_8_Browns_Patriots,2019,8,10/27,Browns,Patriots,27.0,13.0,14.0,40.0,1,0,0
2019_8_Packers_Chiefs,2019,8,10/27,Packers,Chiefs,24.0,31.0,-7.0,55.0,0,1,0
2019_8_Dolphins_Steelers,2019,8,10/28,Dolphins,Steelers,27.0,14.0,13.0,41.0,1,0,0
2019_9_49ers_Cardinals,2019,9,10/31,49ers,Cardinals,25.0,28.0,-3.0,53.0,0,1,0
2019_9_Texans_Jaguars,2019,9,11/03,Texans,Jaguars,3.0,26.0,-23.0,29.0,0,1,0
2019_9_Redskins_Bills,2019,9,11/03,Redskins,Bills,24.0,9.0,15.0,33.0,1,0,0
2019_9_Titans_Panthers,2019,9,11/03,Titans,Panthers,30.0,20.0,10.0,50.0,1,0,0
2019_9_Vikings_Chiefs,2019,9,11/03,Vikings,Chiefs,26.0,23.0,3.0,49.0,1,0,0
2019_9_Jets_Dolphins,2019,9,11/03,Jets,Dolphins,26.0,18.0,8.0,44.0,1,0,0
2019_9_Bears_Eagles,2019,9,11/03,Bears,Eagles,22.0,14.0,8.0,36.0,1,0,0
2019_9_Colts_Steelers,2019,9,11/03,Colts,Steelers,26.0,24.0,2.0,50.0,1,0,0
2019_9_Lions_Raiders,2019,9,11/03,Lions,Raiders,31.0,24.0,7.0,55.0,1,0,0
2019_9_Buccaneers_Seahawks,2019,9,11/03,Buccaneers,Seahawks,40.0,34.0,6.0,74.0,1,0,0
2019_9_Browns_Broncos,2019,9,11/03,Browns,Broncos,24.0,19.0,5.0,43.0,1,0,0
2019_9_Packers_Chargers,2019,9,11/03,Packers,Chargers,26.0,11.0,15.0,37.0,1,0,0
2019_9_Patriots_Ravens,2019,9,11/03,Patriots,Ravens,37.0,20.0,17.0,57.0,1,0,0
2019_9_Cowboys_Giants,2019,9,11/04,Cowboys,Giants,18.0,37.0,-19.0,55.0,0,1,0
2019_10_Chargers_Raiders,2019,10,11/07,Chargers,Raiders,26.0,24.0,2.0,50.0,1,0,0
2019_10_Lions_Bears,2019,10,11/10,Lions,Bears,20.0,13.0,7.0,33.0,1,0,0
2019_10_Ravens_Bengals,2019,10,11/10,Ravens,Bengals,13.0,49.0,-36.0,62.0,0,1,0
2019_10_Bills_Browns,2019,10,11/10,Bills,Browns,19.0,16.0,3.0,35.0,1,0,0
2019_10_Falcons_Saints,2019,10,11/10,Falcons,Saints,9.0,26.0,-17.0,35.0,0,1,0
2019_10_Giants_Jets,2019,10,11/10,Giants,Jets,34.0,27.0,7.0,61.0,1,0,0
2019_10_Cardinals_Buccaneers,2019,10,11/10,Cardinals,Buccaneers,30.0,27.0,3.0,57.0,1,0,0
2019_10_Chiefs_Titans,2019,10,11/10,Chiefs,Titans,35.0,32.0,3.0,67.0,1,0,0
2019_10_Dolphins_Colts,2019,10,11/10,Dolphins,Colts,12.0,16.0,-4.0,28.0,0,1,0
2019_10_Panthers_Packers,2019,10,11/10,Panthers,Packers,24.0,16.0,8.0,40.0,1,0,0
2019_10_Rams_Steelers,2019,10,11/10,Rams,Steelers,17.0,12.0,5.0,29.0,1,0,0
2019_10_Vikings_Cowboys,2019,10,11/10,Vikings,Cowboys,24.0,28.0,-4.0,52.0,0,1,0
2019_10_Seahawks_49ers,2019,10,11/11,Seahawks,49ers,24.0,27.0,-3.0,51.0,0,1,0
2019_11_Steelers_Browns,2019,11,11/14,Steelers,Browns,21.0,7.0,14.0,28.0,1,0,0
2019_11_Texans_Ravens,2019,11,11/17,Texans,Ravens,41.0,7.0,34.0,48.0,1,0,0
2019_11_Falcons_Panthers,2019,11,11/17,Falcons,Panthers,3.0,29.0,-26.0,32.0,0,1,0
2019_11_Cowboys_Lions,2019,11,11/17,Cowboys,Lions,27.0,35.0,-8.0,62.0,0,1,0
2019_11_Jaguars_Colts,2019,11,11/17,Jaguars,Colts,33.0,13.0,20.0,46.0,1,0,0
2019_11_Bills_Dolphins,2019,11,11/17,Bills,Dolphins,20.0,37.0,-17.0,57.0,0,1,0
2019_11_Broncos_Vikings,2019,11,11/17,Broncos,Vikings,27.0,23.0,4.0,50.0,1,0,0
2019_11_Saints_Buccaneers,2019,11,11/17,Saints,Buccaneers,17.0,34.0,-17.0,51.0,0,1,0
2019_11_Jets_Redskins,2019,11,11/17,Jets,Redskins,17.0,34.0,-17.0,51.0,0,1,0
2019_11_Cardinals_49ers,2019,11,11/17,Cardinals,49ers,36.0,26.0,10.0,62.0,1,0,0
2019_11_Bengals_Raiders,2019,11,11/17,Bengals,Raiders,17.0,10.0,7.0,27.0,1,0,0
2019_11_Patriots_Eagles,2019,11,11/17,Patriots,Eagles,10.0,17.0,-7.0,27.0,0,1,0
2019_11_Bears_Rams,2019,11,11/17,Bears,Rams,17.0,7.0,10.0,24.0,1,0,0
2019_11_Chiefs_Chargers,2019,11,11/18,Chiefs,Chargers,17.0,24.0,-7.0,41.0,0,1,0
2019_12_Colts_Texans,2019,12,11/21,Colts,Texans,20.0,17.0,3.0,37.0,1,0,0
2019_12_Buccaneers_Falcons,2019,12,11/24,Buccaneers,Falcons,22.0,35.0,-13.0,57.0,0,1,0
2019_12_Broncos_Bills,2019,12,11/24,Broncos,Bills,20.0,3.0,17.0,23.0,1,0,0
2019_12_Giants_Bears,2019,12,11/24,Giants,Bears,19.0,14.0,5.0,33.0,1,0,0
2019_12_Steelers_Bengals,2019,12,11/24,Steelers,Bengals,10.0,16.0,-6.0,26.0,0,1,0
2019_12_Dolphins_Browns,2019,12,11/24,Dolphins,Browns,41.0,24.0,17.0,65.0,1,0,0
2019_12_Panthers_Saints,2019,12,11/24,Panthers,Saints,34.0,31.0,3.0,65.0,1,0,0
2019_12_Raiders_Jets,2019,12,11/24,Raiders,Jets,34.0,3.0,31.0,37.0,1,0,0
2019_12_Lions_Redskins,2019,12,11/24,Lions,Redskins,19.0,16.0,3.0,35.0,1,0,0
2019_12_Seahawks_Eagles,2019,12,11/24,Seahawks,Eagles,9.0,17.0,-8.0,26.0,0,1,0
2019_12_Jaguars_Titans,2019,12,11/24,Jaguars,Titans,42.0,20.0,22.0,62.0,1,0,0
2019_12_Cowboys_Patriots,2019,12,11/24,Cowboys,Patriots,13.0,9.0,4.0,22.0,1,0,0
2019_12_Packers_49ers,2019,12,11/24,Packers,49ers,37.0,8.0,29.0,45.0,1,0,0
2019_12_Ravens_Rams,2019,12,11/25,Ravens,Rams,6.0,45.0,-39.0,51.0,0,1,0
2019_13_Bears_Lions,2019,13,11/28,Bears,Lions,20.0,24.0,-4.0,44.0,0,1,0
2019_13_Bills_Cowboys,2019,13,11/28,Bills,Cowboys,15.0,26.0,-11.0,41.0,0,1,0
2019_13_Saints_Falcons,2019,13,11/28,Saints,Falcons,18.0,26.0,-8.0,44.0,0,1,0
2019_13_49ers_Ravens,2019,13,12/01,49ers,Ravens,20.0,17.0,3.0,37.0,1,0,0
2019_13_Redskins_Panthers,2019,13,12/01,Redskins,Panthers,21.0,29.0,-8.0,50.0,0,1,0
2019_13_Jets_Bengals,2019,13,12/01,Jets,Bengals,22.0,6.0,16.0,28.0,1,0,0
2019_13_Titans_Colts,2019,13,12/01,Titans,Colts,17.0,31.0,-14.0,48.0,0,1,0
2019_13_Buccaneers_Jaguars,2019,13,12/01,Buccaneers,Jaguars,11.0,28.0,-17.0,39.0,0,1,0
2019_13_Eagles_Dolphins,2019,13,12/01,Eagles,Dolphins,37.0,31.0,6.0,68.0,1,0,0
2019_13_Packers_Giants,2019,13,12/01,Packers,Giants,13.0,31.0,-18.0,44.0,0,1,0
2019_13_Browns_Steelers,2019,13,12/01,Browns,Steelers,20.0,13.0,7.0,33.0,1,0,0
2019_13_Rams_Cardinals,2019,13,12/01,Rams,Cardinals,7.0,34.0,-27.0,41.0,0,1,0
2019_13_Raiders_Chiefs,2019,13,12/01,Raiders,Chiefs,40.0,9.0,31.0,49.0,1,0,0
2019_13_Chargers_Broncos,2019,13,12/01,Chargers,Broncos,23.0,20.0,3.0,43.0,1,0,0
2019_13_Patriots_Texans,2019,13,12/01,Patriots,Texans,28.0,22.0,6.0,50.0,1,0,0
2019_13_Vikings_Seahawks,2019,13,12/02,Vikings,Seahawks,37.0,30.0,7.0,67.0,1,0,0
2019_14_Cowboys_Bears,2019,14,12/05,Cowboys,Bears,31.0,24.0,7.0,55.0,1,0,0
2019_14_Panthers_Falcons,2019,14,12/08,Panthers,Falcons,40.0,20.0,20.0,60.0,1,0,0
2019_14_Ravens_Bills,2019,14,12/08,Ravens,Bills,17.0,24.0,-7.0,41.0,0,1,0
2019_14_Bengals_Browns,2019,14,12/08,Bengals,Browns,27.0,19.0,8.0,46.0,1,0,0
2019_14_Redskins_Packers,2019,14,12/08,Redskins,Packers,20.0,15.0,5.0,35.0,1,0,0
2019_14_Broncos_Texans,2019,14,12/08,Broncos,Texans,24.0,38.0,-14.0,62.0,0,1,0
2019_14_Lions_Vikings,2019,14,12/08,Lions,Vikings,20.0,7.0,13.0,27.0,1,0,0
2019_14_49ers_Saints,2019,14,12/08,49ers,Saints,46.0,48.0,-2.0,94.0,0,1,0
2019_14_Dolphins_Jets,2019,14,12/08,Dolphins,Jets,22.0,21.0,1.0,43.0,1,0,0
2019_14_Colts_Buccaneers,2019,14,12/08,Colts,Buccaneers,38.0,35.0,3.0,73.0,1,0,0
2019_14_Chargers_Jaguars,2019,14,12/08,Chargers,Jaguars,10.0,45.0,-35.0,55.0,0,1,0
2019_14_Steelers_Cardinals,2019,14,12/08,Steelers,Cardinals,17.0,23.0,-6.0,40.0,0,1,0
2019_14_Chiefs_Patriots,2019,14,12/08,Chiefs,Patriots,16.0,23.0,-7.0,39.0,0,1,0
2019_14_Titans_Raiders,2019,14,12/08,Titans,Raiders,21.0,42.0,-21.0,63.0,0,1,0
2019_14_Seahawks_Rams,2019,14,12/08,Seahawks,Rams,28.0,12.0,16.0,40.0,1,0,0
2019_14_Giants_Eagles,2019,14,12/09,Giants,Eagles,23.0,17.0,6.0,40.0,1,0,0
2019_15_Jets_Ravens,2019,15,12/12,Jets,Ravens,42.0,21.0,21.0,63.0,1,0,0
2019_15_Seahawks_Panthers,2019,15,12/15,Seahawks,Panthers,24.0,30.0,-6.0,54.0,0,1,0
2019_15_Patriots_Bengals,2019,15,12/15,Patriots,Bengals,13.0,34.0,-21.0,47.0,0,1,0
2019_15_Buccaneers_Lions,2019,15,12/15,Buccaneers,Lions,17.0,38.0,-21.0,55.0,0,1,0
2019_15_Bears_Packers,2019,15,12/15,Bears,Packers,21.0,13.0,8.0,34.0,1,0,0
2019_15_Broncos_Chiefs,2019,15,12/15,Broncos,Chiefs,23.0,3.0,20.0,26.0,1,0,0
2019_15_Dolphins_Giants,2019,15,12/15,Dolphins,Giants,36.0,20.0,16.0,56.0,1,0,0
2019_15_Texans_Titans,2019,15,12/15,Texans,Titans,21.0,24.0,-3.0,45.0,0,1,0
2019_15_Eagles_Redskins,2019,15,12/15,Eagles,Redskins,27.0,37.0,-10.0,64.0,0,1,0
2019_15_Browns_Cardinals,2019,15,12/15,Browns,Cardinals,38.0,24.0,14.0,62.0,1,0,0
2019_15_Jaguars_Raiders,2019,15,12/15,Jaguars,Raiders,16.0,20.0,-4.0,36.0,0,1,0
2019_15_Vikings_Chargers,2019,15,12/15,Vikings,Chargers,10.0,39.0,-29.0,49.0,0,1,0
2019_15_Rams_Cowboys,2019,15,12/15,Rams,Cowboys,44.0,21.0,23.0,65.0,1,0,0
2019_15_Falcons_49ers,2019,15,12/15,Falcons,49ers,22.0,29.0,-7.0,51.0,0,1,0
2019_15_Bills_Steelers,2019,15,12/15,Bills,Steelers,10.0,17.0,-7.0,27.0,0,1,0
2019_15_Colts_Saints,2019,15,12/16,Colts,Saints,34.0,7.0,27.0,41.0,1,0,0
2019_16_Texans_Buccaneers,2019,16,12/21,Texans,Buccaneers,20.0,23.0,-3.0,43.0,0,1,0
2019_16_Bills_Patriots,2019,16,12/21,Bills,Patriots,24.0,17.0,7.0,41.0,1,0,0
2019_16_Rams_49ers,2019,16,12/21,Rams,49ers,34.0,31.0,3.0,65.0,1,0,0
2019_16_Jaguars_Falcons,2019,16,12/22,Jaguars,Falcons,24.0,12.0,12.0,36.0,1,0,0
2019_16_Ravens_Browns,2019,16,12/22,Ravens,Browns,15.0,31.0,-16.0,46.0,0,1,0
2019_16_Panthers_Colts,2019,16,12/22,Panthers,Colts,38.0,6.0,32.0,44.0,1,0,0
2019_16_Bengals_Dolphins,2019,16,12/22,Bengals,Dolphins,38.0,35.0,3.0,73.0,1,0,0
2019_16_Steelers_Jets,2019,16,12/22,Steelers,Jets,16.0,10.0,6.0,26.0,1,0,0
2019_16_Saints_Titans,2019,16,12/22,Saints,Titans,28.0,38.0,-10.0,66.0,0,1,0
2019_16_Giants_Redskins,2019,16,12/22,Giants,Redskins,35.0,41.0,-6.0,76.0,0,1,0
2019_16_Lions_Broncos,2019,16,12/22,Lions,Broncos,27.0,17.0,10.0,44.0,1,0,0
2019_16_Raiders_Chargers,2019,16,12/22,Raiders,Chargers,17.0,24.0,-7.0,41.0,0,1,0
2019_16_Cowboys_Eagles,2019,16,12/22,Cowboys,Eagles,17.0,9.0,8.0,26.0,1,0,0
2019_16_Cardinals_Seahawks,2019,16,12/22,Cardinals,Seahawks,13.0,27.0,-14.0,40.0,0,1,0
2019_16_Chiefs_Bears,2019,16,12/22,Chiefs,Bears,3.0,26.0,-23.0,29.0,0,1,0
2019_16_Packers_Vikings,2019,16,12/23,Packers,Vikings,10.0,23.0,-13.0,33.0,0,1,0
2019_17_Jets_Bills,2019,17,12/29,Jets,Bills,6.0,13.0,-7.0,19.0,0,1,0
2019_17_Saints_Panthers,2019,17,12/29,Saints,Panthers,10.0,42.0,-32.0,52.0,0,1,0
2019_17_Browns_Bengals,2019,17,12/29,Browns,Bengals,33.0,23.0,10.0,56.0,1,0,0
2019_17_Packers_Lions,2019,17,12/29,Packers,Lions,20.0,23.0,-3.0,43.0,0,1,0
2019_17_Chargers_Chiefs,2019,17,12/29,Chargers,Chiefs,31.0,21.0,10.0,52.0,1,0,0
2019_17_Bears_Vikings,2019,17,12/29,Bears,Vikings,19.0,21.0,-2.0,40.0,0,1,0
2019_17_Dolphins_Patriots,2019,17,12/29,Dolphins,Patriots,24.0,27.0,-3.0,51.0,0,1,0
2019_17_Falcons_Buccaneers,2019,17,12/29,Falcons,Buccaneers,22.0,28.0,-6.0,50.0,0,1,0
2019_17_Steelers_Ravens,2019,17,12/29,Steelers,Ravens,28.0,10.0,18.0,38.0,1,0,0
2019_17_Redskins_Cowboys,2019,17,12/29,Redskins,Cowboys,47.0,16.0,31.0,63.0,1,0,0
2019_17_Titans_Texans,2019,17,12/29,Titans,Texans,14.0,35.0,-21.0,49.0,0,1,0
2019_17_Colts_Jaguars,2019,17,12/29,Colts,Jaguars,38.0,20.0,18.0,58.0,1,0,0
2019_17_Eagles_Giants,2019,17,12/29,Eagles,Giants,17.0,34.0,-17.0,51.0,0,1,0
2019_17_Raiders_Broncos,2019,17,12/29,Raiders,Broncos,16.0,15.0,1.0,31.0,1,0,0
2019_17_Cardinals_Rams,2019,17,12/29,Cardinals,Rams,31.0,24.0,7.0,55.0,1,0,0
2019_17_49ers_Seahawks,2019,17,12/29,49ers,Seahawks,21.0,26.0,-5.0,47.0,0,1,0
2019_19_Bills_Texans,2019,19,01/04,Bills,Texans,22.0,19.0,3.0,41.0,1,0,1
2019_19_Titans_Patriots,2019,19,01/04,Titans,Patriots,13.0,20.0,-7.0,33.0,0,1,1
2019_19_Vikings_Saints,2019,19,01/05,Vikings,Saints,20.0,26.0,-6.0,46.0,0,1,1
2019_19_Seahawks_Eagles,2019,19,01/05,Seahawks,Eagles,9.0,17.0,-8.0,26.0,0,1,1
2019_20_Vikings_49ers,2019,20,01/11,Vikings,49ers,27.0,10.0,17.0,37.0,1,0,1
2019_20_Titans_Ravens,2019,20,01/11,Titans,Ravens,12.0,28.0,-16.0,40.0,0,1,1
2019_20_Texans_Chiefs,2019,20,01/12,Texans,Chiefs,51.0,31.0,20.0,82.0,1,0,1
2019_20_Seahawks_Packers,2019,20,01/12,Seahawks,Packers,28.0,23.0,5.0,51.0,1,0,1
2019_21_Titans_Chiefs,2019,21,01/19,Titans,Chiefs,35.0,24.0,11.0,59.0,1,0,1
2019_21_Packers_49ers,2019,21,01/19,Packers,49ers,37.0,20.0,17.0,57.0,1,0,1
2019_22_49ers_Chiefs,2019,22,02/02,49ers,Chiefs,31.0,20.0,11.0,51.0,1,0,1
2020_1_Texans_Chiefs,2020,1,09/10,Texans,Chiefs,34.0,20.0,14.0,54.0,1,0,0
2020_1_Seahawks_Falcons,2020,1,09/13,Seahawks,Falcons,25.0,38.0,-13.0,63.0,0,1,0
2020_1_Browns_Ravens,2020,1,09/13,Browns,Ravens,38.0,6.0,32.0,44.0,1,0,0
2020_1_Jets_Bills,2020,1,09/13,Jets,Bills,27.0,17.0,10.0,44.0,1,0,0
2020_1_Raiders_Panthers,2020,1,09/13,Raiders,Panthers,30.0,34.0,-4.0,64.0,0,1,0
2020_1_Bears_Lions,2020,1,09/13,Bears,Lions,23.0,27.0,-4.0,50.0,0,1,0
2020_1_Colts_Jaguars,2020,1,09/13,Colts,Jaguars,27.0,20.0,7.0,47.0,1,0,0
2020_1_Packers_Vikings,2020,1,09/13,Packers,Vikings,34.0,43.0,-9.0,77.0,0,1,0
2020_1_Dolphins_Patriots,2020,1,09/13,Dolphins,Patriots,21.0,11.0,10.0,32.0,1,0,0
2020_1_Eagles_Football Team,2020,1,09/13,Eagles,Football Team,27.0,17.0,10.0,44.0,1,0,0
2020_1_Chargers_Bengals,2020,1,09/13,Chargers,Bengals,13.0,16.0,-3.0,29.0,0,1,0
2020_1_Buccaneers_Saints,2020,1,09/13,Buccaneers,Saints,34.0,23.0,11.0,57.0,1,0,0
2020_1_Cardinals_49ers,2020,1,09/13,Cardinals,49ers,20.0,24.0,-4.0,44.0,0,1,0
2020_1_Cowboys_Rams,2020,1,09/13,Cowboys,Rams,20.0,17.0,3.0,37.0,1,0,0
2020_1_Steelers_Giants,2020,1,09/14,Steelers,Giants,16.0,26.0,-10.0,42.0,0,1,0
2020_1_Titans_Broncos,2020,1,09/14,Titans,Broncos,14.0,16.0,-2.0,30.0,0,1,0
2020_2_Bengals_Browns,2020,2,09/17,Bengals,Browns,35.0,30.0,5.0,65.0,1,0,0
2020_2_Giants_Bears,2020,2,09/20,Giants,Bears,17.0,13.0,4.0,30.0,1,0,0
2020_2_Falcons_Cowboys,2020,2,09/20,Falcons,Cowboys,40.0,39.0,1.0,79.0,1,0,0
2020_2_Lions_Packers,2020,2,09/20,Lions,Packers,42.0,21.0,21.0,63.0,1,0,0
2020_2_Vikings_Colts,2020,2,09/20,Vikings,Colts,28.0,11.0,17.0,39.0,1,0,0
2020_2_Bills_Dolphins,2020,2,09/20,Bills,Dolphins,28.0,31.0,-3.0,59.0,0,1,0
2020_2_49ers_Jets,2020,2,09/20,49ers,Jets,13.0,31.0,-18.0,44.0,0,1,0
2020_2_Rams_Eagles,2020,2,09/20,Rams,Eagles,19.0,37.0,-18.0,56.0,0,1,0
2020_2_Broncos_Steelers,2020,2,09/20,Broncos,Steelers,26.0,21.0,5.0,47.0,1,0,0
2020_2_Panthers_Buccaneers,2020,2,09/20,Panthers,Buccaneers,31.0,17.0,14.0,48.0,1,0,0
2020_2_Jaguars_Titans,2020,2,09/20,Jaguars,Titans,33.0,30.0,3.0,63.0,1,0,0
2020_2_Football Team_Cardinals,2020,2,09/20,Football Team,Cardinals,30.0,15.0,15.0,45.0,1,0,0
2020_2_Ravens_Texans,2020,2,09/20,Ravens,Texans,16.0,33.0,-17.0,49.0,0,1,0
2020_2_Chiefs_Chargers,2020,2,09/20,Chiefs,Chargers,20.0,23.0,-3.0,43.0,0,1,0
2020_2_Patriots_Seahawks,2020,2,09/20,Patriots,Seahawks,35.0,30.0,5.0,65.0,1,0,0
2020_2_Saints_Raiders,2020,2,09/21,Saints,Raiders,34.0,24.0,10.0,58.0,1,0,0
2020_3_Dolphins_Jaguars,2020,3,09/24,Dolphins,Jaguars,13.0,31.0,-18.0,44.0,0,1,0
2020_3_Bears_Falcons,2020,3,09/27,Bears,Falcons,26.0,30.0,-4.0,56.0,0,1,0
2020_3_Rams_Bills,2020,3,09/27,Rams,Bills,35.0,32.0,3.0,67.0,1,0,0
2020_3_Football Team_Browns,2020,3,09/27,Football Team,Browns,34.0,20.0,14.0,54.0,1,0,0
2020_3_Titans_Vikings,2020,3,09/27,Titans,Vikings,30.0,31.0,-1.0,61.0,0,1,0
2020_3_Raiders_Patriots,2020,3,09/27,Raiders,Patriots,36.0,20.0,16.0,56.0,1,0,0
2020_3_49ers_Giants,2020,3,09/27,49ers,Giants,9.0,36.0,-27.0,45.0,0,1,0
2020_3_Bengals_Eagles,2020,3,09/27,Bengals,Eagles,23.0,23.0,0.0,46.0,0,0,0
2020_3_Texans_Steelers,2020,3,09/27,Texans,Steelers,28.0,21.0,7.0,49.0,1,0,0
2020_3_Jets_Colts,2020,3,09/27,Jets,Colts,36.0,7.0,29.0,43.0,1,0,0
2020_3_Panthers_Chargers,2020,3,09/27,Panthers,Chargers,16.0,21.0,-5.0,37.0,0,1,0
2020_3_Lions_Cardinals,2020,3,09/27,Lions,Cardinals,23.0,26.0,-3.0,49.0,0,1,0
2020_3_Buccaneers_Broncos,2020,3,09/27,Buccaneers,Broncos,10.0,28.0,-18.0,38.0,0,1,0
2020_3_Cowboys_Seahawks,2020,3,09/27,Cowboys,Seahawks,38.0,31.0,7.0,69.0,1,0,0
2020_3_Packers_Saints,2020,3,09/27,Packers,Saints,30.0,37.0,-7.0,67.0,0,1,0
