game_id,Season,Week,game_date,home_team,away_team,selected_team,selected_team_full,opponent_team,model_prob,p_home_win,p_away_win,true_moneyline,closing_odds,implied_prob,close_prob,edge,actual_win,profit,home_score,away_score,pred_home_margin,pred_total,away_close_price,home_close_price,away_close_prob,home_close_prob,market_prob,model_edge_vs_close,edge_prob_governed,hybrid_score,confidence_score,open_to_mid_prob_move,mid_to_close_prob_move,close_minus_governed_gap,close_to_governed_ratio,clv,beat_close,market_prob_bucket,bet_band
2025_12_Jaguars_Cardinals,2025,12,2025-11-23,Arizona Cardinals,Jacksonville Jaguars,Jacksonville Jaguars,Jacksonville Jaguars,Arizona Cardinals,0.6318386001296727,0.3681613998703273,0.6318386001296727,-171.6200015406876,-135.0,0.574468085106383,0.574468085106383,0.0573705150232897,0,-1.0,0.0,0.0,-5.532548043685598,44.60138952576993,-135.0,114.0,0.574468085106383,0.4672897196261682,0.574468085106383,0.0573705150232897,0.0573705150232897,0.0573705150232897,0.0573705150232897,0.0,0.0,0.0,1.0,0.0573705150232897,1,0.50-0.60,Balanced
2025_12_Falcons_Saints,2025,12,2025-11-23,New Orleans Saints,Atlanta Falcons,Atlanta Falcons,Atlanta Falcons,New Orleans Saints,0.5322937762090844,0.4677062237909155,0.5322937762090844,-113.8094276134846,107.0,0.4830917874396135,0.4830917874396135,0.0492019887694708,0,-1.0,0.0,0.0,1.3768047005312358,43.88826655929258,107.0,-127.0,0.4830917874396135,0.5594713656387665,0.4830917874396135,0.0492019887694708,0.0492019887694708,0.0492019887694708,0.0492019887694708,0.0,0.0,0.0,1.0,0.0492019887694708,1,0.40-0.50,Balanced
2025_14_Commanders_Vikings,2025,14,2025-12-07,Minnesota Vikings,Washington Commanders,Minnesota Vikings,Minnesota Vikings,Washington Commanders,0.5591355419584543,0.5591355419584543,0.4408644580415458,-126.82708523211528,-105.0,0.5121951219512195,0.5121951219512195,0.0469404200072347,0,-1.0,0.0,0.0,1.018244504986198,44.55071624723156,-116.0,-105.0,0.5370370370370371,0.5121951219512195,0.5121951219512195,0.0469404200072347,0.0469404200072347,0.0469404200072347,0.0469404200072347,0.0,0.0,0.0,1.0,0.0469404200072347,1,0.50-0.60,Balanced
2025_15_Packers_Broncos,2025,15,2025-12-14,Denver Broncos,Green Bay Packers,Denver Broncos,Denver Broncos,Green Bay Packers,0.5496068875956751,0.5496068875956751,0.4503931124043251,-122.02826208014577,-104.0,0.5098039215686274,0.5098039215686274,0.0398029660270476,0,-1.0,0.0,0.0,-0.3524352900553203,41.59772063447727,-117.0,-104.0,0.5391705069124424,0.5098039215686274,0.5098039215686274,0.0398029660270476,0.0398029660270476,0.0398029660270476,0.039802966027047595,0.0,0.0,0.0,1.0,0.0398029660270476,1,0.50-0.60,Balanced
2020_3_Rams_Bills,2020,3,2020-09-27,Buffalo Bills,Los Angeles Rams,Los Angeles Rams,Los Angeles Rams,Buffalo Bills,0.5090908796227896,0.4909091203772105,0.5090908796227896,-103.70369147584968,115.0,0.4651162790697674,0.4651162790697674,0.0439746005530222,0,-1.0,35.0,32.0,-0.4984151509240779,46.21701916746613,115.0,-135.0,0.4651162790697674,0.574468085106383,0.4651162790697674,0.0439746005530222,0.0439746005530222,0.0439746005530222,0.0439746005530222,0.0,0.0,0.0,1.0,0.0439746005530222,1,0.40-0.50,High Confidence
2020_6_Packers_Buccaneers,2020,6,2020-10-18,Tampa Bay Buccaneers,Green Bay Packers,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Green Bay Packers,0.5267023565251093,0.5267023565251093,0.4732976434748905,-111.28353664686097,112.0,0.4716981132075472,0.4716981132075472,0.0550042433175621,1,1.12,38.0,10.0,0.7200800700532621,46.013870548723126,-130.0,112.0,0.5652173913043478,0.4716981132075472,0.4716981132075472,0.0550042433175621,0.0550042433175621,0.055004243317562096,0.055004243317562096,0.0,0.0,0.0,1.0,0.0550042433175621,1,0.40-0.50,High Confidence
2020_10_Bills_Cardinals,2020,10,2020-11-15,Arizona Cardinals,Buffalo Bills,Buffalo Bills,Buffalo Bills,Arizona Cardinals,0.5159479049641192,0.4840520950358807,0.5159479049641192,-106.58933413476376,110.0,0.4761904761904761,0.4761904761904761,0.039757428773643,0,-1.0,32.0,30.0,-1.4606581565754886,45.9029308527201,110.0,-130.0,0.4761904761904761,0.5652173913043478,0.4761904761904761,0.039757428773643,0.039757428773643,0.039757428773643,0.039757428773642994,0.0,0.0,0.0,1.0,0.039757428773643,1,0.40-0.50,High Confidence
2020_13_Patriots_Chargers,2020,13,2020-12-06,Los Angeles Chargers,New England Patriots,New England Patriots,New England Patriots,Los Angeles Chargers,0.553947976493503,0.4460520235064971,0.553947976493503,-124.1890961818346,-110.0,0.5238095238095238,0.5238095238095238,0.0301384526839791,1,0.9090909090909092,0.0,45.0,-8.488994469519199,47.05753637619771,-110.0,-106.0,0.5238095238095238,0.5145631067961165,0.5238095238095238,0.0301384526839791,0.0301384526839791,0.0301384526839791,0.0301384526839791,0.0,0.0,0.0,1.0,0.0301384526839791,1,0.50-0.60,High Confidence
2020_17_Cardinals_Rams,2020,17,2021-01-03,Los Angeles Rams,Arizona Cardinals,Los Angeles Rams,Los Angeles Rams,Arizona Cardinals,0.5789876855487143,0.5789876855487143,0.4210123144512858,-137.52274355758956,-118.0,0.5412844036697247,0.5412844036697247,0.0377032818789895,1,0.847457627118644,18.0,7.0,3.781969032715193,44.86491113946269,-104.0,-118.0,0.5098039215686274,0.5412844036697247,0.5412844036697247,0.0377032818789895,0.0377032818789895,0.0377032818789895,0.0377032818789895,0.0,0.0,0.0,1.0,0.0377032818789895,1,0.50-0.60,High Confidence
2021_3_Buccaneers_Rams,2021,3,2021-09-26,Los Angeles Rams,Tampa Bay Buccaneers,Los Angeles Rams,Los Angeles Rams,Tampa Bay Buccaneers,0.5655231101157899,0.5655231101157899,0.4344768898842098,-130.16183904890872,-110.0,0.5238095238095238,0.5238095238095238,0.041713586306266,1,0.9090909090909092,34.0,24.0,4.167135359360462,46.30210097580276,-109.0,-110.0,0.5215311004784688,0.5238095238095238,0.5238095238095238,0.041713586306266,0.041713586306266,0.041713586306266,0.041713586306266,0.0,0.0,0.0,1.0,0.041713586306266,1,0.50-0.60,High Confidence
2021_4_Colts_Dolphins,2021,4,2021-10-03,Miami Dolphins,Indianapolis Colts,Indianapolis Colts,Indianapolis Colts,Miami Dolphins,0.5351241896362879,0.4648758103637123,0.5351241896362879,-115.11121415795212,110.0,0.4761904761904761,0.4761904761904761,0.0589337134458117,1,1.1,17.0,27.0,-2.5699224120287245,45.805298212180304,110.0,-132.0,0.4761904761904761,0.5689655172413793,0.4761904761904761,0.0589337134458117,0.0589337134458117,0.0589337134458117,0.05893371344581169,0.0,0.0,0.0,1.0,0.0589337134458117,1,0.40-0.50,High Confidence
2021_4_Browns_Vikings,2021,4,2021-10-03,Minnesota Vikings,Cleveland Browns,Minnesota Vikings,Minnesota Vikings,Cleveland Browns,0.5327018801895519,0.5327018801895519,0.4672981198104479,-113.9961531207602,110.0,0.4761904761904761,0.4761904761904761,0.0565114039990757,0,-1.0,7.0,14.0,3.7154434244063146,44.43347817748639,-130.0,110.0,0.5652173913043478,0.4761904761904761,0.4761904761904761,0.0565114039990757,0.0565114039990757,0.0565114039990757,0.0565114039990757,0.0,0.0,0.0,1.0,0.0565114039990757,1,0.40-0.50,High Confidence
2021_5_Browns_Chargers,2021,5,2021-10-10,Los Angeles Chargers,Cleveland Browns,Los Angeles Chargers,Los Angeles Chargers,Cleveland Browns,0.5524380470574899,0.5524380470574899,0.4475619529425096,-123.4327545997752,-110.0,0.5238095238095238,0.5238095238095238,0.028628523247966,1,0.9090909090909092,47.0,42.0,2.5178877522923218,46.28093572480187,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.028628523247966,0.028628523247966,0.028628523247966,0.028628523247965998,0.0,0.0,0.0,1.0,0.028628523247966,1,0.50-0.60,High Confidence
2021_5_Broncos_Steelers,2021,5,2021-10-10,Pittsburgh Steelers,Denver Broncos,Pittsburgh Steelers,Pittsburgh Steelers,Denver Broncos,0.5710897550706079,0.5710897550706079,0.4289102449293918,-133.14901236845523,-120.0,0.5454545454545454,0.5454545454545454,0.0256352096160624,1,0.8333333333333334,27.0,19.0,3.482439151524366,45.23225618269278,102.5,-120.0,0.4938271604938271,0.5454545454545454,0.5454545454545454,0.0256352096160624,0.0256352096160624,0.0256352096160624,0.025635209616062398,0.0,0.0,0.0,1.0,0.0256352096160624,1,0.50-0.60,High Confidence
2021_16_Jaguars_Jets,2021,16,2021-12-26,New York Jets,Jacksonville Jaguars,Jacksonville Jaguars,Jacksonville Jaguars,New York Jets,0.5012679004389117,0.4987320995610883,0.5012679004389117,-100.50844950225884,115.0,0.4651162790697674,0.4651162790697674,0.0361516213691442,0,-1.0,26.0,21.0,-1.6824179109681243,45.25187941757362,115.0,-135.0,0.4651162790697674,0.574468085106383,0.4651162790697674,0.0361516213691442,0.0361516213691442,0.0361516213691442,0.036151621369144196,0.0,0.0,0.0,1.0,0.0361516213691442,1,0.40-0.50,High Confidence
2022_9_Seahawks_Cardinals,2022,9,2022-11-06,Arizona Cardinals,Seattle Seahawks,Seattle Seahawks,Seattle Seahawks,Arizona Cardinals,0.5279776085231027,0.4720223914768973,0.5279776085231027,-111.85435650015008,107.5,0.4819277108433735,0.4819277108433735,0.0460498976797292,1,1.075,21.0,31.0,-2.562017515668924,44.22070720799285,107.5,-127.0,0.4819277108433735,0.5594713656387665,0.4819277108433735,0.0460498976797292,0.0460498976797292,0.0460498976797292,0.0460498976797292,0.0,0.0,0.0,1.0,0.0460498976797292,1,0.40-0.50,High Confidence
2022_11_Cowboys_Vikings,2022,11,2022-11-20,Minnesota Vikings,Dallas Cowboys,Minnesota Vikings,Minnesota Vikings,Dallas Cowboys,0.5504231436243973,0.5504231436243973,0.4495768563756025,-122.43137871059396,100.0,0.5,0.5,0.0504231436243972,0,-1.0,3.0,40.0,2.302606197106893,46.01512677811042,-120.0,100.0,0.5454545454545454,0.5,0.5,0.0504231436243972,0.0504231436243972,0.0504231436243972,0.05042314362439719,0.0,0.0,0.0,1.0,0.0504231436243972,1,0.40-0.50,High Confidence
2022_13_Steelers_Falcons,2022,13,2022-12-04,Atlanta Falcons,Pittsburgh Steelers,Atlanta Falcons,Atlanta Falcons,Pittsburgh Steelers,0.5732572093648067,0.5732572093648067,0.426742790635193,-134.33319131449915,-110.0,0.5238095238095238,0.5238095238095238,0.0494476855552828,0,-1.0,16.0,19.0,3.676413122995933,46.46859955396473,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0494476855552828,0.0494476855552828,0.0494476855552828,0.0494476855552828,0.0,0.0,0.0,1.0,0.0494476855552828,1,0.50-0.60,High Confidence
2022_14_Vikings_Lions,2022,14,2022-12-11,Detroit Lions,Minnesota Vikings,Minnesota Vikings,Minnesota Vikings,Detroit Lions,0.5241839770414634,0.4758160229585368,0.5241839770414634,-110.16526383079405,110.0,0.4761904761904761,0.4761904761904761,0.0479935008509871,0,-1.0,34.0,23.0,-1.906251504550441,45.51250715256922,110.0,-130.0,0.4761904761904761,0.5652173913043478,0.4761904761904761,0.0479935008509871,0.0479935008509871,0.0479935008509871,0.047993500850987095,0.0,0.0,0.0,1.0,0.0479935008509871,1,0.40-0.50,High Confidence
2022_15_Lions_Jets,2022,15,2022-12-18,New York Jets,Detroit Lions,New York Jets,New York Jets,Detroit Lions,0.5743545676142533,0.5743545676142533,0.4256454323857463,-134.93732668408785,-110.0,0.5238095238095238,0.5238095238095238,0.0505450438047294,0,-1.0,17.0,20.0,2.481844114673152,45.98596900236663,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0505450438047294,0.0505450438047294,0.0505450438047294,0.05054504380472939,0.0,0.0,0.0,1.0,0.0505450438047294,1,0.50-0.60,High Confidence
2022_18_Jets_Dolphins,2022,18,2023-01-08,Miami Dolphins,New York Jets,Miami Dolphins,Miami Dolphins,New York Jets,0.5560663562822917,0.5560663562822917,0.4439336437177077,-125.25889041108296,-110.0,0.5238095238095238,0.5238095238095238,0.0322568324727678,1,0.9090909090909092,11.0,6.0,3.1040097564439475,45.64401190992436,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0322568324727678,0.0322568324727678,0.0322568324727678,0.032256832472767796,0.0,0.0,0.0,1.0,0.0322568324727678,1,0.50-0.60,High Confidence
2023_1_Bengals_Browns,2023,1,2023-09-10,Cleveland Browns,Cincinnati Bengals,Cleveland Browns,Cleveland Browns,Cincinnati Bengals,0.5281778272335047,0.5281778272335047,0.4718221727664956,-111.94425733249712,100.0,0.5,0.5,0.0281778272335047,1,1.0,24.0,3.0,1.0811150905718596,46.18363740551646,-120.0,100.0,0.5454545454545454,0.5,0.5,0.0281778272335047,0.0281778272335047,0.0281778272335047,0.0281778272335047,0.0,0.0,0.0,1.0,0.0281778272335047,1,0.40-0.50,High Confidence
2023_3_Chargers_Vikings,2023,3,2023-09-24,Minnesota Vikings,Los Angeles Chargers,Minnesota Vikings,Minnesota Vikings,Los Angeles Chargers,0.5722940758105506,0.5722940758105506,0.4277059241894493,-133.80550594315753,-110.0,0.5238095238095238,0.5238095238095238,0.0484845520010267,0,-1.0,24.0,28.0,2.9313924714562805,44.74206085321705,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0484845520010267,0.0484845520010267,0.0484845520010267,0.0484845520010267,0.0,0.0,0.0,1.0,0.0484845520010267,1,0.50-0.60,High Confidence
2023_8_Saints_Colts,2023,8,2023-10-29,Indianapolis Colts,New Orleans Saints,Indianapolis Colts,Indianapolis Colts,New Orleans Saints,0.5023441114944116,0.5023441114944116,0.4976558885055884,-100.94206119069574,112.0,0.4716981132075472,0.4716981132075472,0.0306459982868644,0,-1.0,27.0,38.0,-1.2352371389996826,45.92485257138608,-135.0,112.0,0.574468085106383,0.4716981132075472,0.4716981132075472,0.0306459982868644,0.0306459982868644,0.0306459982868644,0.0306459982868644,0.0,0.0,0.0,1.0,0.0306459982868644,1,0.40-0.50,High Confidence
2023_12_Jaguars_Texans,2023,12,2023-11-26,Houston Texans,Jacksonville Jaguars,Houston Texans,Houston Texans,Jacksonville Jaguars,0.5358609841680801,0.5358609841680801,0.4641390158319198,-115.45269108816596,105.0,0.4878048780487805,0.4878048780487805,0.0480561061192996,0,-1.0,21.0,24.0,2.5378188293114867,43.94330392644469,-125.0,105.0,0.5555555555555556,0.4878048780487805,0.4878048780487805,0.0480561061192996,0.0480561061192996,0.0480561061192996,0.0480561061192996,0.0,0.0,0.0,1.0,0.0480561061192996,1,0.40-0.50,High Confidence
2023_13_Falcons_Jets,2023,13,2023-12-03,New York Jets,Atlanta Falcons,New York Jets,New York Jets,Atlanta Falcons,0.5190302015455592,0.5190302015455592,0.4809697984544407,-107.91326258185497,114.0,0.4672897196261682,0.4672897196261682,0.051740481919391,0,-1.0,8.0,13.0,2.006450062124628,43.25065063312213,-135.0,114.0,0.574468085106383,0.4672897196261682,0.4672897196261682,0.051740481919391,0.051740481919391,0.051740481919391,0.05174048191939099,0.0,0.0,0.0,1.0,0.051740481919391,1,0.40-0.50,High Confidence
2023_16_Jaguars_Buccaneers,2023,16,2023-12-24,Tampa Bay Buccaneers,Jacksonville Jaguars,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Jacksonville Jaguars,0.5584515407320145,0.5584515407320145,0.4415484592679851,-126.47570816073848,-103.5,0.5085995085995086,0.5085995085995086,0.0498520321325058,1,0.966183574879227,30.0,12.0,3.279919820071706,46.27289073853896,-116.5,-103.5,0.5381062355658198,0.5085995085995086,0.5085995085995086,0.0498520321325058,0.0498520321325058,0.0498520321325058,0.049852032132505796,0.0,0.0,0.0,1.0,0.0498520321325058,1,0.50-0.60,High Confidence
2023_18_Bills_Dolphins,2023,18,2024-01-07,Miami Dolphins,Buffalo Bills,Buffalo Bills,Buffalo Bills,Miami Dolphins,0.5344364823362288,0.4655635176637712,0.5344364823362288,-114.7934625586787,103.0,0.4926108374384236,0.4926108374384236,0.0418256448978051,1,1.03,14.0,21.0,-0.9676069139336256,44.200437655364695,103.0,-122.0,0.4926108374384236,0.5495495495495496,0.4926108374384236,0.0418256448978051,0.0418256448978051,0.0418256448978051,0.0418256448978051,0.0,0.0,0.0,1.0,0.0418256448978051,1,0.40-0.50,High Confidence
2024_1_Vikings_Giants,2024,1,2024-09-08,New York Giants,Minnesota Vikings,New York Giants,New York Giants,Minnesota Vikings,0.5460257136078486,0.5460257136078486,0.4539742863921516,-120.2767931962079,-102.0,0.504950495049505,0.504950495049505,0.0410752185583436,0,-1.0,6.0,28.0,0.1816437181472472,42.81885023879904,-119.0,-102.0,0.54337899543379,0.504950495049505,0.504950495049505,0.0410752185583436,0.0410752185583436,0.0410752185583436,0.0410752185583436,0.0,0.0,0.0,1.0,0.0410752185583436,1,0.50-0.60,High Confidence
2024_5_Bills_Texans,2024,5,2024-10-06,Houston Texans,Buffalo Bills,Houston Texans,Houston Texans,Buffalo Bills,0.577782210509962,0.577782210509962,0.4222177894900378,-136.84459179415853,-120.0,0.5454545454545454,0.5454545454545454,0.0323276650554166,1,0.8333333333333334,23.0,20.0,-0.0077691898779822,47.39559214547391,100.0,-120.0,0.5,0.5454545454545454,0.5454545454545454,0.0323276650554166,0.0323276650554166,0.0323276650554166,0.03232766505541659,0.0,0.0,0.0,1.0,0.0323276650554166,1,0.50-0.60,High Confidence
2024_7_Lions_Vikings,2024,7,2024-10-20,Minnesota Vikings,Detroit Lions,Detroit Lions,Detroit Lions,Minnesota Vikings,0.5200731318105994,0.4799268681894004,0.5200731318105994,-108.36507940733908,105.0,0.4878048780487805,0.4878048780487805,0.0322682537618189,1,1.05,29.0,31.0,2.449813656175972,53.65489838641223,105.0,-125.0,0.4878048780487805,0.5555555555555556,0.4878048780487805,0.0322682537618189,0.0322682537618189,0.0322682537618189,0.0322682537618189,0.0,0.0,0.0,1.0,0.0322682537618189,1,0.40-0.50,High Confidence
2024_22_Chiefs_Eagles,2024,22,2025-02-09,Philadelphia Eagles,Kansas City Chiefs,Philadelphia Eagles,Philadelphia Eagles,Kansas City Chiefs,0.5420134159674346,0.5420134159674346,0.4579865840325653,-118.34700728458334,-102.0,0.504950495049505,0.504950495049505,0.0370629209179296,1,0.9803921568627452,40.0,22.0,0.089924172085193,52.069179668365926,-115.5,-102.0,0.5359628770301624,0.504950495049505,0.504950495049505,0.0370629209179296,0.0370629209179296,0.0370629209179296,0.03706292091792959,0.0,0.0,0.0,1.0,0.0370629209179296,1,0.50-0.60,High Confidence
2025_5_Dolphins_Panthers,2025,5,2025-10-05,Carolina Panthers,Miami Dolphins,Carolina Panthers,Carolina Panthers,Miami Dolphins,0.5513468851237299,0.5513468851237299,0.4486531148762702,-122.88934743622156,100.0,0.5,0.5,0.0513468851237298,1,1.0,27.0,24.0,1.0283150680350834,44.56641804568179,-120.0,100.0,0.5454545454545454,0.5,0.5,0.0513468851237298,0.0513468851237298,0.0513468851237298,0.0513468851237298,0.0,0.0,0.0,1.0,0.0513468851237298,1,0.40-0.50,High Confidence
2025_12_Falcons_Saints,2025,12,2025-11-23,New Orleans Saints,Atlanta Falcons,Atlanta Falcons,Atlanta Falcons,New Orleans Saints,0.5322937762090844,0.4677062237909155,0.5322937762090844,-113.8094276134846,107.0,0.4830917874396135,0.4830917874396135,0.0492019887694708,0,-1.0,0.0,0.0,1.3768047005312358,43.88826655929258,107.0,-127.0,0.4830917874396135,0.5594713656387665,0.4830917874396135,0.0492019887694708,0.0492019887694708,0.0492019887694708,0.0492019887694708,0.0,0.0,0.0,1.0,0.0492019887694708,1,0.40-0.50,High Confidence
2025_14_Commanders_Vikings,2025,14,2025-12-07,Minnesota Vikings,Washington Commanders,Minnesota Vikings,Minnesota Vikings,Washington Commanders,0.5591355419584543,0.5591355419584543,0.4408644580415458,-126.82708523211528,-105.0,0.5121951219512195,0.5121951219512195,0.0469404200072347,0,-1.0,0.0,0.0,1.018244504986198,44.55071624723156,-116.0,-105.0,0.5370370370370371,0.5121951219512195,0.5121951219512195,0.0469404200072347,0.0469404200072347,0.0469404200072347,0.0469404200072347,0.0,0.0,0.0,1.0,0.0469404200072347,1,0.50-0.60,High Confidence
2025_15_Packers_Broncos,2025,15,2025-12-14,Denver Broncos,Green Bay Packers,Denver Broncos,Denver Broncos,Green Bay Packers,0.5496068875956751,0.5496068875956751,0.4503931124043251,-122.02826208014577,-104.0,0.5098039215686274,0.5098039215686274,0.0398029660270476,0,-1.0,0.0,0.0,-0.3524352900553203,41.59772063447727,-117.0,-104.0,0.5391705069124424,0.5098039215686274,0.5098039215686274,0.0398029660270476,0.0398029660270476,0.0398029660270476,0.039802966027047595,0.0,0.0,0.0,1.0,0.0398029660270476,1,0.50-0.60,High Confidence
