season,Week,date,home,away,home_score,away_score,HomeWin,AwayWin,_HomeNick,_AwayNick,spread_home,total_close,ml_home,ml_away
2003,14,2003-12-07,Jaguars,Texans,27.0,0.0,1.0,0.0,Jaguars,Texans,,,,
2003,14,2003-12-07,Steelers,Raiders,27.0,7.0,1.0,0.0,Steelers,Raiders,,,,
2003,14,2003-12-07,Vikings,Seahawks,34.0,7.0,1.0,0.0,Vikings,Seahawks,,,,
2003,14,2003-12-07,Saints,Buccaneers,7.0,14.0,0.0,1.0,Saints,Buccaneers,,,,
2003,14,2003-12-07,Giants,Redskins,7.0,20.0,0.0,1.0,Giants,Redskins,,,,
2003,14,2003-12-07,49ers,Cardinals,50.0,14.0,1.0,0.0,49ers,Cardinals,,,,
2003,14,2003-12-07,Broncos,Chiefs,45.0,27.0,1.0,0.0,Broncos,Chiefs,,,,
2003,14,2003-12-07,Patriots,Dolphins,12.0,0.0,1.0,0.0,Patriots,Dolphins,,,,
2003,14,2003-12-07,Bills,Jets,17.0,6.0,1.0,0.0,Bills,Jets,,,,
2003,14,2003-12-07,Falcons,Panthers,20.0,14.0,1.0,0.0,Falcons,Panthers,,,,
2003,14,2003-12-08,Browns,Rams,20.0,26.0,0.0,1.0,Browns,Rams,,,,
2003,15,2003-12-14,Colts,Falcons,38.0,7.0,1.0,0.0,Colts,Falcons,,,,
2003,15,2003-12-14,Buccaneers,Texans,16.0,3.0,1.0,0.0,Buccaneers,Texans,,,,
2003,15,2003-12-14,Bears,Vikings,13.0,10.0,1.0,0.0,Bears,Vikings,,,,
2003,15,2003-12-14,Rams,Seahawks,27.0,22.0,1.0,0.0,Rams,Seahawks,,,,
2003,15,2003-12-14,Titans,Bills,28.0,26.0,1.0,0.0,Titans,Bills,,,,
2003,15,2003-12-14,Chiefs,Lions,45.0,17.0,1.0,0.0,Chiefs,Lions,,,,
2003,15,2003-12-14,Patriots,Jaguars,27.0,13.0,1.0,0.0,Patriots,Jaguars,,,,
2003,15,2003-12-14,Jets,Steelers,6.0,0.0,1.0,0.0,Jets,Steelers,,,,
2003,15,2003-12-14,Bengals,49ers,41.0,38.0,1.0,0.0,Bengals,49ers,,,,
2003,15,2003-12-14,Broncos,Browns,23.0,20.0,1.0,0.0,Broncos,Browns,,,,
2003,15,2003-12-14,Raiders,Ravens,20.0,12.0,1.0,0.0,Raiders,Ravens,,,,
2003,15,2003-12-14,Redskins,Cowboys,0.0,27.0,0.0,1.0,Redskins,Cowboys,,,,
2003,15,2003-12-14,Cardinals,Panthers,17.0,20.0,0.0,1.0,Cardinals,Panthers,,,,
2003,15,2003-12-14,Chargers,Packers,21.0,38.0,0.0,1.0,Chargers,Packers,,,,
2003,15,2003-12-14,Saints,Giants,45.0,7.0,1.0,0.0,Saints,Giants,,,,
2003,15,2003-12-15,Dolphins,Eagles,27.0,34.0,0.0,1.0,Dolphins,Eagles,,,,
2003,16,2003-12-20,Buccaneers,Falcons,28.0,30.0,0.0,1.0,Buccaneers,Falcons,,,,
2003,16,2003-12-20,Vikings,Chiefs,45.0,20.0,1.0,0.0,Vikings,Chiefs,,,,
2003,16,2003-12-20,Jets,Patriots,16.0,21.0,0.0,1.0,Jets,Patriots,,,,
2003,16,2003-12-21,Texans,Titans,24.0,27.0,0.0,1.0,Texans,Titans,,,,
2003,16,2003-12-21,Jaguars,Saints,20.0,19.0,1.0,0.0,Jaguars,Saints,,,,
2003,16,2003-12-21,Panthers,Lions,20.0,14.0,1.0,0.0,Panthers,Lions,,,,
2003,16,2003-12-21,Browns,Ravens,0.0,35.0,0.0,1.0,Browns,Ravens,,,,
2003,16,2003-12-21,Rams,Bengals,27.0,10.0,1.0,0.0,Rams,Bengals,,,,
2003,16,2003-12-21,Bills,Dolphins,3.0,20.0,0.0,1.0,Bills,Dolphins,,,,
2003,16,2003-12-21,Cowboys,Giants,19.0,3.0,1.0,0.0,Cowboys,Giants,,,,
2003,16,2003-12-21,Bears,Redskins,27.0,24.0,1.0,0.0,Bears,Redskins,,,,
2003,16,2003-12-21,Steelers,Chargers,40.0,24.0,1.0,0.0,Steelers,Chargers,,,,
2003,16,2003-12-21,Eagles,49ers,28.0,31.0,0.0,1.0,Eagles,49ers,,,,
2003,16,2003-12-21,Seahawks,Cardinals,28.0,10.0,1.0,0.0,Seahawks,Cardinals,,,,
2003,16,2003-12-21,Colts,Broncos,17.0,31.0,0.0,1.0,Colts,Broncos,,,,
2003,16,2003-12-22,Raiders,Packers,7.0,41.0,0.0,1.0,Raiders,Packers,,,,
2003,17,2003-12-27,Patriots,Bills,31.0,0.0,1.0,0.0,Patriots,Bills,,,,
2003,17,2003-12-27,49ers,Seahawks,17.0,24.0,0.0,1.0,49ers,Seahawks,,,,
2003,17,2003-12-27,Redskins,Eagles,7.0,31.0,0.0,1.0,Redskins,Eagles,,,,
2003,17,2003-12-28,Lions,Rams,30.0,20.0,1.0,0.0,Lions,Rams,,,,
2003,17,2003-12-28,Dolphins,Jets,23.0,21.0,1.0,0.0,Dolphins,Jets,,,,
2003,17,2003-12-28,Titans,Buccaneers,33.0,13.0,1.0,0.0,Titans,Buccaneers,,,,
2003,17,2003-12-28,Chiefs,Bears,31.0,3.0,1.0,0.0,Chiefs,Bears,,,,
2003,17,2003-12-28,Bengals,Browns,14.0,22.0,0.0,1.0,Bengals,Browns,,,,
2003,17,2003-12-28,Saints,Cowboys,13.0,7.0,1.0,0.0,Saints,Cowboys,,,,
2003,17,2003-12-28,Texans,Colts,17.0,20.0,0.0,1.0,Texans,Colts,,,,
2003,17,2003-12-28,Falcons,Jaguars,21.0,14.0,1.0,0.0,Falcons,Jaguars,,,,
2003,17,2003-12-28,Giants,Panthers,24.0,37.0,0.0,1.0,Giants,Panthers,,,,
2003,17,2003-12-28,Cardinals,Vikings,18.0,17.0,1.0,0.0,Cardinals,Vikings,,,,
2003,17,2003-12-28,Packers,Broncos,31.0,3.0,1.0,0.0,Packers,Broncos,,,,
2003,17,2003-12-28,Chargers,Raiders,21.0,14.0,1.0,0.0,Chargers,Raiders,,,,
2003,17,2003-12-28,Ravens,Steelers,13.0,10.0,1.0,0.0,Ravens,Steelers,,,,
2004,1,2004-09-09,Patriots,Colts,27.0,24.0,1.0,0.0,Patriots,Colts,,,,
2004,1,2004-09-11,Dolphins,Titans,7.0,17.0,0.0,1.0,Dolphins,Titans,,,,
2004,1,2004-09-12,Browns,Ravens,20.0,3.0,1.0,0.0,Browns,Ravens,,,,
2004,1,2004-09-12,Texans,Chargers,20.0,27.0,0.0,1.0,Texans,Chargers,,,,
2004,1,2004-09-12,Saints,Seahawks,7.0,21.0,0.0,1.0,Saints,Seahawks,,,,
2004,1,2004-09-12,Bears,Lions,16.0,20.0,0.0,1.0,Bears,Lions,,,,
2004,1,2004-09-12,Bills,Jaguars,10.0,13.0,0.0,1.0,Bills,Jaguars,,,,
2004,1,2004-09-12,Jets,Bengals,31.0,24.0,1.0,0.0,Jets,Bengals,,,,
2004,1,2004-09-12,Steelers,Raiders,24.0,21.0,1.0,0.0,Steelers,Raiders,,,,
2004,1,2004-09-12,Rams,Cardinals,17.0,10.0,1.0,0.0,Rams,Cardinals,,,,
2004,1,2004-09-12,Redskins,Buccaneers,16.0,10.0,1.0,0.0,Redskins,Buccaneers,,,,
2004,1,2004-09-12,Vikings,Cowboys,35.0,17.0,1.0,0.0,Vikings,Cowboys,,,,
2004,1,2004-09-12,Eagles,Giants,31.0,17.0,1.0,0.0,Eagles,Giants,,,,
2004,1,2004-09-12,49ers,Falcons,19.0,21.0,0.0,1.0,49ers,Falcons,,,,
2004,1,2004-09-12,Broncos,Chiefs,34.0,24.0,1.0,0.0,Broncos,Chiefs,,,,
2004,1,2004-09-13,Panthers,Packers,14.0,24.0,0.0,1.0,Panthers,Packers,,,,
2004,2,2004-09-19,Ravens,Steelers,30.0,13.0,1.0,0.0,Ravens,Steelers,,,,
2004,2,2004-09-19,Falcons,Rams,34.0,17.0,1.0,0.0,Falcons,Rams,,,,
2004,2,2004-09-19,Packers,Bears,10.0,21.0,0.0,1.0,Packers,Bears,,,,
2004,2,2004-09-19,Jaguars,Broncos,7.0,6.0,1.0,0.0,Jaguars,Broncos,,,,
2004,2,2004-09-19,Chiefs,Panthers,17.0,28.0,0.0,1.0,Chiefs,Panthers,,,,
2004,2,2004-09-19,Saints,49ers,30.0,27.0,1.0,0.0,Saints,49ers,,,,
2004,2,2004-09-19,Giants,Redskins,20.0,14.0,1.0,0.0,Giants,Redskins,,,,
2004,2,2004-09-19,Titans,Colts,17.0,31.0,0.0,1.0,Titans,Colts,,,,
2004,2,2004-09-19,Lions,Texans,28.0,16.0,1.0,0.0,Lions,Texans,,,,
2004,2,2004-09-19,Buccaneers,Seahawks,6.0,10.0,0.0,1.0,Buccaneers,Seahawks,,,,
2004,2,2004-09-19,Cardinals,Patriots,12.0,23.0,0.0,1.0,Cardinals,Patriots,,,,
2004,2,2004-09-19,Cowboys,Browns,19.0,12.0,1.0,0.0,Cowboys,Browns,,,,
2004,2,2004-09-19,Raiders,Bills,13.0,10.0,1.0,0.0,Raiders,Bills,,,,
2004,2,2004-09-19,Chargers,Jets,28.0,34.0,0.0,1.0,Chargers,Jets,,,,
2004,2,2004-09-19,Bengals,Dolphins,16.0,13.0,1.0,0.0,Bengals,Dolphins,,,,
2004,2,2004-09-20,Eagles,Vikings,27.0,16.0,1.0,0.0,Eagles,Vikings,,,,
2004,3,2004-09-26,Falcons,Cardinals,6.0,3.0,1.0,0.0,Falcons,Cardinals,,,,
2004,3,2004-09-26,Bengals,Ravens,9.0,23.0,0.0,1.0,Bengals,Ravens,,,,
2004,3,2004-09-26,Lions,Eagles,13.0,30.0,0.0,1.0,Lions,Eagles,,,,
2004,3,2004-09-26,Chiefs,Texans,21.0,24.0,0.0,1.0,Chiefs,Texans,,,,
2004,3,2004-09-26,Vikings,Bears,27.0,22.0,1.0,0.0,Vikings,Bears,,,,
2004,3,2004-09-26,Giants,Browns,27.0,10.0,1.0,0.0,Giants,Browns,,,,
2004,3,2004-09-26,Rams,Saints,25.0,28.0,0.0,1.0,Rams,Saints,,,,
2004,3,2004-09-26,Titans,Jaguars,12.0,15.0,0.0,1.0,Titans,Jaguars,,,,
2004,3,2004-09-26,Broncos,Chargers,23.0,13.0,1.0,0.0,Broncos,Chargers,,,,
2004,3,2004-09-26,Colts,Packers,45.0,31.0,1.0,0.0,Colts,Packers,,,,
2004,3,2004-09-26,Seahawks,49ers,34.0,0.0,1.0,0.0,Seahawks,49ers,,,,
2004,3,2004-09-26,Dolphins,Steelers,3.0,13.0,0.0,1.0,Dolphins,Steelers,,,,
2004,3,2004-09-26,Raiders,Buccaneers,30.0,20.0,1.0,0.0,Raiders,Buccaneers,,,,
2004,3,2004-09-27,Redskins,Cowboys,18.0,21.0,0.0,1.0,Redskins,Cowboys,,,,
2004,4,2004-10-03,Packers,Giants,7.0,14.0,0.0,1.0,Packers,Giants,,,,
2004,4,2004-10-03,Texans,Raiders,30.0,17.0,1.0,0.0,Texans,Raiders,,,,
2004,4,2004-10-03,Jaguars,Colts,17.0,24.0,0.0,1.0,Jaguars,Colts,,,,
2004,4,2004-10-03,Steelers,Bengals,28.0,17.0,1.0,0.0,Steelers,Bengals,,,,
2004,4,2004-10-03,Browns,Redskins,17.0,13.0,1.0,0.0,Browns,Redskins,,,,
2004,4,2004-10-03,Bills,Patriots,17.0,31.0,0.0,1.0,Bills,Patriots,,,,
2004,4,2004-10-03,Bears,Eagles,9.0,19.0,0.0,1.0,Bears,Eagles,,,,
2004,4,2004-10-03,Cardinals,Saints,34.0,10.0,1.0,0.0,Cardinals,Saints,,,,
2004,4,2004-10-03,Panthers,Falcons,10.0,27.0,0.0,1.0,Panthers,Falcons,,,,
2004,4,2004-10-03,Chargers,Titans,38.0,17.0,1.0,0.0,Chargers,Titans,,,,
2004,4,2004-10-03,Buccaneers,Broncos,13.0,16.0,0.0,1.0,Buccaneers,Broncos,,,,
2004,4,2004-10-03,Dolphins,Jets,9.0,17.0,0.0,1.0,Dolphins,Jets,,,,
2004,4,2004-10-03,49ers,Rams,14.0,24.0,0.0,1.0,49ers,Rams,,,,
2004,4,2004-10-04,Ravens,Chiefs,24.0,27.0,0.0,1.0,Ravens,Chiefs,,,,
2004,5,2004-10-10,Falcons,Lions,10.0,17.0,0.0,1.0,Falcons,Lions,,,,
2004,5,2004-10-10,Cowboys,Giants,10.0,26.0,0.0,1.0,Cowboys,Giants,,,,
2004,5,2004-10-10,Texans,Vikings,28.0,34.0,0.0,1.0,Texans,Vikings,,,,
2004,5,2004-10-10,Colts,Raiders,35.0,14.0,1.0,0.0,Colts,Raiders,,,,
2004,5,2004-10-10,Patriots,Dolphins,24.0,10.0,1.0,0.0,Patriots,Dolphins,,,,
2004,5,2004-10-10,Saints,Buccaneers,17.0,20.0,0.0,1.0,Saints,Buccaneers,,,,
2004,5,2004-10-10,Steelers,Browns,34.0,23.0,1.0,0.0,Steelers,Browns,,,,
2004,5,2004-10-10,Jets,Bills,16.0,14.0,1.0,0.0,Jets,Bills,,,,
2004,5,2004-10-10,Chargers,Jaguars,34.0,21.0,1.0,0.0,Chargers,Jaguars,,,,
2004,5,2004-10-10,Broncos,Panthers,20.0,17.0,1.0,0.0,Broncos,Panthers,,,,
2004,5,2004-10-10,49ers,Cardinals,31.0,28.0,1.0,0.0,49ers,Cardinals,,,,
2004,5,2004-10-10,Seahawks,Rams,27.0,33.0,0.0,1.0,Seahawks,Rams,,,,
2004,5,2004-10-10,Redskins,Ravens,10.0,17.0,0.0,1.0,Redskins,Ravens,,,,
2004,5,2004-10-11,Packers,Titans,27.0,48.0,0.0,1.0,Packers,Titans,,,,
2004,6,2004-10-17,Falcons,Chargers,21.0,20.0,1.0,0.0,Falcons,Chargers,,,,
2004,6,2004-10-17,Bills,Dolphins,20.0,13.0,1.0,0.0,Bills,Dolphins,,,,
2004,6,2004-10-17,Bears,Redskins,10.0,13.0,0.0,1.0,Bears,Redskins,,,,
2004,6,2004-10-17,Browns,Bengals,34.0,17.0,1.0,0.0,Browns,Bengals,,,,
2004,6,2004-10-17,Lions,Packers,10.0,38.0,0.0,1.0,Lions,Packers,,,,
2004,6,2004-10-17,Jaguars,Chiefs,22.0,16.0,1.0,0.0,Jaguars,Chiefs,,,,
2004,6,2004-10-17,Patriots,Seahawks,30.0,20.0,1.0,0.0,Patriots,Seahawks,,,,
2004,6,2004-10-17,Jets,49ers,22.0,14.0,1.0,0.0,Jets,49ers,,,,
2004,6,2004-10-17,Eagles,Panthers,30.0,8.0,1.0,0.0,Eagles,Panthers,,,,
2004,6,2004-10-17,Titans,Texans,10.0,20.0,0.0,1.0,Titans,Texans,,,,
2004,6,2004-10-17,Cowboys,Steelers,20.0,24.0,0.0,1.0,Cowboys,Steelers,,,,
2004,6,2004-10-17,Raiders,Broncos,3.0,31.0,0.0,1.0,Raiders,Broncos,,,,
2004,6,2004-10-17,Saints,Vikings,31.0,38.0,0.0,1.0,Saints,Vikings,,,,
2004,6,2004-10-18,Rams,Buccaneers,28.0,21.0,1.0,0.0,Rams,Buccaneers,,,,
2004,7,2004-10-24,Ravens,Bills,20.0,6.0,1.0,0.0,Ravens,Bills,,,,
2004,7,2004-10-24,Panthers,Chargers,6.0,17.0,0.0,1.0,Panthers,Chargers,,,,
2004,7,2004-10-24,Browns,Eagles,31.0,34.0,0.0,1.0,Browns,Eagles,,,,
2004,7,2004-10-24,Colts,Jaguars,24.0,27.0,0.0,1.0,Colts,Jaguars,,,,
2004,7,2004-10-24,Chiefs,Falcons,56.0,10.0,1.0,0.0,Chiefs,Falcons,,,,
2004,7,2004-10-24,Dolphins,Rams,31.0,14.0,1.0,0.0,Dolphins,Rams,,,,
2004,7,2004-10-24,Vikings,Titans,20.0,3.0,1.0,0.0,Vikings,Titans,,,,
2004,7,2004-10-24,Giants,Lions,13.0,28.0,0.0,1.0,Giants,Lions,,,,
2004,7,2004-10-24,Buccaneers,Bears,19.0,7.0,1.0,0.0,Buccaneers,Bears,,,,
2004,7,2004-10-24,Patriots,Jets,13.0,7.0,1.0,0.0,Patriots,Jets,,,,
2004,7,2004-10-24,Cardinals,Seahawks,25.0,17.0,1.0,0.0,Cardinals,Seahawks,,,,
2004,7,2004-10-24,Packers,Cowboys,41.0,20.0,1.0,0.0,Packers,Cowboys,,,,
2004,7,2004-10-24,Raiders,Saints,26.0,31.0,0.0,1.0,Raiders,Saints,,,,
2004,7,2004-10-25,Bengals,Broncos,23.0,10.0,1.0,0.0,Bengals,Broncos,,,,
2004,8,2004-10-31,Bills,Cardinals,38.0,14.0,1.0,0.0,Bills,Cardinals,,,,
2004,8,2004-10-31,Cowboys,Lions,31.0,21.0,1.0,0.0,Cowboys,Lions,,,,
2004,8,2004-10-31,Texans,Jaguars,20.0,6.0,1.0,0.0,Texans,Jaguars,,,,
2004,8,2004-10-31,Chiefs,Colts,45.0,35.0,1.0,0.0,Chiefs,Colts,,,,
2004,8,2004-10-31,Vikings,Giants,13.0,34.0,0.0,1.0,Vikings,Giants,,,,
2004,8,2004-10-31,Eagles,Ravens,15.0,10.0,1.0,0.0,Eagles,Ravens,,,,
2004,8,2004-10-31,Redskins,Packers,14.0,28.0,0.0,1.0,Redskins,Packers,,,,
2004,8,2004-10-31,Titans,Bengals,27.0,20.0,1.0,0.0,Titans,Bengals,,,,
2004,8,2004-10-31,Broncos,Falcons,28.0,41.0,0.0,1.0,Broncos,Falcons,,,,
2004,8,2004-10-31,Seahawks,Panthers,23.0,17.0,1.0,0.0,Seahawks,Panthers,,,,
2004,8,2004-10-31,Steelers,Patriots,34.0,20.0,1.0,0.0,Steelers,Patriots,,,,
2004,8,2004-10-31,Chargers,Raiders,42.0,14.0,1.0,0.0,Chargers,Raiders,,,,
2004,8,2004-10-31,Bears,49ers,23.0,13.0,1.0,0.0,Bears,49ers,,,,
2004,8,2004-11-01,Jets,Dolphins,41.0,14.0,1.0,0.0,Jets,Dolphins,,,,
2004,9,2004-11-07,Bills,Jets,22.0,17.0,1.0,0.0,Bills,Jets,,,,
2004,9,2004-11-07,Panthers,Raiders,24.0,27.0,0.0,1.0,Panthers,Raiders,,,,
2004,9,2004-11-07,Bengals,Cowboys,26.0,3.0,1.0,0.0,Bengals,Cowboys,,,,
2004,9,2004-11-07,Lions,Redskins,10.0,17.0,0.0,1.0,Lions,Redskins,,,,
2004,9,2004-11-07,Dolphins,Cardinals,23.0,24.0,0.0,1.0,Dolphins,Cardinals,,,,
2004,9,2004-11-07,Steelers,Eagles,27.0,3.0,1.0,0.0,Steelers,Eagles,,,,
2004,9,2004-11-07,Buccaneers,Chiefs,34.0,31.0,1.0,0.0,Buccaneers,Chiefs,,,,
2004,9,2004-11-07,Giants,Bears,21.0,28.0,0.0,1.0,Giants,Bears,,,,
2004,9,2004-11-07,Chargers,Saints,43.0,17.0,1.0,0.0,Chargers,Saints,,,,
2004,9,2004-11-07,49ers,Seahawks,27.0,42.0,0.0,1.0,49ers,Seahawks,,,,
2004,9,2004-11-07,Broncos,Texans,31.0,13.0,1.0,0.0,Broncos,Texans,,,,
2004,9,2004-11-07,Rams,Patriots,22.0,40.0,0.0,1.0,Rams,Patriots,,,,
2004,9,2004-11-07,Ravens,Browns,27.0,13.0,1.0,0.0,Ravens,Browns,,,,
2004,9,2004-11-08,Colts,Vikings,31.0,28.0,1.0,0.0,Colts,Vikings,,,,
2004,10,2004-11-14,Rams,Seahawks,23.0,12.0,1.0,0.0,Rams,Seahawks,,,,
2004,10,2004-11-14,Titans,Bears,17.0,19.0,0.0,1.0,Titans,Bears,,,,
2004,10,2004-11-14,Jets,Ravens,17.0,20.0,0.0,1.0,Jets,Ravens,,,,
2004,10,2004-11-14,Falcons,Buccaneers,24.0,14.0,1.0,0.0,Falcons,Buccaneers,,,,
2004,10,2004-11-14,Browns,Steelers,10.0,24.0,0.0,1.0,Browns,Steelers,,,,
2004,10,2004-11-14,Colts,Texans,49.0,14.0,1.0,0.0,Colts,Texans,,,,
2004,10,2004-11-14,Jaguars,Lions,23.0,17.0,1.0,0.0,Jaguars,Lions,,,,
2004,10,2004-11-14,Saints,Chiefs,27.0,20.0,1.0,0.0,Saints,Chiefs,,,,
2004,10,2004-11-14,Redskins,Bengals,10.0,17.0,0.0,1.0,Redskins,Bengals,,,,
2004,10,2004-11-14,Cardinals,Giants,17.0,14.0,1.0,0.0,Cardinals,Giants,,,,
2004,10,2004-11-14,Packers,Vikings,34.0,31.0,1.0,0.0,Packers,Vikings,,,,
2004,10,2004-11-14,49ers,Panthers,27.0,37.0,0.0,1.0,49ers,Panthers,,,,
2004,10,2004-11-14,Patriots,Bills,29.0,6.0,1.0,0.0,Patriots,Bills,,,,
2004,10,2004-11-15,Cowboys,Eagles,21.0,49.0,0.0,1.0,Cowboys,Eagles,,,,
2004,11,2004-11-21,Ravens,Cowboys,30.0,10.0,1.0,0.0,Ravens,Cowboys,,,,
2004,11,2004-11-21,Bills,Rams,37.0,17.0,1.0,0.0,Bills,Rams,,,,
2004,11,2004-11-21,Panthers,Cardinals,35.0,10.0,1.0,0.0,Panthers,Cardinals,,,,
2004,11,2004-11-21,Vikings,Lions,22.0,19.0,1.0,0.0,Vikings,Lions,,,,
2004,11,2004-11-21,Saints,Broncos,13.0,34.0,0.0,1.0,Saints,Broncos,,,,
2004,11,2004-11-21,Buccaneers,49ers,35.0,3.0,1.0,0.0,Buccaneers,49ers,,,,
2004,11,2004-11-21,Bears,Colts,10.0,41.0,0.0,1.0,Bears,Colts,,,,
2004,11,2004-11-21,Bengals,Steelers,14.0,19.0,0.0,1.0,Bengals,Steelers,,,,
2004,11,2004-11-21,Browns,Jets,7.0,10.0,0.0,1.0,Browns,Jets,,,,
2004,11,2004-11-21,Jaguars,Titans,15.0,18.0,0.0,1.0,Jaguars,Titans,,,,
2004,11,2004-11-21,Raiders,Chargers,17.0,23.0,0.0,1.0,Raiders,Chargers,,,,
2004,11,2004-11-21,Seahawks,Dolphins,24.0,17.0,1.0,0.0,Seahawks,Dolphins,,,,
2004,11,2004-11-21,Giants,Falcons,10.0,14.0,0.0,1.0,Giants,Falcons,,,,
2004,11,2004-11-21,Eagles,Redskins,28.0,6.0,1.0,0.0,Eagles,Redskins,,,,
2004,11,2004-11-21,Texans,Packers,13.0,16.0,0.0,1.0,Texans,Packers,,,,
2004,11,2004-11-22,Chiefs,Patriots,19.0,27.0,0.0,1.0,Chiefs,Patriots,,,,
2004,12,2004-11-25,Lions,Colts,9.0,41.0,0.0,1.0,Lions,Colts,,,,
2004,12,2004-11-25,Cowboys,Bears,21.0,7.0,1.0,0.0,Cowboys,Bears,,,,
2004,12,2004-11-28,Chiefs,Chargers,31.0,34.0,0.0,1.0,Chiefs,Chargers,,,,
2004,12,2004-11-28,Vikings,Jaguars,27.0,16.0,1.0,0.0,Vikings,Jaguars,,,,
2004,12,2004-11-28,Giants,Eagles,6.0,27.0,0.0,1.0,Giants,Eagles,,,,
2004,12,2004-11-28,Steelers,Redskins,16.0,7.0,1.0,0.0,Steelers,Redskins,,,,
2004,12,2004-11-28,Panthers,Buccaneers,21.0,14.0,1.0,0.0,Panthers,Buccaneers,,,,
2004,12,2004-11-28,Bengals,Browns,58.0,48.0,1.0,0.0,Bengals,Browns,,,,
2004,12,2004-11-28,Texans,Titans,31.0,21.0,1.0,0.0,Texans,Titans,,,,
2004,12,2004-11-28,Falcons,Saints,24.0,21.0,1.0,0.0,Falcons,Saints,,,,
2004,12,2004-11-28,Patriots,Ravens,24.0,3.0,1.0,0.0,Patriots,Ravens,,,,
2004,12,2004-11-28,Cardinals,Jets,3.0,13.0,0.0,1.0,Cardinals,Jets,,,,
2004,12,2004-11-28,49ers,Dolphins,17.0,24.0,0.0,1.0,49ers,Dolphins,,,,
2004,12,2004-11-28,Seahawks,Bills,9.0,38.0,0.0,1.0,Seahawks,Bills,,,,
2004,12,2004-11-28,Broncos,Raiders,24.0,25.0,0.0,1.0,Broncos,Raiders,,,,
2004,12,2004-11-29,Packers,Rams,45.0,17.0,1.0,0.0,Packers,Rams,,,,
2004,13,2004-12-05,Ravens,Bengals,26.0,27.0,0.0,1.0,Ravens,Bengals,,,,
2004,13,2004-12-05,Bears,Vikings,24.0,14.0,1.0,0.0,Bears,Vikings,,,,
2004,13,2004-12-05,Browns,Patriots,15.0,42.0,0.0,1.0,Browns,Patriots,,,,
2004,13,2004-12-05,Lions,Cardinals,26.0,12.0,1.0,0.0,Lions,Cardinals,,,,
2004,13,2004-12-05,Colts,Titans,51.0,24.0,1.0,0.0,Colts,Titans,,,,
2004,13,2004-12-05,Dolphins,Bills,32.0,42.0,0.0,1.0,Dolphins,Bills,,,,
2004,13,2004-12-05,Saints,Panthers,21.0,32.0,0.0,1.0,Saints,Panthers,,,,
2004,13,2004-12-05,Jets,Texans,29.0,7.0,1.0,0.0,Jets,Texans,,,,
2004,13,2004-12-05,Rams,49ers,16.0,6.0,1.0,0.0,Rams,49ers,,,,
2004,13,2004-12-05,Buccaneers,Falcons,27.0,0.0,1.0,0.0,Buccaneers,Falcons,,,,
2004,13,2004-12-05,Raiders,Chiefs,27.0,34.0,0.0,1.0,Raiders,Chiefs,,,,
2004,13,2004-12-05,Chargers,Broncos,20.0,17.0,1.0,0.0,Chargers,Broncos,,,,
2004,13,2004-12-05,Eagles,Packers,47.0,17.0,1.0,0.0,Eagles,Packers,,,,
2004,13,2004-12-05,Redskins,Giants,31.0,7.0,1.0,0.0,Redskins,Giants,,,,
2004,13,2004-12-05,Jaguars,Steelers,16.0,17.0,0.0,1.0,Jaguars,Steelers,,,,
2004,13,2004-12-06,Seahawks,Cowboys,39.0,43.0,0.0,1.0,Seahawks,Cowboys,,,,
2004,14,2004-12-12,Falcons,Raiders,35.0,10.0,1.0,0.0,Falcons,Raiders,,,,
2004,14,2004-12-12,Ravens,Giants,37.0,14.0,1.0,0.0,Ravens,Giants,,,,
2004,14,2004-12-12,Bills,Browns,37.0,7.0,1.0,0.0,Bills,Browns,,,,
2004,14,2004-12-12,Cowboys,Saints,13.0,27.0,0.0,1.0,Cowboys,Saints,,,,
2004,14,2004-12-12,Texans,Colts,14.0,23.0,0.0,1.0,Texans,Colts,,,,
2004,14,2004-12-12,Jaguars,Bears,22.0,3.0,1.0,0.0,Jaguars,Bears,,,,
2004,14,2004-12-12,Vikings,Seahawks,23.0,27.0,0.0,1.0,Vikings,Seahawks,,,,
2004,14,2004-12-12,Patriots,Bengals,35.0,28.0,1.0,0.0,Patriots,Bengals,,,,
2004,14,2004-12-12,Broncos,Dolphins,20.0,17.0,1.0,0.0,Broncos,Dolphins,,,,
2004,14,2004-12-12,Steelers,Jets,17.0,6.0,1.0,0.0,Steelers,Jets,,,,
2004,14,2004-12-12,Packers,Lions,16.0,13.0,1.0,0.0,Packers,Lions,,,,
2004,14,2004-12-12,Cardinals,49ers,28.0,31.0,0.0,1.0,Cardinals,49ers,,,,
2004,14,2004-12-12,Panthers,Rams,20.0,7.0,1.0,0.0,Panthers,Rams,,,,
2004,14,2004-12-12,Chargers,Buccaneers,31.0,24.0,1.0,0.0,Chargers,Buccaneers,,,,
2004,14,2004-12-12,Redskins,Eagles,14.0,17.0,0.0,1.0,Redskins,Eagles,,,,
2004,14,2004-12-13,Titans,Chiefs,38.0,49.0,0.0,1.0,Titans,Chiefs,,,,
2004,15,2004-12-18,Giants,Steelers,30.0,33.0,0.0,1.0,Giants,Steelers,,,,
2004,15,2004-12-18,49ers,Redskins,16.0,26.0,0.0,1.0,49ers,Redskins,,,,
2004,15,2004-12-18,Falcons,Panthers,34.0,31.0,1.0,0.0,Falcons,Panthers,,,,
2004,15,2004-12-19,Lions,Vikings,27.0,28.0,0.0,1.0,Lions,Vikings,,,,
